gene	mean_log2ND	std_log2ND	median_log2ND	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
PBRM1	-0.18296175	0.085870622	-0.1797106	-0.19811822	-0.17650354	-0.094865339
PBRM1	0.92197059	0.3248673	0.90830778	3.3498896	7.4735717	2.3651241
PBRM1	0.67720975	0.10541516	0.6876761	0.3146356	-3.4394877	-0.44949822
PBRM1	-0.28362009	0.12575849	-0.2441298	-1.4805652	-9.5178074	-1.3128931
PBRM1	-0.0067656908	0.04126129	-0.0059088495	0.43191655	10.631811	0.36136768
PBRM1	0.62928371	0.049492125	0.63128385	0.80269649	3.503846	0.094954922
PBRM1	0.43958668	0.059201889	0.45351708	0.20941899	-3.8878437	-0.32055581
PBRM1	0.02402733	0.093838395	0.042950628	-0.28569241	-3.3005652	-0.40510076
PBRM1	-0.0084003456	0.059659292	-0.015729009	-0.19320141	-3.0976074	-0.25393012
PBRM1	-0.58539948	0.14174226	-0.55925859	-2.0393838	-10.257945	-1.5565829
MITF	0.095494382	0.10733511	0.10126968	-0.20557313	-2.8049304	-0.38330054
MITF	0.14178328	0.060773006	0.13911119	0.24895263	1.7634367	0.033383718
MITF	0.12971037	0.060607096	0.13212352	0.34340782	3.5259477	0.13482658
MITF	-0.20754667	0.054047716	-0.20453389	-0.065555191	2.6271504	0.062520979
MITF	-0.42516349	0.17374938	-0.4673775	-0.81240703	-2.2287478	-0.42148725
MITF	0.36995352	0.065594472	0.37004041	-0.65695866	-15.655468	-1.1034568
MITF	0.28188292	0.11350501	0.25878179	0.30836604	0.23332118	-0.026873468
MITF	0.38990487	0.45783707	0.30599525	0.569936	0.39322095	0.18748303
MITF	-0.17484248	0.1384684	-0.15329141	-1.3569555	-8.5370597	-1.2801218
MITF	0.35252245	0.062913066	0.35249726	-0.80684929	-18.428155	-1.2358043
MITF	-0.30333131	0.12302376	-0.29090199	-2.0845297	-14.478491	-1.8700854
MITF	-0.109846	0.10935704	-0.080358832	-0.14559108	-0.3268658	-0.14168996
MITF	0.063981908	0.049638734	0.061858299	0.60395457	10.878051	0.46563855
MITF	-0.057270979	0.26942856	-0.1079265	-0.28487475	-0.84476484	-0.25340597
FOXP1	0.36287333	0.059061924	0.35675009	0.42350323	1.026548	-0.0097045832
FOXP1	0.46137469	0.061629776	0.47353811	0.43990431	-0.34837678	-0.11009152
FOXP1	0.11543164	0.10794763	0.12527468	0.50750673	3.6320861	0.30577433
FOXP1	-0.16323298	0.054355078	-0.16536397	0.0026067353	3.0510436	0.091512985
FOXP1	0.7538142	0.053716594	0.75022672	2.0635851	24.382984	1.2369006
FOXP1	-0.19083503	0.12405707	-0.17840963	-0.87893399	-5.5466323	-0.77698208
FOXP1	1.0671305	0.11726041	1.0839183	2.1278979	9.0462535	0.96752188
FOXP1	0.59811526	0.10124326	0.59209688	-0.33363322	-9.2030668	-1.0021878
FOXP1	0.72730665	0.081744259	0.72955771	0.23114674	-6.0696606	-0.57486869
FOXP1	0.076779212	0.097440989	0.06632049	0.85419796	7.9783545	0.71141975
FOXP1	-0.49236823	0.11967255	-0.49098573	0.335256	6.9157399	0.74978401
FOXP1	0.53183417	0.10055294	0.51870489	0.74747326	2.1445329	0.15231065
FOXP1	-0.69447553	0.061438032	-0.68311041	-0.66731704	0.44204692	-0.060664348
FOXP1	0.80371235	0.11314234	0.7947679	2.4282788	14.358607	1.5570531
FOXP1	-0.20687255	0.070199132	-0.22368184	-0.12949144	1.1023086	0.017732678
FOXP1	-1.3800996	0.12004163	-1.3674313	-1.1529173	1.8925294	0.1380563
FOXP1	0.10784503	0.10806558	0.12534459	0.45255969	3.1898655	0.25075738
FOXP1	-0.14610654	0.30645198	-0.20779103	0.04162007	0.61258084	0.17295338
FOXP1	0.4362261	0.088627744	0.42175169	0.66351275	2.564509	0.16530334
FOXP1	0.55253602	0.10567042	0.53330894	0.57791231	0.24014566	-0.031854348
EPHA3	0.018332765	0.11317782	0.012685345	0.13395864	1.0216301	0.044815572
EPHA3	0.13994298	0.14533852	0.1640773	-0.83048107	-6.6769914	-1.0710161
EPHA3	-0.072807286	0.41049901	-0.15082231	-0.22779623	-0.37756229	-0.15343164
EPHA3	0.21527788	0.052176528	0.22195516	-0.018117957	-4.473196	-0.31653084
EPHA3	-0.36822464	0.24595788	-0.41781144	-0.74953597	-1.5503115	-0.40818225
EPHA3	0.14721818	0.055228606	0.15354732	0.00056834079	-2.6553239	-0.2294367
EPHA3	0.37466368	0.20937241	0.32975738	0.25079711	-0.59160884	-0.15541799
EPHA3	0.70797726	0.2714734	0.66152882	0.76206403	0.19923416	0.024077493
EPHA3	0.39169199	0.10613572	0.40220966	-0.83815534	-11.587497	-1.3168227
EPHA3	0.80129869	0.11150564	0.80928932	0.52943616	-2.4381057	-0.35631088
EPHA3	0.12634544	0.055781957	0.1340916	-0.46951469	-10.681951	-0.68006401
EPHA3	0.019914394	0.085481888	0.0050806023	-0.10602056	-1.4732355	-0.18755888
EPHA3	-0.11827588	0.17352301	-0.092069174	-0.63661432	-2.9871453	-0.62100287
EPHA3	-0.065663132	0.075185814	-0.08212641	-0.78209371	-9.5287999	-0.77642502
EPHA3	0.062408919	0.081160536	0.041493629	-0.80701406	-10.712386	-0.92496541
EPHA3	-0.07791752	0.10581115	-0.08697669	-0.64819452	-5.3895738	-0.63767555
EPHA3	0.35854721	0.059865887	0.35614292	0.62168134	4.3953935	0.1890807
EPHA3	-0.37520584	0.10798213	-0.37142578	-0.54494898	-1.5719558	-0.24998092
GSK3B	-0.49415104	0.096846833	-0.47740033	-0.37863141	1.1928076	0.022311204
GSK3B	-0.099699831	0.13175083	-0.094355626	0.094863758	1.4767542	0.11276166
GSK3B	0.37469868	0.08248882	0.37245049	0.14729335	-2.7568019	-0.30161486
GSK3B	-0.27298587	0.10302148	-0.24930058	-0.64905597	-3.6504048	-0.47621311
GSK3B	0.60927843	0.13582785	0.64129919	-0.34931991	-7.0574506	-1.0670768
GSK3B	-0.022729986	0.075972589	-0.029897053	-0.92432554	-11.86738	-0.97088621
GSK3B	-0.67505077	0.12533803	-0.64463291	-2.2666182	-12.6982	-1.698443
GSK3B	-0.33935956	0.066262741	-0.34620278	-2.0964488	-26.517002	-1.8267037
GSK3B	-0.15482334	0.1204849	-0.15536159	-2.6890527	-21.033585	-2.6101488
GSK3B	0.1799644	0.10449782	0.18887279	-0.97807955	-11.081991	-1.2434101
GSK3B	0.93185156	0.095730162	0.91256684	1.1829854	2.6233512	0.19396084
GSK3B	-0.074276234	0.091208746	-0.076750116	-0.44416838	-4.055446	-0.44387598
rs1801019	-0.22727157	0.12217273	-0.22397035	0.14870301	3.0774018	0.29621564
GATA2	0.42512848	0.15148952	0.39106258	0.32870996	-0.63646992	-0.13881034
GATA2	1.2284734	0.31644236	1.2974644	1.2358459	0.02329816	-0.1380762
GATA2	0.073933433	0.054166501	0.071366702	0.49613457	7.7945063	0.34831014
GATA2	0.17656556	0.040204029	0.1689877	0.19544121	0.46949653	-0.050004209
GATA2	0.0329972	0.38430193	-0.04117972	-0.52567486	-1.4537321	-0.56095286
GATA2	-0.25772404	0.13270528	-0.26256723	-0.17751197	0.6044377	0.0085975441
EPHB1	-0.57735871	0.13930007	-0.55185175	-0.23217972	2.4779527	0.2432143
EPHB1	0.041837345	0.17205104	0.037462323	0.65734215	3.5774547	0.54342211
EPHB1	-0.17263586	0.40852301	-0.23960429	-0.47845486	-0.74859676	-0.31530829
EPHB1	0.044817865	0.051878706	0.041572329	-0.15359499	-3.8245529	-0.27162504
EPHB1	0.086933711	0.20557461	0.053603752	-0.020537309	-0.52278353	-0.15059878
EPHB1	-0.066200352	0.068651318	-0.043847881	-0.17827358	-1.6324992	-0.21088342
EPHB1	0.18260387	0.055675344	0.17807172	0.13329418	-0.88566481	-0.12123526
EPHB1	0.21292957	0.062956794	0.20235388	0.23457516	0.34381665	-0.044236436
EPHB1	-0.32384955	0.090502396	-0.32091194	-0.10758875	2.3895588	0.13686547
EPHB1	0.11504822	0.038519093	0.12322813	0.3488619	6.0700723	0.14917605
EPHB1	-0.14432312	0.13279191	-0.17246356	0.020311931	1.2397973	0.11631777
EPHB1	0.07356123	0.14252039	0.052398693	0.19702239	0.86627013	0.068165973
EPHB1	-0.065010772	0.059093299	-0.068158035	0.13475055	3.3804396	0.12645087
EPHB1	-0.035696837	0.10526129	-0.052827026	-0.014140823	0.20478576	-0.037771518
EPHB1	-0.0096239213	0.051669917	-0.012790746	0.054173793	1.2347168	-0.0094931816
EPHB1	-0.43541368	0.072543481	-0.42220277	-0.27115923	2.2642206	0.074585817
PIK3CB	0.40443749	0.053261648	0.40389113	0.86201879	8.5911969	0.38166994
PIK3CB	-0.58330782	0.043498373	-0.5787238	-0.62996528	-1.0726255	-0.1276992
PIK3CB	0.27219102	0.04548274	0.26933602	1.2821501	22.205327	0.9363564
PIK3CB	-0.22731614	0.060474738	-0.2342301	-0.027220349	3.30875	0.13055203
PIK3CB	-0.80840355	0.049704651	-0.82172822	-0.87634094	-1.3668216	-0.13107044
PIK3CB	-0.18356116	0.12918869	-0.15571605	-1.2833624	-8.5131385	-1.204104
PIK3CB	0.11728395	0.06270541	0.11893229	0.49524812	6.0276166	0.29985811
PIK3CB	0.25150021	0.061073343	0.25339909	-0.21759548	-7.6808583	-0.5474523
PIK3CB	-0.1574065	0.1288195	-0.13296723	-0.1815052	-0.18707337	-0.12499569
PIK3CB	-0.13685109	0.075895184	-0.13756483	-0.39827104	-3.4444867	-0.33716393
PIK3CB	-0.27339887	0.058881863	-0.27311997	-0.4417272	-2.8587468	-0.24506496
PIK3CB	0.052848076	0.079523451	0.039725014	0.00092609078	-0.65291413	-0.11525664
PIK3CB	-0.51514833	0.1779728	-0.49610941	-1.011588	-2.789413	-0.59193628
PIK3CB	0.18319998	0.33717753	0.13575122	-0.67548512	-2.5466854	-0.88769406
PIK3CB	-0.11932808	0.13974565	-0.099124904	-1.3400375	-8.7352229	-1.3173703
PIK3CB	0.15342091	0.16274426	0.13561149	-0.84668489	-6.1452601	-1.0587541
PIK3CB	-0.031504221	0.13427739	-0.012082547	-1.6674304	-12.183184	-1.7318056
PIK3CB	0.11215661	0.043140028	0.11171932	-0.38194928	-11.453537	-0.57012632
PIK3CB	-0.18405198	0.077158619	-0.19973191	-1.506588	-17.140483	-1.3833138
PIK3CB	0.19854259	0.15955323	0.15196153	0.71037362	3.2079014	0.48195437
PIK3CB	-0.3210203	0.084981845	-0.32476207	-1.0260864	-8.2966678	-0.77778208
PIK3CB	-0.81095168	0.077651268	-0.82716467	-1.7127915	-11.613974	-0.96208456
FOXL2	-0.33127182	0.53721552	-0.42379539	-0.70472669	-0.69516769	-0.35738902
ATR	-0.06238243	0.040234924	-0.058440107	-1.2289726	-28.994466	-1.2469902
ATR	-0.38551542	0.51582576	-0.4835634	-0.19261206	0.37397	0.21449362
ATR	-0.2640674	0.36171224	-0.33890348	0.43015137	1.9192571	0.69259713
ATR	0.093676696	0.31697643	0.029027476	0.20617853	0.35492177	0.10069333
ATR	-0.17118014	0.049876013	-0.16864759	-0.49653011	-6.5231751	-0.40434024
ATR	-0.29636762	0.053099963	-0.3040835	-0.39135908	-1.7889176	-0.1637333
ATR	0.055532082	0.098496888	0.057539989	-0.54824945	-6.1299554	-0.68224716
ATR	0.66058032	0.059300721	0.66846853	-0.28582064	-15.95935	-1.0307469
ATR	0.25569721	0.12113506	0.2678218	-1.3285988	-13.078757	-1.6728783
ATR	0.030641447	0.069344992	0.02339223	-1.6821269	-24.699236	-1.7819768
ATR	0.15282253	0.062547814	0.16160605	-0.63014784	-12.517949	-0.86821161
ATR	-0.09659459	0.10493915	-0.11810672	-0.33227009	-2.2458301	-0.29062109
ATR	0.027304649	0.12643225	0.050493255	-1.0146012	-8.2408232	-1.1415521
ATR	0.10413721	0.058310446	0.099749675	0.27369202	2.9077947	0.097484622
ATR	0.23124	0.058582421	0.22967054	-0.39098584	-10.621375	-0.6971141
ATR	-0.58017223	0.14194203	-0.59160808	-1.7524	-8.2584968	-1.2372497
ATR	-0.32299274	0.097719555	-0.33300625	-1.1555199	-8.5195551	-0.89897134
ATR	-0.065589932	0.076239025	-0.070525531	0.54460878	8.0037581	0.53867659
ATR	0.50503412	0.19556592	0.49982043	1.7858477	6.5492678	1.2095696
ATR	-0.56547003	0.13722527	-0.55102653	-0.92881843	-2.6478243	-0.45424963
ATR	0.22447412	0.041332459	0.21220549	0.1992573	-0.61009729	-0.089405912
ATR	0.18414257	0.1004006	0.16149385	-0.48299503	-6.6447571	-0.7209466
ATR	0.084402569	0.063631487	0.077310704	0.43223519	5.4663601	0.27846677
ATR	-0.57641912	0.10633418	-0.55175138	-2.3231891	-16.427174	-1.8478955
ATR	0.11095674	0.083759899	0.12029839	-0.21432761	-3.8835332	-0.41108372
ATR	0.17919808	0.055066363	0.17188368	0.80589601	11.380776	0.55755461
ATR	-0.63172299	0.092156843	-0.61340429	-2.4014435	-19.203355	-1.864497
ATR	0.48811002	0.05006385	0.48022258	-0.64125809	-22.558555	-1.1979384
ATR	-0.6233389	0.064503598	-0.61991648	-2.0533141	-22.168921	-1.5098553
ATR	0.40536157	0.16833757	0.46331829	-0.93529498	-7.9640959	-1.475071
ATR	-0.17554049	0.069826887	-0.17158912	-0.90216832	-10.406132	-0.80703692
ATR	0.14574043	0.051491787	0.14855868	-0.7820486	-18.018194	-1.007065
ATR	-0.22371083	0.13484695	-0.20274687	-1.3194308	-8.1256562	-1.1931416
ATR	-0.13092424	0.086651547	-0.13026151	-0.75691293	-7.2242067	-0.70310914
ATR	-0.24304677	0.069767251	-0.24127024	-0.58290251	-4.8712789	-0.41808999
ATR	0.096351654	0.053419981	0.083155485	-0.38114913	-8.9386177	-0.54076234
ATR	-0.28595305	0.057777363	-0.2881177	-0.33369638	-0.82633276	-0.1220364
ATR	0.42168497	0.12767553	0.44653878	-0.7659288	-9.3018119	-1.2889253
ATR	0.81226722	0.12090611	0.82026095	-0.83966334	-13.66292	-1.736382
ATR	-0.18276376	0.12925725	-0.19564255	-0.75878645	-4.4564053	-0.63960162
ATR	-0.16395489	0.047715601	-0.16606816	-0.67706446	-10.753497	-0.58745402
ATR	-0.20283759	0.0697395	-0.21893566	-0.89477383	-9.9217264	-0.75229589
ATR	0.29771083	0.080652279	0.29695418	-0.3890842	-8.5155069	-0.7624961
ATR	-0.13598301	0.10284237	-0.15062812	-0.59825909	-4.4949964	-0.52408869
ATR	0.49901111	0.045877102	0.49319897	-1.1468414	-35.87525	-1.7164981
ATR	0.005082437	0.46218384	-0.083869036	0.36828278	0.78583523	0.3756941
ATR	-0.54507064	0.066426807	-0.53465628	-0.61388371	-1.0359232	-0.15568515
ATR	0.46357945	0.12114341	0.49684017	-0.50196918	-7.9702943	-1.0752671
ATR	-0.36757322	0.10483414	-0.346696	-0.39097088	-0.2231874	-0.1207326
KPNA4	-0.91227424	0.23590838	-0.8728795	-0.92364709	-0.048208738	-0.12722531
ZBBX	0.55650202	0.3411236	0.56142122	2.7062371	6.3019241	2.0683581
LRRC34	-0.511997	0.27332687	-0.46019847	-2.3739704	-6.812259	-1.9902297
LRRC34	0.51496806	0.32840636	0.53946617	1.1740913	2.0070354	0.55816736
PRKCI	-0.82169273	0.12707936	-0.82125381	-0.65310478	1.3266351	0.091691305
PRKCI	-0.24507178	0.069103073	-0.23350699	-0.61147745	-5.3023065	-0.45442818
PRKCI	0.16213397	0.12132995	0.19028261	-1.6176214	-14.668723	-1.8843618
PRKCI	0.70750662	0.15309734	0.70512315	1.8622595	7.5426057	1.0806786
PRKCI	-0.16385028	0.12250563	-0.14656627	0.065573098	1.8727578	0.13568165
PRKCI	-0.81917795	0.077389246	-0.8160261	-0.45570137	4.6967324	0.28386701
PRKCI	-0.79982026	0.11415751	-0.77575327	-1.7927001	-8.6974551	-1.0934045
PRKCI	0.37843272	0.10963531	0.39301241	0.28859037	-0.81946548	-0.18087976
PRKCI	0.16164053	0.090211529	0.13704779	0.43604399	3.0417781	0.22253848
PRKCI	-0.20391301	0.10998691	-0.19274535	-1.2549001	-9.5555649	-1.1386124
PRKCI	0.28013161	0.11797911	0.29002241	0.28557434	0.046132987	-0.080905792
PRKCI	-0.089252598	0.092892838	-0.076660228	-1.277064	-12.786899	-1.2768615
PRKCI	0.11532904	0.11024235	0.12392477	0.36396331	2.2553427	0.16358082
PRKCI	0.22950599	0.054846484	0.2344306	-0.73631646	-17.60956	-1.0472048
PRKCI	0.71985961	0.14106504	0.74078072	1.8520848	8.0262634	1.0348463
PRKCI	0.25471145	0.10679106	0.27050892	1.3688189	10.432591	1.0218522
PRKCI	0.062977198	0.055834222	0.066685777	-0.036929619	-1.7893473	-0.18007312
PRKCI	0.073327751	0.080774561	0.093943853	-0.62793254	-8.6816973	-0.79833411
PIK3CA	-0.38569383	0.23932702	-0.41958146	-0.96316975	-2.4129157	-0.62004601
PIK3CA	0.13976086	0.076028411	0.13252201	-0.76595365	-11.912843	-0.97493338
PIK3CA	-0.19049407	0.16484818	-0.21587954	-0.4203485	-1.3943401	-0.28092669
PIK3CA	0.019563176	0.12669401	0.0022647662	-0.73454702	-5.9522167	-0.81326951
PIK3CA	-0.13621005	0.13858315	-0.11067347	-0.28653553	-1.0847313	-0.25231978
PIK3CA	0.19002008	0.10294917	0.19915057	-0.88309638	-10.42375	-1.1587047
PIK3CA	0.31215934	0.11959968	0.33123484	-0.57125853	-7.3864568	-0.97895109
PIK3CA	0.13130773	0.10901413	0.15453159	-1.773353	-17.471686	-2.0043423
PIK3CA	-0.3430976	0.086143158	-0.32239597	-1.5547534	-14.065607	-1.3088151
PIK3CA	0.68980712	0.14514451	0.72919074	-0.64072278	-9.1669323	-1.4463712
PIK3CA	0.27806986	0.046339554	0.27884578	-0.46534799	-16.042836	-0.82065149
PIK3CA	0.62872118	0.1127183	0.64891579	-0.058396979	-6.0958882	-0.78377049
PIK3CA	-0.023685395	0.054932826	-0.024392961	0.50982203	9.7119968	0.45775728
PIK3CA	0.30097036	0.085920946	0.30661571	-0.78123497	-12.595361	-1.1643084
PIK3CA	-0.16140665	0.065922509	-0.18242565	-1.684001	-23.09673	-1.5780331
PIK3CA	0.12755971	0.11133843	0.13289781	0.18430328	0.50964946	-0.02505225
PIK3CA	0.12863631	0.048356193	0.13046046	-0.60957501	-15.266118	-0.81649319
PIK3CA	0.36288069	0.066458078	0.36346468	-0.019357443	-5.7515677	-0.45927984
PIK3CA	0.62820739	0.058288111	0.6214065	1.5150261	15.214401	0.81716188
PIK3CA	-0.35186305	0.14346315	-0.37237672	-0.045421218	2.1360317	0.25049778
SOX2	-0.39277229	0.098081169	-0.38590139	-0.27810898	1.1690655	0.031334687
SOX2	-0.30793311	0.4256318	-0.37706097	-0.59310765	-0.67000289	-0.2925044
FGFR3	-0.74797079	0.13253498	-0.72364176	-0.8487011	-0.76002808	-0.20151706
FGFR3	-0.17529198	0.16926042	-0.17802973	-0.30799311	-0.78400566	-0.2064211
FGFR3	-0.41251408	0.13203675	-0.39073048	-0.70120329	-2.1864308	-0.38693053
FGFR3	0.089974535	0.09191871	0.11527899	0.45073483	3.9247754	0.25899812
FGFR3	0.52614044	0.085650813	0.53875096	0.89331899	4.2869242	0.27811031
FGFR3	-0.030389824	0.097265409	-0.011776599	0.20401777	2.409979	0.13933665
FGFR3	-0.29787365	0.085283738	-0.28241072	-0.15424513	1.6841256	0.051707873
FGFR3	0.0031076396	0.093229056	0.031494412	0.28856123	3.0618522	0.1806091
FGFR3	0.0060760205	0.10464726	0.015210293	-0.42754386	-4.1436334	-0.51921187
FGFR3	-0.28894586	0.073062074	-0.29306452	-0.16939376	1.6363086	0.04721304
FGFR3	-0.23530333	0.074940673	-0.21785079	-0.084205564	2.0162318	0.057187505
FGFR3	0.26847323	0.091605959	0.28880175	0.57135242	3.3063263	0.20609295
FGFR3	0.51812999	0.096284847	0.53454387	0.82274571	3.1636932	0.21174412
FGFR3	0.33348157	0.073964983	0.35117495	0.70395021	5.0087031	0.27631754
FGFR3	0.17544745	0.09533179	0.18842382	0.46609766	3.0488278	0.20121612
FGFR3	0.1284843	0.051328437	0.1282855	0.28404903	3.0307708	0.079305806
FGFR3	0.4012583	0.070725778	0.4076912	0.77718369	5.3152528	0.29303477
FGFR3	0.34882106	0.057880402	0.36732685	0.51116687	2.8048495	0.067382304
WHSC1	-0.36666199	0.37635463	-0.43412963	-0.49188388	-0.33272314	-0.13421197
WHSC1	0.60435592	0.05143642	0.6045808	1.0022984	7.7365904	0.32125991
WHSC1	-0.64376378	0.09001025	-0.65675225	-0.23018018	4.5948501	0.35011435
WHSC1	-0.61307722	0.30621122	-0.6603694	-0.78162997	-0.55044602	-0.19771829
WHSC1	-0.36942861	0.072557066	-0.37683715	-0.32016523	0.67896051	-0.019785798
WHSC1	-0.31606591	0.064446496	-0.30665272	0.034787633	5.4441058	0.26498263
WHSC1	-1.2673166	0.11434604	-1.2711828	-1.2285977	0.33861195	-0.033872585
WHSC1	0.17682462	0.12719844	0.17179835	1.5639622	10.905303	1.3157061
WHSC1	0.16262502	0.58211683	0.057838939	-0.088706375	-0.43175421	-0.22300303
WHSC1	1.8434376	0.59926091	1.733416	2.0804879	0.39557102	0.27061413
WHSC1	1.3881581	0.13211005	1.3852711	2.496486	8.3894294	1.0347572
WHSC1	0.80233242	0.61488742	0.68711149	0.47742916	-0.52839471	-0.28614005
WHSC1	-0.49364251	0.062266647	-0.50842982	-0.30882371	2.9681829	0.12314839
WHSC1	0.27741725	0.069276325	0.28098603	0.53277024	3.6860066	0.17532649
WHSC1	-0.073692845	0.44394073	-0.15540313	-0.27957421	-0.46375868	-0.2006288
WHSC1	0.031838593	0.11078222	0.025826539	-0.049746805	-0.73644848	-0.15203106
WHSC1	-0.17419792	0.077509444	-0.16582036	-0.17284874	0.017406715	-0.083486096
WHSC1	0.28980855	0.1143213	0.27625108	0.25590748	-0.29654199	-0.096801317
WHSC1	-1.149568	0.10968694	-1.1508714	-1.2182151	-0.62584601	-0.14380145
WHSC1	-0.45182423	0.1494908	-0.47404338	-0.22706987	1.5034662	0.17051579
WHSC1	-0.38671511	0.082208858	-0.39727781	-0.15281224	2.8452271	0.16800785
WHSC1	0.062307628	0.070381069	0.045142006	-0.14063221	-2.8834436	-0.26223194
WHSC1	0.37553392	0.050476525	0.36495535	0.62415814	4.9255416	0.18274507
WHSC1	-0.29416585	0.083567693	-0.29915814	-0.28969544	0.053494436	-0.066995024
WHSC1	-0.10281787	0.16260548	-0.12718159	-0.081195496	0.13297445	-0.030471626
SLC34A2_fus	0.046113628	0.50469222	-0.041199124	-0.24839947	-0.5835499	-0.28365806
SLC34A2_fus	0.12234224	0.38327379	0.053635929	-0.14445154	-0.69609191	-0.27454519
SLC34A2_fus	0.46938337	0.091252831	0.45900535	0.47501758	0.061742849	-0.060445491
SLC34A2_fus	0.3936313	0.23941813	0.35700307	0.36613959	-0.11482718	-0.0673212
SLC34A2_fus	0.061356879	0.55531051	-0.032980592	-0.31414099	-0.67619442	-0.35761812
SLC34A2_fus	0.27624122	0.39839684	0.20555191	-0.05803385	-0.83905051	-0.34004348
SLC34A2_fus	0.35606627	0.25658843	0.30477913	1.6083052	4.8803407	1.2270684
SLC34A2_fus	0.47056882	0.15594828	0.46008019	1.6155893	7.3423094	1.0790514
SLC34A2_fus	0.45758115	0.18174141	0.44270477	1.001519	2.9929219	0.48235651
SLC34A2_fus	-0.24497883	0.36101434	-0.303278	0.038977471	0.78655131	0.26579775
SLC34A2_fus	-0.65052631	0.3634597	-0.62370786	0.96306613	4.4395361	1.5103163
SLC34A2_fus	0.47650098	0.29118552	0.42609141	0.69153044	0.73846208	0.18898131
SLC34A2_fus	-0.15448572	0.37581632	-0.22053867	0.26242862	1.1093567	0.40650957
SLC34A2_fus	0.14383148	0.12910828	0.13096349	1.2716344	8.735326	1.0642132
SLC34A2_fus	0.26896605	0.2886418	0.29816187	1.4971222	4.2549489	1.1225026
SLC34A2_fus	-0.048627215	0.19266637	-0.079169598	0.098994194	0.76620226	0.10170607
SLC34A2_fus	-0.35405977	0.16819124	-0.38982242	-0.15434482	1.1874278	0.15901988
SLC34A2_fus	0.10368544	0.38938791	0.044958027	-0.049814147	-0.39420738	-0.17122989
SLC34A2_fus	0.37162051	0.13271442	0.39198013	0.40382475	0.24265821	-0.064613097
SEL1L3	-1.3913127	0.31867802	-1.3528596	1.1485999	7.9701529	2.4250017
MIR1273H	0.75584982	0.36740207	0.78036704	2.15627	3.8116828	1.2994452
NFXL1	-0.92401426	0.34699683	-0.86090005	-1.5930358	-1.9280336	-0.80859347
NFXL1	0.10894551	0.36795834	0.17673659	0.60404426	1.3455294	0.35084995
PDGFRA	0.98433189	0.10354482	1.016182	0.73806664	-2.3783445	-0.35457308
PDGFRA	-0.30321337	0.22012629	-0.34458527	-0.36320338	-0.27252541	-0.095075828
PDGFRA	0.1588644	0.15215196	0.13840496	-0.21667385	-2.4681788	-0.43153653
PDGFRA	0.1568123	0.055302218	0.16421752	0.75557488	10.827099	0.51489963
PDGFRA	-0.01792212	0.041715955	-0.009481054	0.2702226	6.9073024	0.20324593
PDGFRA	-0.053699554	0.083435174	-0.066025982	0.50515218	6.6980352	0.49472044
PDGFRA	-0.017008682	0.057953555	-0.024272722	0.85206027	14.995956	0.79987527
PDGFRA	-0.28626498	0.076305846	-0.29394504	0.044988822	4.3411327	0.26247614
PDGFRA	-0.43951653	0.089421266	-0.45131141	-0.31167831	1.4296176	0.063175377
PDGFRA	0.65366148	0.11336588	0.64914204	1.0824827	3.78263	0.35688289
PDGFRA	-0.17901823	0.057259949	-0.16551029	0.24268422	7.3647018	0.33173679
PDGFRA	0.52718026	0.094756866	0.53097747	0.49355064	-0.35490435	-0.11388455
PDGFRA	-0.4697017	0.048035336	-0.47882278	-0.57928828	-2.2813742	-0.17692322
PDGFRA	0.93040476	0.065567855	0.92504416	1.4925929	8.5741424	0.49109101
PDGFRA	-0.098070041	0.1434412	-0.075870546	1.6089649	11.90059	1.6083778
