gene	mean_log2ND	std_log2ND	median_log2ND	sample20190415-I1-log2_ND	sample20190415-RZ	sample20190415-CopyRatio
FLT4	-0.34921919	0.07904266	-0.34269453	-0.24222042	1.3536838	0.084759353
FLT4	-0.24951371	0.13064965	-0.23649891	-0.31847558	-0.52783816	-0.097691427
FLT4	0.19677085	0.078369904	0.21564648	0.30159035	1.3374968	0.070229113
FLT4	-0.72764519	0.13066077	-0.72539032	-1.1467352	-3.2074663	-0.43705965
FLT4	-0.33294556	0.080162076	-0.31401726	-0.54414672	-2.6346767	-0.24584421
FLT4	-0.080033239	0.060606751	-0.076620787	-0.63737862	-9.196094	-0.57647259
FLT4	-0.17193378	0.24400574	-0.21409654	-0.38927553	-0.89072392	-0.19089375
FLT4	-0.18285974	0.095737799	-0.15095878	-0.38924606	-2.1557454	-0.25400203
FLT4	0.030325218	0.059503341	0.025806179	0.14899548	1.9943463	0.10747455
FLT4	-0.042318515	0.057398827	-0.039758076	-0.796668	-13.142246	-0.77262468
FLT4	0.32278208	0.060750919	0.32639842	0.28749588	-0.58083404	-0.054617298
FLT4	-0.15461952	0.10121059	-0.14507447	-0.50510203	-3.4629036	-0.37574232
FLT4	0.35992922	0.060659475	0.36822194	0.36592209	0.098795262	-0.018014607
FLT4	-0.42298098	0.085405967	-0.40359349	-0.56680522	-1.684007	-0.17892649
FLT4	-0.12993963	0.060698201	-0.14095763	-0.23839338	-1.7867704	-0.1131505
FLT4	0.1361731	0.055811737	0.15104675	-0.36983808	-9.0663937	-0.53659959
FLT4	0.38343432	0.11911359	0.36693881	0.44396983	0.50821668	0.061316267
FLT4	-0.047856724	0.091746223	-0.029128836	-0.48363141	-4.7497834	-0.47021733
FLT4	-1.6402557	0.13155606	-1.6234936	-1.9885597	-2.6475706	-0.38078081
IRF4	-0.37247065	0.085131785	-0.39471266	-0.37578471	-0.038928528	0.003213199
IRF4	-0.32172374	0.079577388	-0.3069933	-0.51027636	-2.3694246	-0.21899781
IRF4	0.12934591	0.11300283	0.14738204	0.4971618	3.2549264	0.33406501
IRF4	-0.08518531	0.046803003	-0.084225708	-0.46732043	-8.1647564	-0.39880947
IRF4	0.14123248	0.053847016	0.14499232	0.26883107	2.3696502	0.108124
IRF4	-0.39091499	0.24351282	-0.43307226	-0.23849825	0.62590847	0.17885925
IRF4	-0.16613038	0.076516548	-0.14602512	0.040947343	2.7063129	0.17125771
IRF4	0.13089361	0.088911552	0.11977815	0.012422953	-1.3324552	-0.12306995
IRF4	0.042784989	0.11726661	0.025308193	-0.61179678	-5.5819961	-0.65281972
F13A1	-0.73906841	0.26160496	-0.70982077	-1.3781109	-2.4427768	-0.68400492
ACOT13	-1.6657714	0.31075152	-1.6215919	-1.8127342	-0.4729272	-0.2068571
HLA-A	-3.04789	1.5247421	-3.0839114	-3.346165	-0.19562324	-0.27796835
HLA-A	-2.7211679	4.0285584	-2.4245463	-0.62551284	0.52019975	1.7833187
HLA-A	-1.359338	1.8944321	-0.93361559	-0.76514681	0.31365135	0.15275402
HLA-A	-2.4774319	0.89264281	-2.6949145	-3.3076335	-0.9300491	-0.6284338
FLOT1	-4.0441495	0.40376683	-4.1236521	-3.9311974	0.27974593	0.17673997
HLA-C	-3.9896116	2.3583448	-3.7530927	-1.515881	1.0489266	2.221497
HLA-C	-6.004432	3.1408579	-7.5807902	-1.0000786	1.5933078	6.5649968
HLA-C	-11.35881	7.4378011	-11.985764	-1.1693796	1.369952	10.80067
HLA-C	-15.384309	9.066044	-21.769187	-1.1599168	1.5689745	20.593555
HLA-C	-13.619657	8.6141468	-20.814698	-2.6663583	1.2715477	18.132625
HLA-C	-9.7364383	6.6659064	-8.9447039	-2.2144499	1.128427	6.7145393
HLA-C	-9.3318318	5.7017323	-10.640945	-1.4814131	1.376848	9.1438171
HLA-C	-5.3712028	4.2710234	-5.8786542	0.4940584	1.3732683	6.3569978
HLA-C	-5.1217178	3.8185847	-7.0201847	1.3280523	1.6890473	8.3325222
HLA-C	-6.639498	5.9797592	-6.0140816	-0.29876554	1.0603659	5.6996013
HLA-C	-3.4435622	3.1514685	-2.3958737	0.81550846	1.3514559	3.1956674
HLA-C	-9.401471	8.740203	-5.5504469	0.10756963	1.0879656	5.6423018
HLA-C	-5.9579407	3.3141247	-7.0601566	-0.8107941	1.5530938	6.2336477
HLA-C	-14.656902	9.0614238	-20.713256	-0.38949842	1.5745212	20.308043
HLA-B	-2.934731	1.0993486	-2.9353523	-3.3656829	-0.39200663	-0.4460454
HLA-B	-2.5594084	1.7690451	-2.8757603	-3.152276	-0.33513423	-0.29223042
HLA-B	-2.356857	1.8066138	-1.5029758	-1.2323048	0.62246406	0.2549562
HLA-B	-2.5169396	2.2824888	-1.0857423	-0.48528405	0.89010538	0.5847435
HLA-B	-3.4156557	2.2351684	-2.9845228	-1.4520382	0.87850985	1.5167698
HLA-B	-2.4177455	1.9641365	-2.4283929	-4.03732	-0.82457328	-1.6246418
HLA-B	-2.0994049	1.5951722	-2.5172881	-5.2347191	-1.965502	-2.7331457
HLA-B	-3.3439757	1.5363432	-3.861092	-5.8722451	-1.645641	-2.0268678
HLA-B	-2.3885631	2.0039103	-2.7083523	-3.1883486	-0.39911244	-0.49571108
HLA-B	-1.5925777	2.2455356	-0.99393088	-2.3136289	-0.32110434	-1.3354128
HLA-B	-3.2886884	2.9119039	-3.033279	-2.3765959	0.3132289	0.64096829
HLA-B	-7.2554766	6.0829885	-8.7964066	-0.57042024	1.0989757	8.2102716
HLA-B	-6.3540029	5.8915484	-5.9915102	-0.50186164	0.99331124	5.4739338
HLA-B	-8.333659	6.3591189	-8.7514057	-1.8242325	1.0236365	6.9114584
HSPA1B	-1.2341279	0.55107201	-1.1302369	-0.57296747	1.1997714	0.54155467
DAXX	-2.5039435	0.22659804	-2.4497014	-2.8232527	-1.4091438	-0.38926608
DAXX	-1.5091852	0.11991753	-1.5207806	-1.9336565	-3.5396938	-0.4285907
DAXX	-1.4689559	0.335147	-1.5197993	-1.7145837	-0.73289585	-0.2104992
DAXX	-0.80071787	0.15468379	-0.77474356	-0.72583904	0.48407674	0.03318976
DAXX	-1.3987767	0.34798571	-1.2642288	-1.1518557	0.70957235	0.096658381
DAXX	-1.5482585	0.82416506	-1.0416022	-1.6451364	-0.11754673	-0.61924897
DAXX	-1.8926408	0.43845408	-1.9829913	-2.005622	-0.25768072	-0.038345417
DAXX	-2.3837577	0.16856487	-2.406211	-2.5838851	-1.1872426	-0.19338885
DAXX	-1.9439692	0.66967633	-1.8282665	-2.4642834	-0.77696377	-0.6517317
CDKN1A	-0.057280065	0.15104693	-0.031978448	0.12672872	1.2182226	0.14299242
CDKN1A	0.30773726	0.17735465	0.28090682	0.60017796	1.6489035	0.30355638
CDKN1A	-0.51334589	0.29970998	-0.5715595	-0.16639204	1.157632	0.38945271
CDKN1A	0.24415269	0.088122055	0.23387046	0.55483409	3.5255805	0.30524887
CCND3	0.22980144	0.074142062	0.21055436	0.56777085	4.5584032	0.34150174
CCND3	-0.85278003	0.085207128	-0.85485711	-0.51030112	4.0193693	0.32884123
CCND3	-0.092436326	0.054390059	-0.10190018	-0.23115623	-2.5504644	-0.14497081
CCND3	-0.49143867	0.14278494	-0.51610417	-0.75154243	-1.821647	-0.25115302
CCND3	-0.25249937	0.43147449	-0.33333139	-0.091312078	0.37357317	0.22630456
rs699947	-1.1151529	0.33110341	-1.2736452	-1.2030056	-0.26533308	0.054924858
rs1570360	-1.3647402	0.1933456	-1.3474676	-1.7565619	-2.0265354	-0.42480905
VEGFA	0.12068519	0.078381869	0.11075706	-0.30762934	-5.4644593	-0.43410116
VEGFA	-0.21998826	0.17291716	-0.25121624	-0.41264198	-1.1141388	-0.1771405
VEGFA	-0.12637473	0.05913692	-0.11743887	-0.56075523	-7.3453353	-0.45903112
VEGFA	0.01309124	0.10440151	0.020238256	0.056292072	0.41379509	0.02033906
VEGFA	-0.49726541	0.060210465	-0.507395	-0.78846919	-4.8364313	-0.29678894
VEGFA	-0.80964842	0.11775547	-0.81902881	-1.1797394	-3.142877	-0.37642533
VEGFA	0.12897945	0.1169357	0.13884872	0.093789996	-0.30092995	-0.06077348
VEGFA	0.31144209	0.088530525	0.31534505	-0.13961498	-5.0949327	-0.47067479
VEGFA	-0.2643861	0.085761373	-0.25490212	-0.62672136	-4.2249237	-0.387534
VEGFA	-0.20851357	0.083883507	-0.19909157	-0.35686351	-1.7685233	-0.17348669
PAQR8	-0.97787802	0.27847264	-1.0046586	-1.2519861	-0.98432663	-0.26304221
rs3957357	-0.68457025	0.2091856	-0.76316244	-0.49004082	0.92993701	0.25740687
EPHA7	0.20556566	0.081494928	0.21142304	0.34636491	1.7277056	0.11922711
EPHA7	0.069693394	0.069352402	0.083586771	0.049167015	-0.29597215	-0.050134512
EPHA7	0.5587397	0.09263868	0.54043073	0.82169694	2.8385253	0.26555145
EPHA7	-0.010467134	0.065281288	-0.0070093917	0.30907769	4.8948915	0.30037232
EPHA7	-0.097623475	0.086430401	-0.099704713	-0.099239362	-0.018695819	-0.015249405
EPHA7	-0.048863782	0.16672666	-0.028301581	0.17816749	1.3616975	0.19075432
EPHA7	0.41950821	0.077040412	0.40876525	0.75205089	4.3164707	0.32757088
EPHA7	0.67444992	0.071298227	0.66993764	0.84271394	2.3600029	0.15706155
EPHA7	0.44183045	0.20247925	0.42988737	0.61245107	0.84265732	0.16684895
EPHA7	0.046991429	0.11078906	0.060889027	0.17237981	1.1317759	0.095776032
EPHA7	-0.97307258	0.095515891	-0.96954244	-0.50638833	4.8859331	0.44743936
EPHA7	0.36442216	0.10948891	0.37814738	0.59433784	2.0998993	0.20047571
EPHA7	-0.23706641	0.09042171	-0.23580628	0.029135852	2.9440083	0.24922738
EPHA7	0.46750996	0.22688504	0.40507668	0.80819172	1.5015611	0.38740028
EPHA7	-0.67139878	0.080257728	-0.6930729	-0.4141122	3.2057545	0.26324594
EPHA7	0.17166245	0.4119508	0.087271553	0.30266767	0.31801182	0.19968136
EPHA7	0.27430004	0.11232237	0.28666607	0.43731853	1.4513448	0.13493771
EPHA7	-0.13741688	0.14357687	-0.1061737	-0.05732295	0.55784702	0.033135994
PRDM1	0.3111443	0.21955033	0.35031828	0.44341617	0.60246719	0.077383135
PRDM1	0.31961057	0.15352663	0.28761065	0.54978852	1.4992705	0.24646311
PRDM1	-0.012254897	0.06827547	0.0075222724	0.088073624	1.4694666	0.064836596
PRDM1	0.085328561	0.46059408	-0.0070350262	0.045171881	-0.087184533	0.036492152
PRDM1	-0.052488676	0.12951669	-0.068953659	0.16848544	1.7061439	0.22172434
PRDM1	-0.059526299	0.53105391	-0.15758403	0.079263874	0.26134856	0.22113315
PRDM1	-0.41360148	0.064220198	-0.40783159	-0.078901073	5.2117623	0.31321576
PRDM1	-0.45876665	0.33212472	-0.52064786	-0.44881574	0.029961363	0.056117363
ROS1	0.24693627	0.1676341	0.2162732	0.2616758	0.087926795	0.029687843
ROS1	0.35025897	0.084726369	0.35788115	0.28801595	-0.73463578	-0.085579958
ROS1	-0.13883615	0.058080331	-0.13424442	-0.10703162	0.54759558	0.011498046
ROS1	0.086915653	0.088350153	0.0813657	0.12899538	0.47628359	0.031914925
ROS1	-0.49401176	0.081263332	-0.48314907	-0.34999237	1.7722556	0.11744195
ROS1	-0.088694614	0.089743197	-0.099085743	-0.22457198	-1.5140687	-0.14120099
ROS1	0.18236216	0.14966861	0.17831724	0.13560823	-0.31238301	-0.058423767
ROS1	0.60152641	0.23992737	0.57364804	0.67488598	0.3057574	0.085523184
ROS1	0.63924758	0.55870815	0.5303684	0.51613538	-0.22035154	-0.029947779
ROS1	0.75570852	0.081561404	0.77040725	0.6743322	-0.99773079	-0.11178981
ROS1	0.54683795	0.57817288	0.43600353	0.50617947	-0.070322355	0.054461185
ROS1	0.47656269	0.44750218	0.39630728	0.38864933	-0.19645348	-0.023372705
ROS1	-0.11659219	0.47582471	-0.20776882	-0.32191595	-0.43151134	-0.12986188
ROS1	0.19210937	0.56549601	0.08152378	0.17632009	-0.027921122	0.079081551
ROS1	1.3147356	0.13065171	1.3307036	1.3910081	0.58378498	0.04458975
ROS1	0.29486148	0.56691272	0.19372246	0.24296203	-0.091547507	0.033524818
ROS1	-0.45888147	0.3220733	-0.5062835	-0.39879015	0.18657654	0.091778595
ROS1	-1.0374148	0.09370668	-1.0558845	-0.84279359	2.0769193	0.19737615
ROS1	-1.874755	0.16265226	-1.842887	-1.5842991	1.7857478	0.24287317
ROS1	-1.7283498	0.11515885	-1.717547	-1.6349356	0.81117649	0.066896595
ROS1	-1.8514032	0.15193751	-1.820801	-2.2400793	-2.5581314	-0.43499308
ROS1	-2.127946	0.25561325	-2.0980827	-2.3911006	-1.0295029	-0.30873264
ROS1	-1.0008471	0.31256256	-0.98748821	-1.0126466	-0.037750754	-0.040873118
ROS1	-0.60663349	0.20965051	-0.56978847	-0.86564592	-1.2354486	-0.31157221
ROS1	-0.75870081	0.33685656	-0.67389869	-0.63050091	0.38057712	0.027683023
ROS1	0.77277899	0.064118012	0.7723519	0.81800927	0.70542244	0.029942619
ROS1	0.56970634	0.37245471	0.50371982	0.59328142	0.06329651	0.073846847
ROS1	0.4210562	0.077796396	0.42242361	0.52363151	1.3185098	0.085493145
ROS1	0.47264488	0.11782272	0.44796381	0.46559613	-0.05982509	0.0019175592
ROS1	0.94032892	0.054623995	0.95023217	1.1643481	4.1011131	0.19840117
ROS1	0.36252339	0.09367705	0.34555331	0.3329487	-0.31570901	-0.028319364
ROS1	0.4617753	0.068663799	0.45101274	0.50951444	0.69525929	0.042786948
ROS1	0.32887055	0.20583677	0.29009483	0.24710107	-0.39725398	-0.058708512
ROS1	0.4628784	0.070413886	0.46880318	0.38675959	-1.0810199	-0.097758349
ROS1	-0.33096413	0.068345337	-0.3455698	-0.42259794	-1.3407471	-0.0927429
ROS1	-0.04552439	0.17416319	-0.062403344	-0.69083937	-3.7052318	-0.64415079
ROS1	0.23667176	0.17729736	0.20806913	0.28113309	0.25077263	0.0573492
ROS1	0.25987076	0.045373668	0.26283943	0.35808448	2.1645531	0.07953029
ROS1	-0.58954104	0.048239712	-0.58910955	-0.74408032	-3.2035698	-0.17068553
ROS1	0.1078981	0.12526295	0.089286806	0.097276012	-0.084798324	-0.0077255502
ROS1	-0.46612187	0.13755193	-0.44037723	-0.27449233	1.3931432	0.15017014
ROS1	0.17872695	0.13341343	0.14630575	0.23527117	0.42382704	0.073250663
ROS1	0.036456855	0.091823578	0.02543125	-0.029086373	-0.71379518	-0.070232379
ROS1	-0.03152975	0.084485091	-0.01555932	0.019631808	0.60556907	0.019476372
ROS1	-0.32693273	0.16146088	-0.35771128	-0.28091605	0.28500203	0.061080473
ROS1	-0.38356904	0.32503417	-0.45142095	-0.30920316	0.22879404	0.12650303
ROS1	0.035958219	0.11434409	0.054044356	-0.010422839	-0.40562706	-0.080181951
ROS1	-0.71794464	0.10245907	-0.71555	-0.59988705	1.1522415	0.099948198
ROS1	0.050329299	0.054582086	0.061444584	-0.096459064	-2.6893139	-0.1736184
ROS1	-0.11263499	0.11137961	-0.10074839	-0.20228149	-0.80487349	-0.11724785
ROS1	0.32496191	0.070489089	0.31767522	0.15714049	-2.3808142	-0.17624949
ROS1	-0.63562898	0.077922685	-0.61889226	-0.92663177	-3.7345067	-0.32345427
ROS1	0.28215981	0.078171371	0.28106135	-0.14896312	-5.5151001	-0.44573923
ROS1	-0.18373911	0.11752864	-0.16279407	0.30133544	4.127288	0.44841475
ROS1	-0.48240461	0.11064511	-0.46973697	-0.59587894	-1.0255702	-0.14185672
ROS1	-0.21235093	0.11100469	-0.19262258	-0.18746206	0.2242146	-0.010554234
ROS1	-0.41111156	0.06250411	-0.39970714	-0.52407463	-1.8072903	-0.14008225
TNFAIP3	0.13233256	0.17024365	0.10479302	0.19501665	0.36820224	0.074508878
TNFAIP3	-0.057192613	0.063298353	-0.057370745	0.10707426	2.5951208	0.14873025
TNFAIP3	-0.088122833	0.067349546	-0.081570506	-0.032298878	0.82886907	0.033556872
TNFAIP3	0.35591032	0.041883215	0.35231524	0.50987529	3.6760544	0.1418453
TNFAIP3	0.069927696	0.095829978	0.055940276	-0.16727349	-2.4752295	-0.23892853
TNFAIP3	-0.12993367	0.47119314	-0.22601065	-0.017132751	0.23939423	0.19316314
TNFAIP3	-0.1189978	0.071301378	-0.12861574	-0.024471193	1.3257332	0.088429791
TNFAIP3	-0.59440567	0.20907345	-0.64461197	-0.63595325	-0.19872241	-0.0070560357
SASH1	-0.23585501	0.30084152	-0.19831552	-0.55497495	-1.0607576	-0.37237419
ESR1	-0.11966524	0.2827507	-0.17593094	0.16856493	1.0193792	0.32878112
ESR1	-0.032538829	0.072140789	-0.044504231	-0.040599113	-0.11172992	-0.011809638
ESR1	-0.72307984	0.076360212	-0.72679213	-0.53306301	2.4884272	0.17801437
ESR1	-0.17191587	0.23998472	-0.21894751	-0.22052269	-0.20254132	-0.017289939
ESR1	0.30971167	0.11210406	0.31713946	0.65541351	3.0837584	0.32255929
ESR1	0.027546858	0.068590631	0.020540949	0.071489673	0.64065331	0.035233968
ESR1	-0.67545114	0.0995331	-0.68351241	-0.43742114	2.3914657	0.23037651
ESR1	-0.051369555	0.11988559	-0.082470469	0.10971142	1.3436225	0.17646713
CNKSR3	-1.6548651	0.29491339	-1.5827471	-1.9179766	-0.89216531	-0.35094425
ARID1B	0.3620469	0.066483447	0.34885878	-0.046279309	-6.1417725	-0.41085284
ARID1B	0.38252791	0.11945582	0.39754813	0.096628368	-2.3933496	-0.31663452
ARID1B	-1.077808	0.33297575	-1.1557113	-1.4029897	-0.97659262	-0.26299311
ARID1B	-0.54320948	0.13540872	-0.57622206	-1.4179224	-6.4597973	-0.85741505
ARID1B	-0.040009006	0.084691786	-0.020767065	-0.52076049	-5.676483	-0.51570818
ARID1B	0.20554144	0.10111505	0.1826954	0.63701342	4.2671391	0.43860327
ARID1B	-0.035212426	0.12000608	-0.044220449	-0.21105582	-1.4652874	-0.18255012
ARID1B	1.0313886	0.098308615	1.0312462	1.592514	5.7077944	0.54555301
ARID1B	0.48511012	0.057504816	0.4830582	0.52819737	0.74928077	0.029424417
ARID1B	0.28029896	0.12641922	0.26463181	0.62162361	2.6999427	0.34127704
ARID1B	0.27394251	0.12722167	0.31269276	0.77065892	3.9043381	0.44225141
ARID1B	-0.17210647	0.072126719	-0.18372185	-0.20275449	-0.42491911	-0.034747397
ARID1B	-0.54680572	0.25022863	-0.59933222	-0.50165082	0.18045458	0.081966646
ARID1B	0.21802271	0.1073382	0.20178583	0.59817541	3.5416348	0.38067483
ARID1B	-0.099295638	0.047245297	-0.10049352	-0.0069858569	1.9538406	0.077792907
ARID1B	-0.21192766	0.08100216	-0.2140459	-0.35855459	-1.8101608	-0.16022345
ARID1B	-0.34088563	0.089139738	-0.36764131	-0.39353282	-0.5906141	-0.041606262
ARID1B	-0.51658453	0.10416003	-0.52075429	-0.56211685	-0.43713816	-0.05707732
ARID1B	-0.038771868	0.077762768	-0.044905905	0.09647101	1.7391726	0.12566216
ARID1B	-0.41495142	0.066582208	-0.42047271	-0.4533109	-0.57612205	-0.048552944
ARID1B	-0.33535075	0.12747319	-0.34868956	-0.58070974	-1.9247889	-0.24773493
ARID1B	-0.48065943	0.12743938	-0.47888405	-0.10852753	2.9200699	0.35464177
ARID1B	-0.031142947	0.44742858	-0.09882684	0.11026924	0.31605532	0.19338132
ARID1B	0.59451033	0.041411187	0.60216591	0.58562535	-0.21455509	-0.032255317
ARID1B	0.10584	0.59290345	-0.0073101218	0.014357377	-0.15429599	0.0059527433
EZR_fus	0.10908628	0.45776172	0.029096426	0.049674456	-0.12978766	0.0048632736
TAGAP	-0.75463842	0.33000762	-0.72595498	-1.5514863	-2.4146348	-0.84124607
TAGAP	-0.30538325	0.37622827	-0.25411116	-0.86067793	-1.4759515	-0.62228153
rs4880	-0.508664	0.09378443	-0.49461191	-0.11726091	4.1734336	0.36163624
rs316019	-0.80073488	0.13405339	-0.78405843	-0.66105675	1.0419589	0.10728692
MAP3K4	-1.3320683	0.33196614	-1.2469584	-1.2467455	0.25702272	-0.015501817
MAP3K4	-0.012729976	0.32786948	0.031817067	-0.11576278	-0.31424945	-0.1632946
PARK2	-0.21818271	0.086607327	-0.24185891	0.35227946	6.5867656	0.57842361
PARK2	0.41784138	0.050436918	0.42263527	0.2809836	-2.7134445	-0.15736642
PARK2	0.40411858	0.12025022	0.41915509	0.50507029	0.83951375	0.070200448
PARK2	0.280218	0.22071397	0.2351731	0.080078383	-0.90678273	-0.17080947
PARK2	-0.21129792	0.1040285	-0.22465228	0.16449924	3.6124442	0.37343676
PARK2	-0.07283957	0.094258966	-0.059388058	0.019671684	0.9814584	0.063344986
PARK2	-0.37974634	0.10634856	-0.36349365	-0.25842357	1.1408032	0.089355328
PARK2	-0.38538824	0.1033411	-0.37939725	-0.049203455	3.2531566	0.31447904
PARK2	0.26324482	0.068879057	0.25893469	0.00085049524	-3.8094936	-0.27379895
PARK2	-0.37326456	0.10348696	-0.34690604	-0.029694583	3.319935	0.3014967
PARK2	0.25213687	0.056896224	0.25758906	0.51629153	4.6427449	0.24298771
PARK2	-0.31011521	0.13325057	-0.32796077	-0.33766091	-0.20672104	-0.025414892
PARK2	0.10518855	0.062899943	0.090008223	0.48658208	6.0634956	0.3808591
PARK2	-0.39076319	0.12981766	-0.37633155	-0.99729667	-4.6721954	-0.63667987
CARD11	-0.0010579937	0.092006153	-0.02162398	0.06634493	0.73259148	0.072254154
CARD11	-0.0072502574	0.05053918	0.00017056959	-0.069198207	-1.2257411	-0.085083533
CARD11	0.18877885	0.051769028	0.19279157	0.06876217	-2.3183105	-0.13974416
CARD11	-0.042694751	0.07983025	-0.054115305	0.17843989	2.7700607	0.21684043
CARD11	0.19092972	0.040130372	0.19341218	0.21313224	0.55325968	0.004005301
CARD11	-0.61923297	0.091544583	-0.61570961	-1.0050576	-4.2146086	-0.4050627
CARD11	0.5102967	0.11433493	0.52818668	1.4033848	7.8111574	0.8594834
CARD11	0.077032672	0.13638723	0.07810097	-0.10876715	-1.3622963	-0.20258288
CARD11	0.12059825	0.10272639	0.10744325	0.32880162	2.0267759	0.20564361
CARD11	-0.12804336	0.063866625	-0.13095047	-0.22659241	-1.5430446	-0.1113567
CARD11	-0.45635508	0.083528633	-0.46657653	-0.2140444	2.9009296	0.23681738
CARD11	-0.21882898	0.058249001	-0.21490267	-0.77400257	-9.5310405	-0.57481466
CARD11	-0.15143568	0.13343513	-0.13762285	-0.28336845	-0.98874091	-0.16146036
CARD11	0.5672572	0.087849944	0.57293538	0.5409621	-0.29931833	-0.047688034
CARD11	0.04586888	0.098846072	0.057428235	-0.043473853	-0.90385719	-0.11661684
CARD11	-0.55929738	0.17278891	-0.51947643	-1.6690187	-6.4224104	-1.165257
CARD11	0.20079339	0.043134071	0.19637321	-0.088541175	-6.7077964	-0.30062914
CARD11	0.2893384	0.071188707	0.28038187	0.39778941	1.52343	0.10169279
CARD11	-0.13952513	0.039430373	-0.14487818	0.10372205	6.1690307	0.23288548
CARD11	0.4046485	0.064312647	0.39771162	0.55224902	2.2950466	0.13882265
CARD11	0.58783552	0.078733365	0.58864508	0.3275289	-3.3061793	-0.27683093
CARD11	-0.15136589	0.22696013	-0.18325972	0.10451854	1.1274422	0.2720635
CARD11	0.29991522	0.05754399	0.30162798	0.10710441	-3.3506681	-0.21023833
CARD11	0.72405624	0.12283709	0.70773074	0.9921061	2.1821573	0.2686606
CARD11	0.053104756	0.089092267	0.067662197	-0.33545537	-4.3613227	-0.41883232
TNRC18	-2.659117	0.25194961	-2.6264639	-2.9363564	-1.1003766	-0.3256073
PMS2	0.46560401	0.10121585	0.42967857	0.30327131	-1.6038269	-0.14212202
PMS2	0.6513231	0.34245937	0.81405405	-0.082191235	-2.1419018	-0.91196004
PMS2	0.016042545	0.52750033	0.17296366	-1.3559643	-2.6009593	-1.5446428
PMS2	0.031278507	0.090201028	0.024211958	-0.023697508	-0.60948325	-0.063624222
PMS2	0.1251692	0.44287323	0.05039213	0.17032316	0.10195686	0.10421628
PMS2	-0.11361278	0.07773303	-0.11023425	-0.31776046	-2.6262669	-0.22324097
PMS2	-0.74938337	0.11218935	-0.73133475	-0.93262448	-1.63332	-0.21700449
PMS2	-0.11889496	0.11225807	-0.10443906	-0.096796078	0.19685785	-0.008071774
PMS2	-1.0613734	0.13793332	-1.0328748	-1.6510321	-4.2749548	-0.63387206
PMS2	-0.076773199	0.061652133	-0.092596384	-0.17143545	-1.5354254	-0.094553823
PMS2	0.58456997	0.29896821	0.62667342	0.45701713	-0.42664349	-0.18537105
PMS2	-1.1014443	0.3750713	-1.0227619	-0.25697251	2.2514967	0.75007463
PMS2	0.046476169	0.12330307	0.06728006	0.33653554	2.3524099	0.25354072
PMS2	-1.2740191	0.27750893	-1.2270513	-0.49275999	2.8152575	0.71857655
PMS2	-0.43929368	0.095717591	-0.4640887	-0.20998634	2.3956656	0.23838761
RAC1	-0.03028708	0.29719887	0.043517162	-0.58869042	-1.8788878	-0.64792234
RAC1	0.48847895	0.33283195	0.56118998	0.97744861	1.4691188	0.40054388
RAC1	0.32938779	0.35462129	0.39165118	0.75132657	1.1898292	0.34396063
RAC1	-0.69425762	0.30916547	-0.66155925	-0.25818403	1.4104861	0.38766046
RAC1	-0.14241846	0.10857352	-0.11545078	-0.12868519	0.12648824	-0.028949163
RAC1	1.3772502	0.33255583	1.3860694	1.76789	1.1746592	0.36610582
RAC1	0.68473742	0.27960797	0.70848753	1.0702545	1.3787772	0.34605222
