gene	mean_log2ND	std_log2ND	median_log2ND	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND	R-RZ	R-CopyRatio
FLT4	0.00067010836	0.12076004	0.039747222	0.15112407	1.2458919	0.061274784
FLT4	0.14609307	0.075848967	0.14596079	0.1599619	0.18284801	-0.036100949
FLT4	-0.7672394	0.054652154	-0.7483355	-0.69527672	1.31674	0.0029567156
FLT4	-0.12956671	0.068609584	-0.12749667	-0.072024074	0.83869676	0.0053705339
FLT4	0.074017345	0.078871486	0.099077426	-0.14382333	-2.76197	-0.29300282
FLT4	0.52140917	0.055333549	0.51417163	-0.2746294	-14.386183	-0.83890309
FLT4	0.14276115	0.076674249	0.14075758	0.28289386	1.8276372	0.092034221
FLT4	-0.39985499	0.10294881	-0.36959605	-0.19085271	2.0301573	0.12864128
FLT4	-0.039831288	0.08279527	-0.036204165	0.31238995	4.2541227	0.29849205
FLT4	-0.45391215	0.14622901	-0.4251694	0.26250855	4.8993063	0.63757589
FLT4	-0.34921919	0.07904266	-0.34269453	0.37619788	9.1775386	0.66879035
FLT4	-0.24951371	0.13064965	-0.23649891	-0.073848021	1.3445554	0.11254883
FLT4	0.19677085	0.078369904	0.21564648	0.35455433	2.0133173	0.088805788
FLT4	-0.72764519	0.13066077	-0.72539032	-0.68677015	0.3128333	-0.011481893
FLT4	-0.33294556	0.080162076	-0.31401726	-0.29495983	0.47386156	-0.031044636
FLT4	-0.080033239	0.060606751	-0.076620787	-0.15770517	-1.2815723	-0.13118645
FLT4	-0.17193378	0.24400574	-0.21409654	-0.049647757	0.50116043	0.11434672
FLT4	-0.18285974	0.095737799	-0.15095878	-0.011809247	1.7866558	0.089047472
FLT4	0.030325218	0.059503341	0.025806179	0.4058017	6.3101748	0.32989346
FLT4	-0.042318515	0.057398827	-0.039758076	-0.59113938	-9.5615344	-0.60148336
FLT4	0.32278208	0.060750919	0.32639842	0.52731795	3.3667947	0.15081747
FLT4	-0.15461952	0.10121059	-0.14507447	0.040188281	1.9247769	0.13516069
FLT4	0.35992922	0.060659475	0.36822194	0.62069548	4.2988545	0.20237148
FLT4	-0.42298098	0.085405967	-0.40359349	-0.082205117	3.9900709	0.27128631
FLT4	-0.12993963	0.060698201	-0.14095763	0.044122938	2.8676726	0.13497851
FLT4	0.1361731	0.055811737	0.15104675	0.040091324	-1.7215335	-0.16105749
FLT4	0.38343432	0.11911359	0.36693881	0.68914704	2.5665646	0.27210617
FLT4	-0.047856724	0.091746223	-0.029128836	-0.26838147	-2.4036384	-0.28935469
FLT4	-1.6402557	0.13155606	-1.6234936	-1.4042645	1.7938452	0.16912704
IRF4	-0.37247065	0.085131785	-0.39471266	-0.24521341	1.4948264	0.099397185
IRF4	-0.32172374	0.079577388	-0.3069933	-0.153022	2.1199709	0.10386924
IRF4	0.12934591	0.11300283	0.14738204	0.22598594	0.85520006	0.028501835
IRF4	-0.08518531	0.046803003	-0.084225708	-0.30700448	-4.7394218	-0.27288084
IRF4	0.14123248	0.053847016	0.14499232	0.20051344	1.1009145	0.0054190594
IRF4	-0.39091499	0.24351282	-0.43307226	-0.35094204	0.16415132	0.03202816
IRF4	-0.16613038	0.076516548	-0.14602512	0.0056149484	2.2445514	0.10153801
IRF4	0.13089361	0.088911552	0.11977815	1.040748	10.233253	0.87086779
IRF4	0.042784989	0.11726661	0.025308193	0.45881634	3.5477392	0.38340608
F13A1	-0.73906841	0.26160496	-0.70982077	-1.4272079	-2.6304527	-0.76748918
ACOT13	-1.6657714	0.31075152	-1.6215919	-1.8250965	-0.51270901	-0.25360667
HLA-A	-3.04789	1.5247421	-3.0839114	-2.4188392	0.41256207	0.61497009
HLA-A	-2.7211679	4.0285584	-2.4245463	-1.2918088	0.35480659	1.0826354
HLA-A	-1.359338	1.8944321	-0.93361559	-0.3519208	0.53177794	0.53159273
HLA-A	-2.4774319	0.89264281	-2.6949145	-2.16712	0.34763275	0.47769242
FLOT1	-4.0441495	0.40376683	-4.1236521	-3.2827924	1.8856356	0.79075765
HLA-C	-3.9896116	2.3583448	-3.7530927	-3.2324096	0.32107348	0.47058101
HLA-C	-6.004432	3.1408579	-7.5807902	-7.7085044	-0.54254999	-0.1778163
HLA-C	-11.35881	7.4378011	-11.985764	-22.137011	-1.4491112	-10.201349
HLA-C	-15.384309	9.066044	-21.769187	-20.597575	-0.57503202	1.1215103
HLA-C	-13.619657	8.6141468	-20.814698	-19.540256	-0.6873111	1.2243402
HLA-C	-9.7364383	6.6659064	-8.9447039	-18.85949	-1.3686138	-9.9648882
HLA-C	-9.3318318	5.7017323	-10.640945	-11.016058	-0.29538857	-0.4252154
HLA-C	-5.3712028	4.2710234	-5.8786542	-4.5615329	0.1895728	1.2670192
HLA-C	-5.1217178	3.8185847	-7.0201847	-4.4477755	0.17649007	2.5223071
HLA-C	-6.639498	5.9797592	-6.0140816	-8.0160218	-0.23019719	-2.0520422
HLA-C	-3.4435622	3.1514685	-2.3958737	-2.2006197	0.39440105	0.14515192
HLA-C	-9.401471	8.740203	-5.5504469	-5.4312289	0.45425055	0.069115889
HLA-C	-5.9579407	3.3141247	-7.0601566	-6.3884814	-0.12991083	0.62157314
HLA-C	-14.656902	9.0614238	-20.713256	-19.29402	-0.51174274	1.3691341
HLA-B	-2.934731	1.0993486	-2.9353523	-4.6417844	-1.5527862	-1.7565341
HLA-B	-2.5594084	1.7690451	-2.8757603	-6.4282541	-2.1869684	-3.6025959
HLA-B	-2.356857	1.8066138	-1.5029758	-4.5848707	-1.233254	-3.131997
HLA-B	-2.5169396	2.2824888	-1.0857423	-4.4560533	-0.84956111	-3.4204131
HLA-B	-3.4156557	2.2351684	-2.9845228	-7.3607647	-1.7650164	-4.4263439
HLA-B	-2.4177455	1.9641365	-2.4283929	-5.6533791	-1.6473568	-3.2750883
HLA-B	-2.0994049	1.5951722	-2.5172881	-4.0827666	-1.2433527	-1.6155806
HLA-B	-3.3439757	1.5363432	-3.861092	-4.5031808	-0.75452223	-0.69219086
HLA-B	-2.3885631	2.0039103	-2.7083523	-3.9919048	-0.80010652	-1.3336546
HLA-B	-1.5925777	2.2455356	-0.99393088	-4.4070569	-1.2533665	-3.463228
HLA-B	-3.2886884	2.9119039	-3.033279	-4.1760466	-0.3047347	-1.1928696
HLA-B	-7.2554766	6.0829885	-8.7964066	-8.722131	-0.24110755	0.024173509
HLA-B	-6.3540029	5.8915484	-5.9915102	-7.2608834	-0.15392906	-1.3194753
HLA-B	-8.333659	6.3591189	-8.7514057	-8.7437775	-0.064492978	-0.04247388
HSPA1B	-1.2341279	0.55107201	-1.1302369	-0.93514886	0.54254079	0.14498598
DAXX	-2.5039435	0.22659804	-2.4497014	-2.4000009	0.45870909	-0.00040158177
DAXX	-1.5091852	0.11991753	-1.5207806	-1.8800562	-3.0927175	-0.40937771
DAXX	-1.4689559	0.335147	-1.5197993	-1.5914128	-0.3653827	-0.12171558
DAXX	-0.80071787	0.15468379	-0.77474356	-0.46917784	2.1433405	0.25546366
DAXX	-1.3987767	0.34798571	-1.2642288	-0.81317508	1.6828324	0.40095166
DAXX	-1.5482585	0.82416506	-1.0416022	-0.7355967	0.98604253	0.25590344
DAXX	-1.8926408	0.43845408	-1.9829913	-1.9990269	-0.24263908	-0.066137658
DAXX	-2.3837577	0.16856487	-2.406211	-2.5139445	-0.77232459	-0.15783556
DAXX	-1.9439692	0.66967633	-1.8282665	-2.1295837	-0.27717043	-0.35141924
CDKN1A	-0.057280065	0.15104693	-0.031978448	0.13517414	1.2741352	0.11705053
CDKN1A	0.30773726	0.17735465	0.28090682	0.53526271	1.2828841	0.20425383
CDKN1A	-0.51334589	0.29970998	-0.5715595	-0.496717	0.055483284	0.024740442
CDKN1A	0.24415269	0.088122055	0.23387046	0.35409757	1.2476432	0.070125052
CCND3	0.22980144	0.074142062	0.21055436	0.34018453	1.4888052	0.079528104
CCND3	-0.85278003	0.085207128	-0.85485711	-0.66482634	2.2058446	0.1399287
CCND3	-0.092436326	0.054390059	-0.10190018	-0.11798977	-0.46981837	-0.066191657
CCND3	-0.49143867	0.14278494	-0.51610417	-0.89743753	-2.8434291	-0.43143542
CCND3	-0.25249937	0.43147449	-0.33333139	-0.44249111	-0.44033134	-0.15926178
rs699947	-1.1151529	0.33110341	-1.2736452	-1.1226823	-0.022740407	0.10086081
rs1570360	-1.3647402	0.1933456	-1.3474676	-1.9673082	-3.1165334	-0.66994268
VEGFA	0.12068519	0.078381869	0.11075706	-0.24616222	-4.6802585	-0.40702134
VEGFA	-0.21998826	0.17291716	-0.25121624	-0.26523874	-0.2616888	-0.064124566
VEGFA	-0.12637473	0.05913692	-0.11743887	-0.3937852	-4.521887	-0.32644839
VEGFA	0.01309124	0.10440151	0.020238256	-0.26076172	-2.6230747	-0.33110204
VEGFA	-0.49726541	0.060210465	-0.507395	-0.43644461	1.0101367	0.020848327
VEGFA	-0.80964842	0.11775547	-0.81902881	-0.53892401	2.299039	0.23000274
VEGFA	0.12897945	0.1169357	0.13884872	-0.22936236	-3.0644347	-0.41831315
VEGFA	0.31144209	0.088530525	0.31534505	0.16488817	-1.6554055	-0.20055894
VEGFA	-0.2643861	0.085761373	-0.25490212	0.00020728083	3.0852279	0.20500734
VEGFA	-0.20851357	0.083883507	-0.19909157	-0.014790823	2.3094259	0.13419869
PAQR8	-0.97787802	0.27847264	-1.0046586	-1.5522536	-2.0625926	-0.59769708
rs3957357	-0.68457025	0.2091856	-0.76316244	-0.26635095	1.9992739	0.44670943
EPHA7	0.20556566	0.081494928	0.21142304	0.30784657	1.2550587	0.046321473
EPHA7	0.069693394	0.069352402	0.083586771	-0.47288735	-7.8235321	-0.60657618
EPHA7	0.5587397	0.09263868	0.54043073	0.47948606	-0.85551346	-0.11104673
EPHA7	-0.010467134	0.065281288	-0.0070093917	-0.36497849	-5.4305203	-0.40807116
EPHA7	-0.097623475	0.086430401	-0.099704713	-0.33308635	-2.7243061	-0.2834837
EPHA7	-0.048863782	0.16672666	-0.028301581	-0.89966527	-5.1029721	-0.92146575
EPHA7	0.41950821	0.077040412	0.40876525	0.061468212	-4.647431	-0.3973991
EPHA7	0.67444992	0.071298227	0.66993764	0.94575644	3.8052352	0.22571674
EPHA7	0.44183045	0.20247925	0.42988737	-0.77652048	-6.0171644	-1.2565099
EPHA7	0.046991429	0.11078906	0.060889027	-0.30437371	-3.1714786	-0.4153648
EPHA7	-0.97307258	0.095515891	-0.96954244	-1.9603282	-10.336035	-1.0408878
EPHA7	0.36442216	0.10948891	0.37814738	-0.41478014	-7.1167235	-0.84302959
EPHA7	-0.23706641	0.09042171	-0.23580628	-0.35648136	-1.3206447	-0.17077714
EPHA7	0.46750996	0.22688504	0.40507668	0.51953768	0.22931314	0.06435894
EPHA7	-0.67139878	0.080257728	-0.6930729	-1.0012579	-4.1099987	-0.3582871
EPHA7	0.17166245	0.4119508	0.087271553	0.20015957	0.069176029	0.062785956
EPHA7	0.27430004	0.11232237	0.28666607	0.1927038	-0.72644689	-0.14406433
EPHA7	-0.13741688	0.14357687	-0.1061737	-0.23771243	-0.69854949	-0.18164079
PRDM1	0.3111443	0.21955033	0.35031828	0.16387181	-0.67079149	-0.23654854
PRDM1	0.31961057	0.15352663	0.28761065	0.35338328	0.21997947	0.015670566
PRDM1	-0.012254897	0.06827547	0.0075222724	-0.33817869	-4.7736587	-0.39580303
PRDM1	0.085328561	0.46059408	-0.0070350262	-0.068129068	-0.33317326	-0.1111961
PRDM1	-0.052488676	0.12951669	-0.068953659	0.040495753	0.71793395	0.05934735
PRDM1	-0.059526299	0.53105391	-0.15758403	-0.43718055	-0.71114107	-0.32969858
PRDM1	-0.41360148	0.064220198	-0.40783159	-0.16726156	3.8358636	0.19046797
PRDM1	-0.45876665	0.33212472	-0.52064786	-0.47738875	-0.056069609	-0.0068429552
ROS1	0.24693627	0.1676341	0.2162732	0.27741353	0.18180825	0.01103827
ROS1	0.35025897	0.084726369	0.35788115	0.15288965	-2.329491	-0.25509356
ROS1	-0.13883615	0.058080331	-0.13424442	-0.0015128085	2.3643691	0.08262955
ROS1	0.086915653	0.088350153	0.0813657	0.036575923	-0.56977525	-0.094891839
ROS1	-0.49401176	0.081263332	-0.48314907	-1.3141713	-10.092616	-0.88112432
ROS1	-0.088694614	0.089743197	-0.099085743	-0.045809123	0.47786899	0.0031745577
ROS1	0.18236216	0.14966861	0.17831724	0.10192435	-0.53743939	-0.12649495
ROS1	0.60152641	0.23992737	0.57364804	0.34644501	-1.0631609	-0.27730509
ROS1	0.63924758	0.55870815	0.5303684	1.0426845	0.72208887	0.46221405
ROS1	0.75570852	0.081561404	0.77040725	0.3165146	-5.3848254	-0.50399471
ROS1	0.54683795	0.57817288	0.43600353	0.77819378	0.40014991	0.29208819
ROS1	0.47656269	0.44750218	0.39630728	0.68808328	0.4726694	0.24167394
ROS1	-0.11659219	0.47582471	-0.20776882	-0.10719698	0.019745111	0.05046978
ROS1	0.19210937	0.56549601	0.08152378	0.10403182	-0.15575274	-0.027594026
ROS1	1.3147356	0.13065171	1.3307036	2.4362782	8.5842166	1.0554725
ROS1	0.29486148	0.56691272	0.19372246	0.24908945	-0.080739104	0.0052649331
ROS1	-0.45888147	0.3220733	-0.5062835	-1.4498212	-3.0767522	-0.99363978
ROS1	-1.0374148	0.09370668	-1.0558845	-1.3521745	-3.3589892	-0.34639209
ROS1	-1.874755	0.16265226	-1.842887	-2.004038	-0.79484284	-0.21125305
ROS1	-1.7283498	0.11515885	-1.717547	-2.0079597	-2.4280369	-0.3405148
ROS1	-1.8514032	0.15193751	-1.820801	-1.8462776	0.033734909	-0.075578664
ROS1	-2.127946	0.25561325	-2.0980827	-2.1614468	-0.13106068	-0.11346621
ROS1	-1.0008471	0.31256256	-0.98748821	0.034983862	3.3139956	0.97237001
ROS1	-0.60663349	0.20965051	-0.56978847	-0.50826018	0.46922522	0.011426225
ROS1	-0.75870081	0.33685656	-0.67389869	-0.80585706	-0.1399891	-0.18206043
ROS1	0.77277899	0.064118012	0.7723519	0.60812336	-2.568009	-0.2143306
ROS1	0.56970634	0.37245471	0.50371982	0.2881119	-0.75605016	-0.26570998
ROS1	0.4210562	0.077796396	0.42242361	0.62671876	2.6436	0.15419308
ROS1	0.47264488	0.11782272	0.44796381	0.64474134	1.460639	0.14667547
ROS1	0.94032892	0.054623995	0.95023217	-0.42117866	-24.925082	-1.4215129
ROS1	0.36252339	0.09367705	0.34555331	-0.084768816	-4.7748323	-0.48042419
ROS1	0.4617753	0.068663799	0.45101274	0.37538861	-1.2581112	-0.12572619
ROS1	0.32887055	0.20583677	0.29009483	0.55161632	1.0821476	0.21141942
ROS1	0.4628784	0.070413886	0.46880318	0.22761549	-3.3411437	-0.29128975
ROS1	-0.33096413	0.068345337	-0.3455698	-0.35500374	-0.35173733	-0.059535998
ROS1	-0.04552439	0.17416319	-0.062403344	0.24279943	1.6554808	0.25510071
ROS1	0.23667176	0.17729736	0.20806913	0.3086926	0.40621496	0.050521409
ROS1	0.25987076	0.045373668	0.26283943	-0.2686124	-11.647354	-0.58155389
ROS1	-0.58954104	0.048239712	-0.58910955	-0.62720477	-0.78076201	-0.088197286
ROS1	0.1078981	0.12526295	0.089286806	0.060448419	-0.3788006	-0.078940449
ROS1	-0.46612187	0.13755193	-0.44037723	-1.3045294	-6.0952073	-0.91425422
ROS1	0.17872695	0.13341343	0.14630575	0.35887369	1.3502894	0.16246588
ROS1	0.036456855	0.091823578	0.02543125	0.068211195	0.34581903	-0.0073221165
ROS1	-0.03152975	0.084485091	-0.01555932	-0.87844883	-10.02448	-0.91299158
ROS1	-0.32693273	0.16146088	-0.35771128	-0.27370073	0.32968977	0.033908489
ROS1	-0.38356904	0.32503417	-0.45142095	-0.45778536	-0.22833391	-0.056466474
ROS1	0.035958219	0.11434409	0.054044356	0.47227598	3.8158313	0.36812956
ROS1	-0.71794464	0.10245907	-0.71555	-1.3275914	-5.9501489	-0.66214342
ROS1	0.050329299	0.054582086	0.061444584	-0.08542258	-2.4871142	-0.19696923
ROS1	-0.11263499	0.11137961	-0.10074839	0.24274644	3.1907225	0.29339277
ROS1	0.32496191	0.070489089	0.31767522	0.44391181	1.6874939	0.076134533
ROS1	-0.63562898	0.077922685	-0.61889226	-1.3995927	-9.8041253	-0.83080255
ROS1	0.28215981	0.078171371	0.28106135	0.51066519	2.9231339	0.17950178
ROS1	-0.18373911	0.11752864	-0.16279407	-0.3991684	-1.832994	-0.28647639
ROS1	-0.48240461	0.11064511	-0.46973697	0.16602077	5.860407	0.58565568
ROS1	-0.21235093	0.11100469	-0.19262258	-0.16671669	0.41110193	-0.024196169
ROS1	-0.41111156	0.06250411	-0.39970714	-0.37619336	0.55865441	-0.026588285
TNFAIP3	0.13233256	0.17024365	0.10479302	0.41061419	1.634608	0.25571911
TNFAIP3	-0.057192613	0.063298353	-0.057370745	-0.0013625599	0.88201431	0.0059061232
TNFAIP3	-0.088122833	0.067349546	-0.081570506	0.086943401	2.5993677	0.11841185
TNFAIP3	0.35591032	0.041883215	0.35231524	0.60000114	5.8278911	0.19758383
TNFAIP3	0.069927696	0.095829978	0.055940276	0.2696147	2.0837634	0.16357236
TNFAIP3	-0.12993367	0.47119314	-0.22601065	-0.393907	-0.56022321	-0.21799841
TNFAIP3	-0.1189978	0.071301378	-0.12861574	-0.094822451	0.33905864	-0.016308773
TNFAIP3	-0.59440567	0.20907345	-0.64461197	-0.70188628	-0.51408062	-0.10737637
SASH1	-0.23585501	0.30084152	-0.19831552	-0.2255807	0.034151905	-0.077367241
ESR1	-0.11966524	0.2827507	-0.17593094	-0.19199988	-0.2558248	-0.066171002
ESR1	-0.032538829	0.072140789	-0.044504231	0.052004781	1.1719252	0.04640695
ESR1	-0.72307984	0.076360212	-0.72679213	-0.52489631	2.5953769	0.15179376
ESR1	-0.17191587	0.23998472	-0.21894751	-0.57834607	-1.693567	-0.40950062
ESR1	0.30971167	0.11210406	0.31713946	0.24550592	-0.57273346	-0.1217356
ESR1	0.027546858	0.068590631	0.020540949	0.28258705	3.7182949	0.21194404
ESR1	-0.67545114	0.0995331	-0.68351241	-0.56602523	1.0993922	0.067385118
ESR1	-0.051369555	0.11988559	-0.082470469	-0.098173381	-0.3904041	-0.065804974
CNKSR3	-1.6548651	0.29491339	-1.5827471	-2.2479011	-2.0108818	-0.71525602
ARID1B	0.3620469	0.066483447	0.34885878	-0.11815384	-7.2228617	-0.51711468
ARID1B	0.38252791	0.11945582	0.39754813	-0.38375453	-6.414777	-0.83140473
ARID1B	-1.077808	0.33297575	-1.1557113	-1.616312	-1.617247	-0.51070278
ARID1B	-0.54320948	0.13540872	-0.57622206	-1.158555	-4.5443563	-0.63243495
ARID1B	-0.040009006	0.084691786	-0.020767065	-0.30484554	-3.1270629	-0.33418054
ARID1B	0.20554144	0.10111505	0.1826954	0.095581924	-1.0874693	-0.13721554
ARID1B	-0.035212426	0.12000608	-0.044220449	0.37139883	3.3882555	0.36551722
ARID1B	1.0313886	0.098308615	1.0312462	1.0449295	0.13773854	-0.036418776
ARID1B	0.48511012	0.057504816	0.4830582	0.49299827	0.13717368	-0.040161995
ARID1B	0.28029896	0.12641922	0.26463181	-0.015917255	-2.3431264	-0.33065113
ARID1B	0.27394251	0.12722167	0.31269276	0.31202707	0.29935594	-0.050767749
ARID1B	-0.17210647	0.072126719	-0.18372185	-0.10957665	0.8669439	0.024043137
ARID1B	-0.54680572	0.25022863	-0.59933222	-0.47861627	0.27250857	0.070613883
ARID1B	0.21802271	0.1073382	0.20178583	0.3329115	1.070344	0.081023612
ARID1B	-0.099295638	0.047245297	-0.10049352	-0.09691479	0.050393327	-0.046523332
ARID1B	-0.21192766	0.08100216	-0.2140459	-1.1933816	-12.116392	-1.0294378
ARID1B	-0.34088563	0.089139738	-0.36764131	-0.47919329	-1.5515826	-0.16165405
ARID1B	-0.51658453	0.10416003	-0.52075429	-0.53222387	-0.15014727	-0.061571646
ARID1B	-0.038771868	0.077762768	-0.044905905	-0.43623647	-5.1112455	-0.44143262
ARID1B	-0.41495142	0.066582208	-0.42047271	-0.44807387	-0.49746704	-0.077703226
ARID1B	-0.33535075	0.12747319	-0.34868956	-0.15514827	1.4136501	0.14343923
ARID1B	-0.48065943	0.12743938	-0.47888405	-0.48416733	-0.027526025	-0.055385341
ARID1B	-0.031142947	0.44742858	-0.09882684	-0.32224739	-0.65061656	-0.27352261
ARID1B	0.59451033	0.041411187	0.60216591	0.88801413	7.0875485	0.23574615
ARID1B	0.10584	0.59290345	-0.0073101218	-0.18306256	-0.48726747	-0.2258545
EZR_fus	0.10908628	0.45776172	0.029096426	-0.12284668	-0.50666744	-0.20204516
TAGAP	-0.75463842	0.33000762	-0.72595498	-0.7495918	0.015292423	-0.073738886
TAGAP	-0.30538325	0.37622827	-0.25411116	-0.37681101	-0.18985218	-0.17280191
rs4880	-0.508664	0.09378443	-0.49461191	-0.37090435	1.4688968	0.073605501
rs316019	-0.80073488	0.13405339	-0.78405843	-0.60613296	1.4516747	0.12782341
MAP3K4	-1.3320683	0.33196614	-1.2469584	-2.8924791	-4.7005121	-1.6956228
MAP3K4	-0.012729976	0.32786948	0.031817067	0.083988208	0.2949899	0.0020690792
PARK2	-0.21818271	0.086607327	-0.24185891	-0.25171991	-0.38723287	-0.059963065
PARK2	0.41784138	0.050436918	0.42263527	0.23837925	-3.5581501	-0.23435808
PARK2	0.40411858	0.12025022	0.41915509	0.50562321	0.84411178	0.036366055
PARK2	0.280218	0.22071397	0.2351731	0.89674794	2.7933435	0.61147278
PARK2	-0.21129792	0.1040285	-0.22465228	-0.38956123	-1.7136007	-0.21501101
PARK2	-0.07283957	0.094258966	-0.059388058	0.34843076	4.4692865	0.35771675
PARK2	-0.37974634	0.10634856	-0.36349365	-0.38594348	-0.058272012	-0.072551896
PARK2	-0.38538824	0.1033411	-0.37939725	-0.4813784	-0.92886723	-0.15208321
PARK2	0.26324482	0.068879057	0.25893469	0.84211574	8.4041645	0.53307899
PARK2	-0.37326456	0.10348696	-0.34690604	-0.2654149	1.042157	0.031389081
PARK2	0.25213687	0.056896224	0.25758906	0.12269952	-2.2749725	-0.1849916
PARK2	-0.31011521	0.13325057	-0.32796077	-0.53288624	-1.6718205	-0.25502754
PARK2	0.10518855	0.062899943	0.090008223	0.25499514	2.381665	0.11488486
PARK2	-0.39076319	0.12981766	-0.37633155	-1.1649167	-5.963391	-0.83868717
CARD11	-0.0010579937	0.092006153	-0.02162398	0.093156365	1.0240006	0.064678283
CARD11	-0.0072502574	0.05053918	0.00017056959	0.03258872	0.78827906	-0.017683912
CARD11	0.18877885	0.051769028	0.19279157	0.1811093	-0.1481493	-0.061784327
CARD11	-0.042694751	0.07983025	-0.054115305	0.19045654	2.9205883	0.19446979
CARD11	0.19092972	0.040130372	0.19341218	0.39596254	5.1091683	0.1524483
CARD11	-0.61923297	0.091544583	-0.61570961	-0.84395758	-2.4548106	-0.27835003
CARD11	0.5102967	0.11433493	0.52818668	1.0084822	4.3572471	0.4301935
CARD11	0.077032672	0.13638723	0.07810097	0.26284004	1.3623516	0.13463701
CARD11	0.12059825	0.10272639	0.10744325	0.36137481	2.3438627	0.20382949
CARD11	-0.12804336	0.063866625	-0.13095047	-0.031229683	1.5158728	0.049618725
CARD11	-0.45635508	0.083528633	-0.46657653	-0.25929238	2.3592234	0.15718209
CARD11	-0.21882898	0.058249001	-0.21490267	-0.54993085	-5.6842497	-0.38513024
CARD11	-0.15143568	0.13343513	-0.13762285	-0.24843831	-0.72696474	-0.16091753
CARD11	0.5672572	0.087849944	0.57293538	0.16935712	-4.5293151	-0.45368032
CARD11	0.04586888	0.098846072	0.057428235	0.030803297	-0.15241459	-0.076727
CARD11	-0.55929738	0.17278891	-0.51947643	-0.98717636	-2.4763104	-0.51780199
CARD11	0.20079339	0.043134071	0.19637321	-0.031041214	-5.3747443	-0.27751649
CARD11	0.2893384	0.071188707	0.28038187	0.41170134	1.7188532	0.081217408
CARD11	-0.13952513	0.039430373	-0.14487818	0.32934592	11.891114	0.42412204
CARD11	0.4046485	0.064312647	0.39771162	0.31715687	-1.360411	-0.13065682
CARD11	0.58783552	0.078733365	0.58864508	0.4751071	-1.4317744	-0.16364004
CARD11	-0.15136589	0.22696013	-0.18325972	0.048845253	0.88214235	0.18200291
CARD11	0.29991522	0.05754399	0.30162798	0.13223121	-2.9140143	-0.21949883
CARD11	0.72405624	0.12283709	0.70773074	0.73661512	0.10224016	-0.021217678
CARD11	0.053104756	0.089092267	0.067662197	-0.71930699	-8.6697956	-0.83707125
TNRC18	-2.659117	0.25194961	-2.6264639	-2.920302	-1.0366559	-0.34394021
PMS2	0.46560401	0.10121585	0.42967857	0.69045459	2.2214957	0.21067395
PMS2	0.6513231	0.34245937	0.81405405	0.75133323	0.29203501	-0.11282289
PMS2	0.016042545	0.52750033	0.17296366	0.47339669	0.86702154	0.25033097
PMS2	0.031278507	0.090201028	0.024211958	0.040311927	0.10014764	-0.034002093
PMS2	0.1251692	0.44287323	0.05039213	0.029502368	-0.21601403	-0.070991824
PMS2	-0.11361278	0.07773303	-0.11023425	0.15567306	3.4642396	0.21580525
PMS2	-0.74938337	0.11218935	-0.73133475	-0.41542873	2.9767053	0.26580396
PMS2	-0.11889496	0.11225807	-0.10443906	0.3398567	4.0865807	0.3941937
PMS2	-1.0613734	0.13793332	-1.0328748	-1.5634688	-3.6401312	-0.58069605
PMS2	-0.076773199	0.061652133	-0.092596384	0.047808673	2.0207228	0.090302995
PMS2	0.58456997	0.29896821	0.62667342	-0.32653676	-3.0475037	-1.0033122
PMS2	-1.1014443	0.3750713	-1.0227619	-2.0643562	-2.567277	-1.0916964
PMS2	0.046476169	0.12330307	0.06728006	-0.24981244	-2.4029297	-0.36719456
PMS2	-1.2740191	0.27750893	-1.2270513	-1.4572984	-0.66044464	-0.28034915
PMS2	-0.43929368	0.095717591	-0.4640887	-0.57306207	-1.397532	-0.15907544
RAC1	-0.03028708	0.29719887	0.043517162	-1.0446916	-3.4132181	-1.1383109
