Chr	start	end	gene	depth	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr5	176686959	176687206	NSD1	2006	0.23622101
chr5	176694539	176694742	NSD1	970	-0.35342843
chr5	176696579	176696817	NSD1	2376	0.31753294
chr5	176700649	176700814	NSD1	503	-0.6747672
chr5	176707534	176707844	NSD1	2353	-0.073832756
chr5	176709444	176709616	NSD1	176	-0.61570515
chr5	176710759	176710974	NSD1	1163	0.13651875
chr5	176715794	176715959	NSD1	887	-0.095051617
chr5	176718919	176719180	NSD1	1998	-0.11508812
chr5	176720804	176722488	NSD1	17034	-0.35731748
chr5	179041709	179041783	HNRNPH1	47	0.30367501
chr5	179041799	179041876	HNRNPH1	135	-0.99448424
chr5	180030211	180030427	FLT4	1718	-0.20922775
chr5	180034731	180034838	FLT4	128	1.2090956
chr5	180034886	180035015	FLT4	196	-2.3897516
chr5	180035926	180036077	FLT4	1329	0.035614025
chr5	180036881	180037057	FLT4	1937	0.21472787
chr5	180038301	180038516	FLT4	1211	-0.58436481
chr5	180039476	180039659	FLT4	1353	-0.15241963
chr5	180039981	180040123	FLT4	1039	-0.16438419
chr5	180041041	180041214	FLT4	1374	-0.17148406
chr5	180043336	180043513	FLT4	2160	0.41565309
chr5	180043866	180044021	FLT4	1130	-0.20474749
chr5	180045746	180045957	FLT4	1855	0.20823833
chr5	180045991	180046129	FLT4	1176	0.26359729
chr5	180046231	180046401	FLT4	1542	0.41477752
chr5	180046641	180046774	FLT4	1011	-0.14799422
chr5	180047151	180047320	FLT4	1756	0.4317505
chr5	180047576	180047730	FLT4	819	-0.69158325
chr5	180047846	180048026	FLT4	1198	-0.25989968
chr5	180048081	180048283	FLT4	1451	-0.16832414
chr5	180048516	180048933	FLT4	3904	-0.18292561
chr5	180049706	180049884	FLT4	1824	0.14343644
chr5	180050906	180051099	FLT4	2109	0.45288664
chr5	180052846	180053056	FLT4	1288	-0.51291774
chr5	180053086	180053295	FLT4	2415	0.41271331
chr5	180055856	180056031	FLT4	1524	-0.047880324
chr5	180056231	180056445	FLT4	3024	0.59133812
chr5	180056666	180056860	FLT4	1603	-0.092503345
chr5	180056911	180057135	FLT4	2028	0.0079242281
chr5	180057201	180057376	FLT4	1750	0.13456505
chr5	180057531	180057808	FLT4	3899	0.68940924
chr5	180058656	180058789	FLT4	959	-0.27181703
chr5	180076441	180076589	FLT4	381	-1.4020598
chr6	393130	393400	IRF4	1863	-0.092498306
chr6	394790	395028	IRF4	2125	-0.081454599
chr6	395810	395954	IRF4	1429	0.13863875
chr6	397085	397290	IRF4	1887	0.011030099
chr6	398795	398978	IRF4	1988	0.25829008
chr6	401395	401819	IRF4	4262	-0.30833099
chr6	404995	405173	IRF4	1538	-0.1286679
chr6	406740	406918	IRF4	289	1.7499673
chr6	407420	407632	IRF4	686	1.5727891
chr6	6167477	6167553	F13A1	39	-1.1658663
chr6	24687849	24687921	ACOT13	58	-0.33558312
chr6	29909996	29911619	HLA-A	32	-9.2783062
chr6	29911626	29911748	HLA-A	0.001	-19.961505
chr6	29911766	29911935	HLA-A	0.001	-20.483468
chr6	29912116	29913702	HLA-A	1012	-4.4246461
chr6	30708528	30708602	FLOT1	39	-3.2475679
chr6	31236023	31236682	HLA-C	988	-3.0500412
chr6	31236718	31237394	HLA-C	29	-8.3369942
chr6	31237408	31237826	HLA-C	1	-12.289632
chr6	31237863	31238060	HLA-C	0.001	-20.6776
chr6	31238228	31238332	HLA-C	0.001	-19.762777
chr6	31238343	31238417	HLA-C	0.001	-19.459716
chr6	31238468	31238857	HLA-C	1	-12.1708
chr6	31238903	31239008	HLA-C	31	-4.525975
chr6	31239063	31239136	HLA-C	26	-4.5554021
chr6	31239193	31239334	HLA-C	9	-7.0318085
chr6	31239368	31239470	HLA-C	205	-1.9903713
chr6	31239663	31239802	HLA-C	22	-5.4526283
chr6	31239813	31240260	HLA-C	54	-6.6294731
chr6	31240263	31240355	HLA-C	0.001	-19.274565
chr6	31321116	31321785	HLA-B	112	-6.2791461
chr6	31321806	31322286	HLA-B	165	-5.200552
chr6	31322311	31322605	HLA-B	120	-4.6771323
chr6	31322606	31322845	HLA-B	54	-5.3855097
chr6	31322846	31323168	HLA-B	57	-5.9427407
chr6	31323181	31323260	HLA-B	27	-4.9019271
chr6	31323336	31323472	HLA-B	120	-3.3792756
chr6	31323501	31323968	HLA-B	373	-3.9272198
chr6	31324126	31324258	HLA-B	61	-3.918138
chr6	31324286	31324417	HLA-B	25	-5.1237915
chr6	31324471	31324571	HLA-B	23	-5.1487026
chr6	31324576	31324651	HLA-B	2	-8.2318212
chr6	31324771	31324876	HLA-B	0.001	-19.425282
chr6	31324901	31325254	HLA-B	14	-8.1044018
chr6	31797851	31797921	HSPA1B	105	-0.67821745
chr6	33286471	33286625	DAXX	261	-2.2320103
chr6	33286746	33287026	DAXX	1055	-1.3979342
chr6	33287136	33287668	DAXX	2878	-1.2443262
chr6	33287756	33287875	DAXX	1022	0.055312764
chr6	33287911	33288015	DAXX	591	-0.63698169
chr6	33288121	33288409	DAXX	1318	-1.1946742
chr6	33288481	33289359	DAXX	3609	-1.840669
chr6	33289466	33289786	DAXX	824	-2.0725417
chr6	33290586	33290725	DAXX	149	-2.8410474
chr6	36645584	36645733	CDKN1A	1415	0.19432578
chr6	36646424	36646748	CDKN1A	3976	0.5650839
chr6	36651844	36652347	CDKN1A	3941	-0.59698408
chr6	36653479	36653614	CDKN1A	1717	0.44147579
chr6	41903646	41903879	CCND3	2453	0.24371966
chr6	41904271	41904450	CCND3	1128	-0.53271279
chr6	41904941	41905155	CCND3	2054	-0.0110929
chr6	41908086	41908365	CCND3	1551	-0.6897608
chr6	41908666	41909404	CCND3	5544	-0.60586812
chr6	43736306	43736461	rs699947	672	-0.99368688
chr6	43737756	43737881	rs1570360	140	-2.4983396
chr6	43738451	43738725	VEGFA	1742	-0.22303628
chr6	43738741	43739091	VEGFA	2445	-0.28163503
chr6	43739696	43739870	VEGFA	941	-0.42597828
chr6	43742031	43742174	VEGFA	1019	-0.26534386
chr6	43745181	43745427	VEGFA	1883	-0.30497071
chr6	43746161	43746315	VEGFA	876	-0.25099138
chr6	43746566	43746708	VEGFA	764	-0.26816084
chr6	43748446	43748621	VEGFA	2146	0.3945748
chr6	43749666	43749838	VEGFA	1710	0.22478002
chr6	43752236	43752390	VEGFA	1196	-0.12688704
chr6	52272394	52272468	PAQR8	105	-2.224505
chr6	52668604	52668750	rs3957357	463	-0.933814
chr6	93953119	93953293	EPHA7	245	-0.35162393
chr6	93954994	93955207	EPHA7	115	-0.91696363
chr6	93956479	93956721	EPHA7	990	-0.022520942
chr6	93964339	93964510	EPHA7	258	-0.47983083
chr6	93965519	93965771	EPHA7	398	-0.92514626
chr6	93967129	93967240	EPHA7	43	-1.4063203
chr6	93967794	93968033	EPHA7	439	-0.74341025
chr6	93969049	93969215	EPHA7	1190	0.82416094
chr6	93970169	93970513	EPHA7	104	-0.21842352
chr6	93973534	93973673	EPHA7	66	-0.77503941
chr6	93974289	93974465	EPHA7	62	-3.271794
chr6	93979169	93979401	EPHA7	190	-1.3105628
chr6	93981994	93982169	EPHA7	558	-0.95259153
chr6	94066399	94066786	EPHA7	4494	0.52551271
chr6	94067949	94068154	EPHA7	488	-1.3844893
chr6	94120184	94120918	EPHA7	4605	0.13371379
chr6	94124379	94124513	EPHA7	30	-1.0382226
chr6	94128929	94129076	EPHA7	1150	-0.031992445
chr6	106534376	106534473	PRDM1	652	-0.32774499
chr6	106536046	106536360	PRDM1	3829	0.26626388
chr6	106543466	106543637	PRDM1	311	-0.094101518
chr6	106546026	106546998	PRDM1	7469	0.15145532
chr6	106547146	106547437	PRDM1	2802	0.078736056
chr6	106552666	106553829	PRDM1	12552	-0.50734059
chr6	106554221	106554400	PRDM1	1445	-0.22162989
chr6	106554761	106555380	PRDM1	5212	-0.64503126
chr6	117609633	117609983	ROS1	2258	0.27589112
chr6	117622088	117622324	ROS1	265	-0.083760434
chr6	117629933	117630106	ROS1	212	-0.28994469
chr6	117631213	117631463	ROS1	1168	-0.19667529
chr6	117632148	117632328	ROS1	59	-2.0596855
chr6	117638273	117638528	ROS1	1365	0.012295124
chr6	117639253	117639541	ROS1	411	-0.39814958
chr6	117641008	117641428	ROS1	1856	0.085516297
chr6	117641438	117642993	ROS1	2632	1.1938549
chr6	117643003	117643174	ROS1	105	0.51749697
chr6	117643188	117645141	ROS1	4327	0.80058222
chr6	117645158	117646127	ROS1	684	0.28239973
chr6	117646173	117647264	ROS1	1293	-0.17803049
chr6	117647288	117648778	ROS1	4524	0.33976905
chr6	117648783	117648918	ROS1	375	2.6086762
chr6	117648933	117650611	ROS1	6889	0.56439734
chr6	117650623	117651171	ROS1	1975	-1.805152
chr6	117651198	117651413	ROS1	697	-1.5862868
chr6	117651563	117651682	ROS1	305	-1.6868022
chr6	117651748	117651892	ROS1	306	-2.073529
chr6	117651958	117652078	ROS1	172	-1.7162947
chr6	117652093	117652174	ROS1	102	-2.4701615
chr6	117652383	117652459	ROS1	75	0.17941231
chr6	117652493	117652591	ROS1	192	-0.92276769
chr6	117654168	117654233	ROS1	66	-1.0505224
chr6	117657143	117657336	ROS1	76	0.48092447
chr6	117657873	117658530	ROS1	317	-0.26606165
chr6	117662273	117662507	ROS1	582	0.53904421
chr6	117662538	117662821	ROS1	1615	0.7448757
chr6	117663538	117663712	ROS1	97	-0.066918483
chr6	117665188	117665442	ROS1	432	-0.24920357
chr6	117674123	117674363	ROS1	855	0.48386686
chr6	117677758	117678105	ROS1	1540	0.49451849
chr6	117678943	117679182	ROS1	104	-0.077823078
chr6	117680938	117681184	ROS1	323	-0.41066074
chr6	117681453	117681589	ROS1	330	0.93700083
chr6	117683743	117684059	ROS1	653	0.23530285
chr6	117686198	117686396	ROS1	201	-0.52954423
chr6	117686708	117686920	ROS1	310	-0.59677486
chr6	117687203	117687491	ROS1	1092	-0.13863549
chr6	117700188	117700336	ROS1	111	-2.4700391
chr6	117704398	117704683	ROS1	691	0.17426696
chr6	117706823	117707066	ROS1	1432	0.3419299
chr6	117708023	117708196	ROS1	95	-1.4661397
chr6	117708908	117709233	ROS1	2144	-0.29570047
chr6	117710483	117711047	ROS1	4655	-0.47261528
chr6	117714363	117714496	ROS1	155	0.18777783
chr6	117715298	117715554	ROS1	102	-1.7616589
chr6	117715743	117715929	ROS1	75	-0.44785083
chr6	117717313	117717454	ROS1	620	0.50624481
chr6	117718053	117718294	ROS1	749	0.33701903
chr6	117724268	117724463	ROS1	489	-1.753826
chr6	117725408	117725620	ROS1	1698	1.0774488
chr6	117730693	117730854	ROS1	665	-1.0000746
chr6	117737373	117737524	ROS1	70	0.13530922
chr6	117739563	117739712	ROS1	328	-0.16857474
chr6	117746673	117746852	ROS1	189	-0.73869427
chr6	138192338	138192683	TNFAIP3	3759	0.61684087
chr6	138195958	138196191	TNFAIP3	2326	0.15331802
chr6	138196803	138197018	TNFAIP3	1542	0.21074663
chr6	138197108	138197313	TNFAIP3	2191	0.68321177
chr6	138198178	138198443	TNFAIP3	813	0.6814277
chr6	138199543	138200525	TNFAIP3	9033	-0.67512994
chr6	138201173	138201423	TNFAIP3	2142	-0.12581005
chr6	138202138	138202494	TNFAIP3	2457	-0.70550009
chr6	148792440	148792513	SASH1	28	-0.16958606
chr6	152129024	152129507	ESR1	3828	-0.28806582
chr6	152163704	152163949	ESR1	1956	0.23925824
chr6	152201764	152201935	ESR1	911	-0.65218816
chr6	152265284	152265678	ESR1	3041	-0.65147992
chr6	152332759	152332952	ESR1	1263	-0.36963506
chr6	152382104	152382286	ESR1	534	-0.10198281
chr6	152415494	152415746	ESR1	1648	-0.56176593
chr6	152419834	152420118	ESR1	2596	-0.1286351
chr6	154762305	154762377	CNKSR3	49	-2.4555201
chr6	157098960	157099171	ARID1B	1623	0.028639698
chr6	157099175	157099321	ARID1B	1139	0.21341731
chr6	157099435	157099984	ARID1B	2071	-1.4625999
chr6	157100125	157100406	ARID1B	979	-1.1332966
chr6	157100445	157100610	ARID1B	883	-0.28138119
chr6	157150330	157150574	ARID1B	1983	-0.19030026
chr6	157192690	157192844	ARID1B	1022	1.0649057
chr6	157222475	157222694	ARID1B	3293	0.6641643
chr6	157256575	157256746	ARID1B	487	0.53180242
chr6	157405770	157406051	ARID1B	2244	-0.30085921
chr6	157431575	157431718	ARID1B	1274	-0.01716443
chr6	157454140	157454381	ARID1B	2097	0.083312136
chr6	157469730	157470132	ARID1B	3039	-0.66777079
chr6	157488140	157488361	ARID1B	2217	0.050650893
chr6	157495110	157495294	ARID1B	1481	-0.16860592
chr6	157495955	157496161	ARID1B	770	-1.2244802
chr6	157502080	157502319	ARID1B	1576	-0.51834539
chr6	157505330	157505594	ARID1B	1873	-0.44969318
chr6	157510750	157510928	ARID1B	932	-0.82946939
chr6	157511140	157511357	ARID1B	1380	-0.58039153
chr6	157517265	157517485	ARID1B	1795	0.22356035
chr6	157519910	157520053	ARID1B	702	-0.8556293
chr6	157521805	157522644	ARID1B	8487	-0.57444914
chr6	157524970	157525160	ARID1B	2005	0.88212397
chr6	157527285	157529053	ARID1B	17240	-0.37235569
chr6	159190955	159191830	EZR_fus	10903	-0.24423454
chr6	159459220	159459297	TAGAP	206	0.17789144
chr6	159459310	159459383	TAGAP	216	0.31596967
chr6	160113790	160113949	rs4880	923	-0.41904944
chr6	160670209	160670355	rs316019	473	-0.83802205
chr6	161523759	161523831	MAP3K4	43	-3.6781248
chr6	161523849	161523917	MAP3K4	52	0.82053608
chr6	161771099	161771285	PARK2	955	-0.65178171
chr6	161781094	161781273	PARK2	1999	0.27085213
chr6	161807789	161807937	PARK2	1517	0.4853165
chr6	161966109	161966495	PARK2	1189	1.2572542
chr6	161969864	161970074	PARK2	1391	-0.5025275
chr6	161990339	161990483	PARK2	1191	0.60344369
chr6	162137054	162137214	PARK2	1101	-0.29548015
chr6	162206779	162206949	PARK2	665	-1.1317866
chr6	162394312	162394487	PARK2	1540	1.5774109
chr6	162475082	162475224	PARK2	512	-0.71566853
chr6	162622137	162622321	PARK2	1498	-0.04127538
chr6	162683522	162683816	PARK2	2158	-0.51268834
chr6	162864312	162864525	PARK2	2389	0.20721537
chr6	163148622	163148761	PARK2	463	-1.0872988
chr7	2946248	2946490	CARD11	2318	0.17903654
chr7	2949658	2949838	CARD11	1819	0.10910147
chr7	2951783	2951963	CARD11	1815	0.11859732
chr7	2952893	2953139	CARD11	2285	0.24636556
chr7	2954848	2955021	CARD11	2027	0.41464873
chr7	2956888	2957045	CARD11	838	-0.68124374
chr7	2958098	2958246	CARD11	1908	0.96161302
chr7	2958448	2958729	CARD11	3508	0.34375069
chr7	2958983	2959259	CARD11	3401	0.40939986
chr7	2962233	2962422	CARD11	1718	0.092276639
chr7	2962733	2962991	CARD11	1620	-0.32618098
chr7	2963843	2964018	CARD11	1206	-0.42517786
chr7	2966323	2966468	CARD11	1082	-0.24687314
chr7	2968208	2968347	CARD11	1142	0.012905639
chr7	2969593	2969738	CARD11	1408	0.20711234
chr7	2972118	2972226	CARD11	548	-0.72356495
chr7	2974063	2974303	CARD11	2318	0.023089708
chr7	2976648	2976891	CARD11	2923	0.41928906
chr7	2977518	2977689	CARD11	1709	0.15803851
chr7	2978288	2978493	CARD11	2558	0.59656691
chr7	2979358	2979597	CARD11	3926	0.78252246
chr7	2983818	2984205	CARD11	4458	-0.0054286664
chr7	2985428	2985596	CARD11	2289	0.76223434
chr7	2987183	2987458	CARD11	3369	0.41161959
chr7	2998078	2998225	CARD11	658	-0.94251041
chr7	5430005	5430081	TNRC18	126	-2.6533547
chr7	6012998	6013213	PMS2	3240	1.0182658
chr7	6017193	6017392	PMS2	4020	1.2007188
chr7	6018193	6018339	PMS2	355	2.1160197
chr7	6022433	6022639	PMS2	1448	0.3953333
chr7	6026368	6027278	PMS2	10150	0.069499905
chr7	6029403	6029610	PMS2	255	0.52259592
chr7	6031568	6031713	PMS2	221	-0.23884429
chr7	6035158	6035305	PMS2	1060	0.78204622
chr7	6036933	6037065	PMS2	274	-0.98493597
chr7	6038703	6038922	PMS2	2117	0.38085906
chr7	6042163	6042231	PMS2	320	-1.243275
chr7	6043328	6043398	PMS2	34	-4.3863461
chr7	6043563	6043706	PMS2	32	-0.95711266
chr7	6045528	6045607	PMS2	119	-2.717201
chr7	6048558	6048725	PMS2	927	-0.41407222
chr7	6414384	6414453	RAC1	162	-1.8877462
chr7	6426794	6426865	RAC1	50	0.1417037
chr7	6426884	6426955	RAC1	51	-0.22011219
chr7	6431619	6431696	RAC1	281	-0.70498254
chr7	6438244	6438378	RAC1	554	-0.32027251
chr7	6439704	6439774	RAC1	490	3.3649817
chr7	6439794	6439868	RAC1	279	1.8423948
chr7	6441469	6441547	RAC1	820	0.026370733
chr7	6441599	6441676	RAC1	587	-0.38944967
chr7	6441914	6441994	RAC1	610	-0.42357758
chr7	13935459	13935750	ETV1	1638	-0.84842208
chr7	13940339	13940483	ETV1	566	-0.22840354
chr7	13946029	13946232	ETV1	664	-0.045965068
chr7	13949219	13949352	ETV1	332	0.69555933
chr7	13950059	13950210	ETV1	40	-0.087083206
chr7	13950814	13950972	ETV1	282	-1.1063409
chr7	13971094	13971411	ETV1	3131	-0.039409064
chr7	13975299	13975558	ETV1	1364	-0.90101278
chr7	13978719	13978887	ETV1	382	-0.85439078
chr7	14016999	14017112	ETV1	98	-1.122056
chr7	14025709	14026182	ETV1	1398	-0.89903188
chr7	14026214	14026352	ETV1	169	0.99562296
chr7	14027679	14027813	ETV1	451	0.65382347
chr7	14028584	14028736	ETV1	574	0.28008734
chr7	23545140	23545207	TRA2A	40	-0.40681699
chr7	23545220	23545286	TRA2A	41	0.64039489
chr7	40228046	40228116	SUGCT	106	1.502039
chr7	41729226	41729744	INHBA	6829	0.032670734
chr7	41729746	41730171	INHBA	5824	0.13836524
chr7	41739561	41740012	INHBA	4444	-0.31876926
chr7	48308368	48308448	ABCA13	102	-1.64408
chr7	48308463	48308532	ABCA13	55	1.1023205
chr7	50358609	50358746	IKZF1	484	-0.43341255
chr7	50367204	50367381	IKZF1	1629	-0.069057625
chr7	55086931	55087077	EGFR	406	-1.2747988
chr7	55177391	55177662	EGFR	2282	0.2973224
chr7	55209956	55210157	EGFR	970	0.80018318
chr7	55210966	55211214	EGFR	1726	0.13391904
chr7	55214266	55214464	EGFR	1467	-0.2309278
chr7	55218941	55219091	EGFR	1042	0.068793178
chr7	55220211	55220393	EGFR	1029	-0.61072945
chr7	55221671	55221850	EGFR	1941	0.20707671
chr7	55223491	55223672	EGFR	1290	-0.38188107
chr7	55224191	55224384	EGFR	1339	0.70868678
chr7	55224421	55224659	EGFR	834	1.837899
chr7	55225316	55225466	EGFR	1285	0.14022728
chr7	55227801	55228043	EGFR	856	0.54718693
chr7	55229156	55229343	EGFR	1501	-0.071033591
chr7	55231396	55231547	EGFR	1171	-0.14774833
chr7	55232951	55233168	EGFR	1611	-0.38709696
chr7	55236191	55236358	EGFR	105	1.0631938
chr7	55237966	55238089	EGFR	1750	2.7692356
chr7	55238106	55238666	EGFR	8512	0.17244836
chr7	55238676	55238775	EGFR	268	3.2546331
chr7	55238816	55238962	EGFR	769	-0.12999772
chr7	55240516	55240861	EGFR	3127	-0.26063536
chr7	55241591	55241759	EGFR	1471	0.022597302
chr7	55242381	55242526	EGFR	1082	0.31076315
chr7	55248951	55249200	EGFR	1996	-0.22518551
chr7	55259376	55260579	EGFR	12306	-0.61585215
chr7	55266386	55266601	EGFR	2022	-0.038335787
chr7	55267956	55269055	EGFR	12399	-0.32078022
chr7	55269366	55269518	EGFR	656	0.27774043
chr7	55270181	55270359	EGFR	1810	0.12586303
chr7	55272926	55273340	EGFR	4250	-0.20800731
chr7	80532039	80532176	rs7779029	898	0.63865381
chr7	81331864	81332087	HGF	366	-0.63623653
chr7	81334674	81334893	HGF	364	-0.21543966
chr7	81334934	81335109	HGF	278	-0.60695512
chr7	81335579	81335754	HGF	252	-0.56557886
chr7	81336569	81336702	HGF	77	-0.86866734
chr7	81339434	81339580	HGF	277	0.90901659
chr7	81340744	81340883	HGF	39	-0.11985426
chr7	81346524	81346699	HGF	887	-0.29817477
chr7	81350039	81350173	HGF	123	-0.32148634
chr7	81355184	81355354	HGF	1200	0.47633327
chr7	81358899	81359108	HGF	588	-0.29643243
chr7	81371974	81372194	HGF	372	0.84678547
chr7	81372204	81372303	HGF	367	-1.0925111
chr7	81372644	81372826	HGF	1098	-0.22937571
chr7	81374284	81374467	HGF	314	-0.10112215
chr7	81380254	81380458	HGF	83	0.30669503
chr7	81380474	81381582	HGF	3771	0.25637032
chr7	81386479	81386650	HGF	199	-0.43513567
chr7	81387974	81388149	HGF	93	-0.17204576
chr7	81391999	81392200	HGF	206	1.3531815
chr7	81399159	81399324	HGF	423	-1.7028663
chr7	87138572	87138725	rs1045642	1772	0.54546164
chr7	87160547	87160686	rs2032582	71	0.22092868
chr7	87233527	87233671	rs4728709	66	-1.112283
chr7	92244427	92244608	CDK6	1549	-0.10724022
chr7	92247352	92247543	CDK6	1282	0.15252449
chr7	92252302	92252432	CDK6	62	0.83458915
chr7	92300717	92300892	CDK6	1113	-0.47240666
chr7	92339957	92340206	CDK6	887	-1.0470206
chr7	92354327	92354645	CDK6	2842	0.35197836
chr7	92354907	92355122	CDK6	2263	0.91873655
chr7	92403977	92404156	CDK6	240	-0.88634565
chr7	92462372	92462661	CDK6	2146	-0.12019159
chr7	106507960	106509155	PIK3CG	11153	-0.67234528
chr7	106509170	106510041	PIK3CG	10494	-0.17655212
chr7	106512935	106513077	PIK3CG	806	0.92135305
chr7	106513135	106513411	PIK3CG	1804	0.11868268
chr7	106515110	106515258	PIK3CG	315	-0.088620474
chr7	106519940	106520148	PIK3CG	338	1.4221114
chr7	106522535	106522685	PIK3CG	69	-2.2377132
chr7	106523445	106523634	PIK3CG	603	-0.77476503
chr7	106524575	106524747	PIK3CG	379	1.1326006
chr7	106526545	106526770	PIK3CG	1010	0.43332719
chr7	106545530	106545850	PIK3CG	808	-0.33471503
chr7	116335748	116335904	MET	228	1.4666787
chr7	116339093	116341963	MET	9446	1.685256
chr7	116342008	116342544	MET	916	0.62272487
chr7	116342563	116345743	MET	5893	1.7754207
chr7	116345788	116346947	MET	3394	0.2463042
chr7	116346953	116347334	MET	964	1.1869192
chr7	116347348	116349596	MET	2979	1.2145149
chr7	116349613	116350756	MET	1608	0.25206195
chr7	116350763	116351670	MET	1022	0.42852151
chr7	116351683	116352822	MET	7726	0.37565925
chr7	116352828	116353175	MET	2062	0.83713945
chr7	116353458	116354197	MET	4143	-0.35943018
chr7	116354203	116354377	MET	185	1.4974645
chr7	116354403	116354772	MET	1495	1.9535509
chr7	116354818	116355031	MET	1088	0.6152136
chr7	116355033	116355255	MET	749	1.985036
chr7	116355328	116355501	MET	2005	0.31712552
chr7	116355598	116356028	MET	1877	0.42834011
chr7	116356588	116357736	MET	5583	-0.60281103
chr7	116357738	116358147	MET	86	-0.88099142
chr7	116358483	116358553	MET	23	-0.071553261
chr7	116364578	116365241	MET	4236	0.45058298
chr7	116365253	116365487	MET	134	0.26156031
chr7	116365773	116365955	MET	52	-0.037325881
chr7	116366063	116366132	MET	52	-1.5504741
chr7	116366223	116367524	MET	8945	-0.54418596
chr7	116367543	116370946	MET	18163	1.568566
chr7	116370948	116372237	MET	5634	1.1639194
chr7	116372238	116373391	MET	1260	0.07162915
chr7	116373413	116375843	MET	10148	1.4710096
chr7	116376108	116376235	MET	203	2.4517033
chr7	116376288	116376395	MET	107	-1.9766612
chr7	116376418	116378224	MET	5190	1.0708992
chr7	116378243	116380726	MET	7576	1.0493225
chr7	116380738	116381123	MET	2261	0.23563014
chr7	116381193	116381822	MET	6586	-0.26532528
chr7	116381828	116382529	MET	3017	1.3456217
chr7	116382543	116383005	MET	1360	1.1071134
chr7	116383123	116383308	MET	902	-0.88323648
chr7	116384023	116384091	MET	30	-0.66390899
chr7	116388373	116388443	MET	28	0.1220419
chr7	116391518	116391839	MET	516	1.1503472
chr7	116392143	116392303	MET	520	1.1140591
chr7	116392313	116394021	MET	7964	0.99031358
chr7	116394233	116394611	MET	2884	0.025895757
chr7	116395098	116396992	MET	4569	1.4547596
chr7	116397273	116397656	MET	515	1.6042675
chr7	116397673	116399269	MET	1609	0.34635623
chr7	116399273	116399731	MET	1971	0.69726946
chr7	116399753	116399827	MET	452	4.0860561
chr7	116400118	116402521	MET	2370	1.0650124
chr7	116402523	116404440	MET	3301	0.94598326
chr7	116404443	116405080	MET	925	0.66104254
chr7	116405353	116406782	MET	8118	0.32018082
