gene	mean_log2ND	std_log2ND	median_log2ND	R-190115-979857-BLD-101100_BC_E19011812-32-DNA_F1901184313-27_L190118-00002-H6_20190121-C8_panel12_plus_P190121536-1_sample20190121-B3-A00168-log2_ND	R-RZ	R-CopyRatio
PIK3CA	0.19002008	0.10294917	0.19915057	0.64289352	4.3990004	0.43975631
PIK3CA	0.31215934	0.11959968	0.33123484	0.57310343	2.1818126	0.23788195
PIK3CA	0.13130773	0.10901413	0.15453159	0.47194289	3.1246882	0.31342466
PIK3CA	-0.3430976	0.086143158	-0.32239597	-0.89722584	-6.4326437	-0.57881651
PIK3CA	0.68980712	0.14514451	0.72919074	1.4519795	5.251128	0.71880214
PIK3CA	0.27806986	0.046339554	0.27884578	0.49154699	4.6068017	0.20871457
PIK3CA	0.62872118	0.1127183	0.64891579	1.1421128	4.5546435	0.48921042
PIK3CA	-0.023685395	0.054932826	-0.024392961	-0.039688727	-0.29132549	-0.019282407
PIK3CA	0.30097036	0.085920946	0.30661571	0.63525422	3.890598	0.32465187
PIK3CA	-0.16140665	0.065922509	-0.18242565	-0.35595261	-2.9511309	-0.1775136
PIK3CA	0.12755971	0.11133843	0.13289781	0.40344885	2.4779327	0.2665644
PIK3CA	0.12863631	0.048356193	0.13046046	0.10465768	-0.49587499	-0.029789417
PIK3CA	0.36288069	0.066458078	0.36346468	1.0385883	10.167427	0.67113701
PIK3CA	0.62820739	0.058288111	0.6214065	0.92877482	5.1565821	0.30338168
PIK3CA	-0.35186305	0.14346315	-0.37237672	-0.44733755	-0.6654984	-0.078947468
SOX2	-0.39277229	0.098081169	-0.38590139	-0.4854392	-0.94479819	-0.10352445
SOX2	-0.30793311	0.4256318	-0.37706097	0.14827213	1.0718307	0.52134646
FGFR3	-0.74797079	0.13253498	-0.72364176	-0.70275994	0.34112387	0.016895175
FGFR3	-0.17529198	0.16926042	-0.17802973	-0.13712895	0.22546933	0.036914144
FGFR3	-0.41251408	0.13203675	-0.39073048	-0.79392918	-2.8887041	-0.40718534
FGFR3	0.089974535	0.09191871	0.11527899	0.42915648	3.6900207	0.30989085
FGFR3	0.52614044	0.085650813	0.53875096	0.61703843	1.0612625	0.074300834
FGFR3	-0.030389824	0.097265409	-0.011776599	0.031867777	0.64007957	0.039657735
FGFR3	-0.29787365	0.085283738	-0.28241072	-0.11667902	2.1246093	0.16174506
FGFR3	0.0031076396	0.093229056	0.031494412	0.35919075	3.8194434	0.32370969
FGFR3	0.0060760205	0.10464726	0.015210293	-0.18530322	-1.8288032	-0.20450015
FGFR3	-0.28894586	0.073062074	-0.29306452	-0.48379228	-2.6668614	-0.1947144
FGFR3	-0.23530333	0.074940673	-0.21785079	-0.14662455	1.1833197	0.067239596
FGFR3	0.26847323	0.091605959	0.28880175	0.75827007	5.3467793	0.46548168
FGFR3	0.51812999	0.096284847	0.53454387	0.92818023	4.2587204	0.38964972
FGFR3	0.33348157	0.073964983	0.35117495	0.14121427	-2.5994368	-0.21394732
FGFR3	0.17544745	0.09533179	0.18842382	0.0094193971	-1.7415812	-0.18299106
FGFR3	0.1284843	0.051328437	0.1282855	-0.068401974	-3.8358128	-0.20067411
FGFR3	0.4012583	0.070725778	0.4076912	0.71570608	4.4460137	0.30402824
FGFR3	0.34882106	0.057880402	0.36732685	0.23028435	-2.0479594	-0.14102914
WHSC1	-0.36666199	0.37635463	-0.43412963	-0.49350739	-0.33703691	-0.063364401
WHSC1	0.60435592	0.05143642	0.6045808	0.88420173	5.440616	0.27563429
WHSC1	-0.64376378	0.09001025	-0.65675225	-0.73390105	-1.0014112	-0.081135442
WHSC1	-0.61307722	0.30621122	-0.6603694	-0.80030385	-0.61142968	-0.14392109
WHSC1	-0.36942861	0.072557066	-0.37683715	-0.54308878	-2.3934287	-0.17023827
WHSC1	-0.31606591	0.064446496	-0.30665272	0.14770863	7.1962724	0.45037471
WHSC1	-1.2673166	0.11434604	-1.2711828	-1.3435919	-0.66705683	-0.076395747
WHSC1	0.17682462	0.12719844	0.17179835	-0.29875438	-3.7388745	-0.47453937
WHSC1	0.16262502	0.58211683	0.057838939	0.3065033	0.24716392	0.24467772
WHSC1	1.8434376	0.59926091	1.733416	1.6681556	-0.29249698	-0.069247046
WHSC1	1.3881581	0.13211005	1.3852711	1.3030777	-0.6440118	-0.086180072
WHSC1	0.80233242	0.61488742	0.68711149	0.81110837	0.014272448	0.12001024
WHSC1	-0.49364251	0.062266647	-0.50842982	0.15388099	10.399203	0.65832417
WHSC1	0.27741725	0.069276325	0.28098603	0.53619782	3.7354835	0.25122515
WHSC1	-0.073692845	0.44394073	-0.15540313	-0.027643297	0.10372905	0.12377319
WHSC1	0.031838593	0.11078222	0.025826539	0.32519494	2.6480454	0.29538177
WHSC1	-0.17419792	0.077509444	-0.16582036	0.26843626	5.7107128	0.43026997
WHSC1	0.28980855	0.1143213	0.27625108	-0.19619791	-4.2512328	-0.47643563
WHSC1	-1.149568	0.10968694	-1.1508714	-0.74456262	3.6923756	0.40232214
WHSC1	-0.45182423	0.1494908	-0.47404338	-0.22018253	1.5495381	0.24987421
WHSC1	-0.38671511	0.082208858	-0.39727781	-0.36706918	0.23897582	0.026221989
WHSC1	0.062307628	0.070381069	0.045142006	-0.48274513	-7.7443091	-0.53187377
WHSC1	0.37553392	0.050476525	0.36495535	0.88336563	10.06075	0.51442364
WHSC1	-0.29416585	0.083567693	-0.29915814	0.3589155	7.814998	0.654087
WHSC1	-0.10281787	0.16260548	-0.12718159	0.23886804	2.1013185	0.36206299
SLC34A2_fus	0.046113628	0.50469222	-0.041199124	0.13792483	0.18191523	0.17513731
SLC34A2_fus	0.12234224	0.38327379	0.053635929	0.24928981	0.33121901	0.19166724
SLC34A2_fus	0.46938337	0.091252831	0.45900535	0.32847453	-1.5441585	-0.13451746
SLC34A2_fus	0.3936313	0.23941813	0.35700307	0.88457451	2.0505682	0.5235848
SLC34A2_fus	0.061356879	0.55531051	-0.032980592	0.097124647	0.064410392	0.1261186
SLC34A2_fus	0.27624122	0.39839684	0.20555191	0.17222041	-0.26109849	-0.037318143
SLC34A2_fus	0.35606627	0.25658843	0.30477913	0.29782146	-0.22699704	-0.010944314
SLC34A2_fus	0.47056882	0.15594828	0.46008019	-0.10660136	-3.7010359	-0.57066819
SLC34A2_fus	0.45758115	0.18174141	0.44270477	0.56463943	0.5890693	0.11794802
SLC34A2_fus	-0.24497883	0.36101434	-0.303278	-0.31654695	-0.19824177	-0.017255593
SLC34A2_fus	-0.65052631	0.3634597	-0.62370786	-0.5669797	0.22986485	0.052741518
SLC34A2_fus	0.47650098	0.29118552	0.42609141	0.32981926	-0.50373974	-0.10025879
SLC34A2_fus	-0.15448572	0.37581632	-0.22053867	-0.43125741	-0.7364547	-0.21470538
SLC34A2_fus	0.14383148	0.12910828	0.13096349	0.25081865	0.82866235	0.11586852
SLC34A2_fus	0.26896605	0.2886418	0.29816187	-0.30130023	-1.9756885	-0.60344874
SLC34A2_fus	-0.048627215	0.19266637	-0.079169598	-0.42956695	-1.9771989	-0.35438399
SLC34A2_fus	-0.35405977	0.16819124	-0.38982242	-1.0577389	-4.183804	-0.67190317
SLC34A2_fus	0.10368544	0.38938791	0.044958027	0.27963591	0.45186422	0.23069124
SLC34A2_fus	0.37162051	0.13271442	0.39198013	0.18372958	-1.4157537	-0.21223719
SEL1L3	-1.3913127	0.31867802	-1.3528596	-1.6169895	-0.7081655	-0.26811652
MIR1273H	0.75584982	0.36740207	0.78036704	2.4958634	4.7359929	1.7115097
NFXL1	-0.92401426	0.34699683	-0.86090005	0.23716246	3.3463612	1.0940759
NFXL1	0.10894551	0.36795834	0.17673659	0.93620929	2.2482539	0.75548606
PDGFRA	0.98433189	0.10354482	1.016182	2.3347304	13.041681	1.3145618
PDGFRA	-0.30321337	0.22012629	-0.34458527	0.33056095	2.8791396	0.67115958
PDGFRA	0.1588644	0.15215196	0.13840496	0.14393314	-0.098133879	0.0015415375
PDGFRA	0.1568123	0.055302218	0.16421752	0.76658716	11.026228	0.598383
PDGFRA	-0.01792212	0.041715955	-0.009481054	0.31868187	8.0689507	0.32417628
PDGFRA	-0.053699554	0.083435174	-0.066025982	0.76425926	9.803525	0.8262986
PDGFRA	-0.017008682	0.057953555	-0.024272722	0.34177139	6.1908207	0.36205747
PDGFRA	-0.28626498	0.076305846	-0.29394504	0.80314944	14.276946	1.0931078
PDGFRA	-0.43951653	0.089421266	-0.45131141	0.37045082	9.0578828	0.81777558
PDGFRA	0.65366148	0.11336588	0.64914204	1.0291094	3.3118247	0.37598072
PDGFRA	-0.17901823	0.057259949	-0.16551029	0.48462885	11.590075	0.6461525
PDGFRA	0.52718026	0.094756866	0.53097747	1.5732716	11.039741	1.0383074
PDGFRA	-0.4697017	0.048035336	-0.47882278	-0.5908969	-2.5230427	-0.11606076
PDGFRA	0.93040476	0.065567855	0.92504416	1.37168	6.7300551	0.44264923
PDGFRA	-0.098070041	0.1434412	-0.075870546	0.6194502	5.0021908	0.69133411
PDGFRA	-0.071241503	0.16112741	-0.050328385	0.24877276	1.9860945	0.29511451
PDGFRA	-0.19441415	0.27643633	-0.25844516	-0.069951666	0.45023924	0.18450685
PDGFRA	0.5754083	0.095709082	0.56579253	0.54551391	-0.31234648	-0.024265265
PDGFRA	-0.19609127	0.061228913	-0.18717733	0.5753998	12.60011	0.75859049
PDGFRA	0.19896807	0.064874168	0.19732146	0.48002964	4.3324112	0.27872154
PDGFRA	0.65729897	0.085011083	0.667834	0.99812955	4.0092488	0.32630891
PDGFRA	0.56794749	0.064919673	0.5619221	0.71071498	2.1991405	0.14480623
PDGFRA	-0.27970244	0.10797636	-0.29596726	-0.041086767	2.2098881	0.25089385
PDGFRA	-0.15648116	0.054130047	-0.17132467	0.14078106	5.4916305	0.30811909
KIT	-0.42375454	0.10969189	-0.40214604	0.50118818	8.4321887	0.89934758
KIT	-0.071222824	0.16256382	-0.099902299	0.2949443	2.2524515	0.39085995
KIT	-0.10736983	0.2037213	-0.13838877	0.31718094	2.0839783	0.45158307
KIT	0.19252538	0.063530097	0.1886225	0.58972729	6.2521848	0.39711815
KIT	-0.10782489	0.033914766	-0.1051557	-0.82229828	-21.066735	-0.72112922
KIT	-0.082181294	0.072180513	-0.091848368	-0.22757228	-2.0142693	-0.13971056
KIT	-0.090446365	0.072923403	-0.10004019	0.088158539	2.4492124	0.18421209
KIT	0.015193773	0.075081655	0.037937753	0.54600552	7.0697929	0.50408113
KIT	0.27731759	0.063531741	0.27118018	0.39061484	1.7833173	0.11544802
KIT	1.0393413	0.1011089	1.0532002	1.0034291	-0.3551832	-0.053757723
KIT	0.32932317	0.056797201	0.341618	0.32657336	-0.048414535	-0.019031281
KIT	0.27391625	0.12264306	0.28599952	0.9409958	5.4391953	0.65100964
KIT	-0.12283768	0.050236336	-0.11150515	0.78735955	18.118304	0.89487806
KIT	-0.015890137	0.077041634	-0.019503202	0.63749833	8.4809789	0.65301489
KIT	-0.53368768	0.11090355	-0.52634548	-0.69481517	-1.4528614	-0.17245633
BAT-25	0.20477283	0.053473883	0.20848133	0.15805888	-0.87358435	-0.054409088
BAT-25	0.3093916	0.29760976	0.3708432	0.7948395	1.6311559	0.42000966
KIT	-0.33749685	0.094595674	-0.32206437	-0.13131283	2.1796347	0.18676489
KIT	0.69335549	0.049747949	0.69985131	0.85878718	3.3253972	0.15494923
KIT	-0.10612307	0.14982162	-0.069805247	0.52595936	4.2189	0.59177797
KIT	-0.38638014	0.050771605	-0.38562401	-0.33590952	0.99407171	0.045727846
KIT	-0.071320276	0.061992899	-0.082205677	0.94547165	16.401748	1.0236907
KDR	0.32254	0.14114108	0.29587866	0.90226824	4.107438	0.60240294
KDR	0.28542396	0.091883452	0.29643347	0.39869731	1.2327938	0.098277196
KDR	0.28860463	0.10819977	0.30113918	0.44025404	1.4015687	0.13512822
KDR	0.25554778	0.043792046	0.24673221	-0.18954031	-10.163674	-0.44025917
KDR	-0.42255651	0.1233152	-0.40350735	-0.019660383	3.2672057	0.37986033
KDR	0.66923167	0.1288108	0.701313	0.69696338	0.21529023	-0.0083362633
KDR	0.2552201	0.085333699	0.27260914	-0.028339746	-3.3229527	-0.30493553
KDR	0.34679868	0.062645392	0.3441915	0.35030758	0.056012025	0.0021294348
KDR	-0.1424083	0.1146362	-0.12260314	0.21803896	3.1442708	0.33665546
KDR	-0.2932848	0.064902985	-0.29124925	-0.14460928	2.2907348	0.14265333
KDR	-0.014417038	0.13267917	0.018922794	0.11591045	0.98227545	0.093001018
KDR	-0.65100949	0.088126396	-0.64748992	-0.66200786	-0.1248022	-0.018504579
KDR	-0.12502755	0.10698987	-0.10619294	-0.11514127	0.092403871	-0.012934972
KDR	-0.099576342	0.06659732	-0.089230877	-0.17914642	-1.1947939	-0.093902179
KDR	-0.63352574	0.061373709	-0.62848295	-0.31296991	5.2230155	0.3115264
KDR	0.081683322	0.06066186	0.082062114	-0.10353151	-3.0532336	-0.18958026
KDR	0.30362109	0.057775689	0.30697158	0.6335513	5.710537	0.32259308
KDR	-0.15587198	0.22844148	-0.20012548	-0.032900288	0.53830719	0.16323855
KDR	0.24441431	0.046036955	0.24709888	0.30984814	1.4213328	0.058762623
KDR	0.19966353	0.0553761	0.1981232	0.077954907	-2.1978547	-0.12415493
KDR	0.34299238	0.057258159	0.33334291	0.46273706	2.0913122	0.12540751
KDR	0.59997793	0.053740262	0.59249506	0.90355252	5.6489227	0.30707082
KDR	0.50970044	0.096342467	0.52570196	0.59536973	0.88921626	0.065681128
KDR	0.15499097	0.084565172	0.14915066	0.056768374	-1.1615018	-0.096368927
KDR	0.077785135	0.065710233	0.082428312	-0.017710545	-1.4532848	-0.1041255
KDR	-0.26888686	0.094186055	-0.26448369	-0.59447137	-3.4568228	-0.33397432
KDR	-0.29275979	0.074797797	-0.28884746	-0.81496675	-6.9815821	-0.53010593
KDR	0.17252399	0.069460261	0.15991217	0.42771153	3.6738639	0.26381272
KDR	0.22627103	0.11237432	0.23772228	-0.31721485	-4.8363886	-0.55892377
KDR	-0.43322013	0.14044235	-0.44475863	0.61117138	7.4364429	1.0519434
EPHA5	-0.051318733	0.13169237	-0.049561196	-0.13741739	-0.6537862	-0.091842831
EPHA5	0.37333298	0.57309892	0.26113035	0.30745001	-0.11495917	0.042333015
EPHA5	0.080781781	0.089084071	0.073364471	-0.026451727	-1.2037338	-0.10380284
EPHA5	0.17482322	0.077394944	0.18652149	0.28356077	1.4049696	0.093052636
EPHA5	-0.26986713	0.11105078	-0.2831903	-0.09459913	1.578269	0.18460453
EPHA5	-0.062206047	0.12325982	-0.039404564	0.18010169	1.9658291	0.21551961
EPHA5	0.61940988	0.059176672	0.6181352	0.949202	5.5730088	0.32708016
EPHA5	0.036256934	0.081440932	0.036607067	-0.20994765	-3.0231062	-0.25054136
EPHA5	0.30803843	0.11782472	0.31980471	0.42281765	0.97415227	0.099026298
EPHA5	-0.44906414	0.10053775	-0.45462749	-0.74638977	-2.9573532	-0.29574892
EPHA5	-0.3455187	0.12118613	-0.35678564	-0.055562513	2.3926516	0.29723649
EPHA5	0.18208036	0.057958736	0.17268835	0.20352167	0.3699409	0.026846677
EPHA5	0.7524462	0.059426071	0.75925137	0.47296937	-4.702933	-0.29026864
EPHA5	0.0067023744	0.22855026	-0.045851962	0.11558362	0.47639956	0.15744894
EPHA5	-0.041846502	0.086756467	-0.037748572	0.24835877	3.3450564	0.28212071
EPHA5	0.032010453	0.40728586	-0.044594607	0.33308419	0.73921972	0.37369216
EPHA5	-0.24691027	0.099923074	-0.23096748	-0.51066768	-2.6396047	-0.28368684
EPHA5	0.21534442	0.12606985	0.22627208	-0.045551751	-2.0694573	-0.27581047
EPHA5	0.41566645	0.091220601	0.42194857	-0.19559743	-6.7009412	-0.62153264
COX18	-0.67448165	0.32620758	-0.61769719	-0.77453194	-0.30670745	-0.1608214
IL8	0.031038123	0.53951416	-0.063016433	0.09427905	0.11721829	0.15330884
IL8	0.60666051	0.056941534	0.59764247	0.58767312	-0.33345407	-0.013955987
IL8	2.1424111	0.20696621	2.1658593	1.8284732	-1.5168557	-0.34137272
IL8	1.0630939	0.12106474	1.0569284	0.80368915	-2.1426945	-0.25722589
IL8	0.83433213	0.08312161	0.81746824	0.58914048	-2.9497943	-0.2323144
IL8	0.2554761	0.22122942	0.21105018	0.51477425	1.1720781	0.29973743
IL8	0.71613405	0.14903779	0.75393807	0.59379748	-0.82084261	-0.16412723
IL8	0.92336335	0.21911087	0.89872496	1.5097265	2.6761023	0.60701485
SHROOM3	-1.4788376	0.31293888	-1.3693691	-0.58702812	2.8497881	0.77835434
SHROOM3	-1.5057779	0.26324398	-1.47123	-0.75973697	2.8340285	0.70750639
FRAS1	-0.96974556	0.35678695	-0.91410081	-0.26516933	1.9747814	0.64494484
FRAS1	0.37797333	0.39270678	0.42416961	1.1376808	1.9345411	0.7095245
AGPAT9	-1.6761222	0.29788922	-1.6167428	-1.1355434	1.8146974	0.47721275
TET2	1.4066898	0.59210794	1.295973	1.1796828	-0.38338788	-0.12027685
TET2	0.5134668	0.15159423	0.51752582	-0.052996332	-3.7367064	-0.57450879
TET2	-0.42368239	0.25940553	-0.37058412	-0.94096232	-1.9940975	-0.57436484
TET2	-0.27640018	0.054783767	-0.27756433	-1.2441578	-17.665043	-0.97058011
TET2	0.33542537	0.11467718	0.35162894	-1.0081148	-11.715846	-1.3637303
TET2	0.065836956	0.099749607	0.09578539	-1.5566221	-16.265318	-1.6563942
TET2	0.40432086	0.212418	0.41490168	0.21546919	-0.88905682	-0.20341913
TET2	-0.18567413	0.17920348	-0.17866558	-1.3178637	-6.3178993	-1.1431847
TET2	-0.080090705	0.21871903	-0.038705777	-1.7143885	-7.4721337	-1.6796694
TET2	-0.019965693	0.070467009	-0.0054159016	-0.68829934	-9.4843482	-0.68687008
TET2	0.5043107	0.47832933	0.41016046	0.48650244	-0.037230118	0.072355342
TET2	0.058134646	0.40990264	-0.015831571	-0.024190218	-0.20084004	-0.012345287
TET2	0.42550459	0.18589951	0.41696539	0.32850707	-0.52177395	-0.092444961
TET2	0.82262185	0.30496305	0.77551448	0.88135673	0.1925967	0.10185561
TET2	0.80515566	0.099466616	0.82685716	0.84694594	0.42014374	0.016102135
TET2	-0.32938653	0.10186685	-0.3462994	0.64227148	9.5385104	0.98458424
TET2	0.31363288	0.049663991	0.31450126	0.73200992	8.4241526	0.41352202
TET2	-0.010661271	0.13461839	0.020752226	-0.91775879	-6.7382883	-0.94249766
TET2	-0.67879868	0.087374776	-0.68110665	-0.31415217	4.1733613	0.36296784
TET2	-0.29114963	0.22192237	-0.33301771	-0.12178297	0.76317974	0.2072481
TET2	0.7769766	0.15180656	0.76841388	0.5395791	-1.5638158	-0.23282142
TET2	0.038229311	0.56924352	-0.075443791	-0.22398069	-0.46062887	-0.15252354
INPP4B	0.45561023	0.34538264	0.38982496	0.72519531	0.78054034	0.33138371
INPP4B	0.08457926	0.45465531	-0.00050706004	-0.0077182266	-0.20300541	-0.011197807
INPP4B	-0.021402687	0.04588419	-0.021964454	0.16254491	4.0089537	0.18052272
INPP4B	0.64773291	0.10811428	0.623354	0.93541703	2.6609262	0.30807639
INPP4B	0.29658294	0.10785167	0.31163454	-0.15706987	-4.2062659	-0.47269105
INPP4B	-0.030538238	0.084957166	-0.014726402	0.16001215	2.2428995	0.17075191
INPP4B	-0.04475118	0.056420667	-0.0466656	-0.016595863	0.49902488	0.026083096
INPP4B	-0.14194999	0.062851364	-0.14260021	-0.41136085	-4.2864759	-0.27274728
INPP4B	-0.16662247	0.097475702	-0.16644445	-0.25512443	-0.90793868	-0.092666621
INPP4B	0.4122242	0.055215585	0.40964589	0.63107295	3.9635323	0.21744042
INPP4B	-0.22947183	0.10417672	-0.25187945	0.0061600698	2.2618479	0.25405288
INPP4B	0.38135953	0.054849313	0.3873858	0.7361266	6.4680313	0.34475416
INPP4B	0.15907334	0.052294742	0.16961317	0.7473116	11.248516	0.57371179
INPP4B	0.53740724	0.24027414	0.54326897	0.98707554	1.8714802	0.43981993
INPP4B	0.41612198	0.11478362	0.4449335	0.51138039	0.82989551	0.06246025
INPP4B	0.17763314	0.087287538	0.18743917	0.39519167	2.4924352	0.20376586
INPP4B	-0.33891252	0.078658291	-0.31809556	-0.65832621	-4.0607758	-0.34421729
INPP4B	-0.075162613	0.13013374	-0.048614757	-0.38872054	-2.4095053	-0.34409243
INPP4B	0.19675564	0.067685654	0.18491817	0.84493324	9.5762922	0.65602843
INPP4B	-0.05214521	0.11313283	-0.03032937	-0.50747248	-4.0247139	-0.48112975
INPP4B	-0.19419879	0.19290027	-0.19842458	0.14634032	1.7653636	0.34077826
INPP4B	0.13351749	0.1344021	0.14465362	0.58193435	3.3363829	0.43329409
INPP4B	-0.10550715	0.050974108	-0.10979107	-0.3124387	-4.0595424	-0.20663427
INPP4B	-0.21168239	0.078898511	-0.21042504	-0.17087268	0.51724314	0.035565723
INPP4B	0.24641505	0.1223081	0.26530513	-0.49156748	-6.0337993	-0.76085925
INPP4B	0.62021303	0.11964495	0.65645133	0.97187732	2.9392322	0.31143935
FBXW7	-0.1040944	0.11233195	-0.099551892	0.48089622	5.2076958	0.57646147
FBXW7	0.074902504	0.13214458	0.053860541	0.32380105	1.883532	0.26595387
FBXW7	0.080338903	0.1103968	0.062849984	-0.3889415	-4.2508515	-0.45577812
FBXW7	0.21752893	0.098197634	0.21071726	-0.02269461	-2.4463272	-0.23739851
FBXW7	-0.21473206	0.075162572	-0.2096213	0.057851245	3.626583	0.2634859
FBXW7	0.79008849	0.067293694	0.80323538	1.1873335	5.9031537	0.38011149
FBXW7	-0.33038794	0.057108346	-0.3247367	-0.10924884	3.8722729	0.21150122
FBXW7	0.34742434	0.097434912	0.3691223	0.70876383	3.7085218	0.33565489
FBXW7	0.51717953	0.079696887	0.51014321	0.71160811	2.4396007	0.19747826
FBXW7	-0.19899093	0.078391175	-0.19449947	0.15807898	4.5549759	0.34859181
FBXW7	-0.042853698	0.12999602	-0.022305995	-0.17438106	-1.0117799	-0.15606171
FBXW7	-0.23852229	0.3255722	-0.29652841	-0.24251857	-0.012274636	0.050023199
FBXW7	0.57994228	0.08300042	0.56234393	0.66010888	0.96585771	0.093778305
FBXW7	1.1887124	0.21642607	1.2060863	1.1553307	-0.15424057	-0.05474222
FBXW7	0.97540945	0.22280114	0.91946802	0.99409494	0.083866217	0.070640278
FBXW7	0.70088102	0.23467082	0.67124539	1.0007339	1.2777595	0.32550187
CBR4	-0.96398512	0.34482958	-0.91894342	-0.70352161	0.75533981	0.21143517
CBR4	0.21394004	0.37252826	0.24736756	0.3134654	0.2671619	0.062111196
GPM6A	-0.81445456	0.24736848	-0.78640528	-0.38342908	1.742443	0.39898955
FAM149A	0.013137336	0.23388723	0.055306082	1.0643151	4.4943788	1.0050224
FAM149A	0.099700572	0.32485777	0.10291875	0.90047671	2.4650053	0.79357132
FAT1	0.33006257	0.40064818	0.26332264	0.37532151	0.11296429	0.10801223
FAT1	-0.24963114	0.1300733	-0.22675628	-0.28653696	-0.28373093	-0.063767318
FAT1	-0.62331636	0.056048246	-0.62826842	-0.60176044	0.38459571	0.022521335
FAT1	0.056016775	0.39420153	-0.02583238	0.21763736	0.40999483	0.2394831
FAT1	0.023348154	0.075922083	0.02242084	-0.18738576	-2.7756604	-0.21379324
FAT1	-0.20245027	0.052566544	-0.20386325	-1.2369433	-19.679684	-1.0370667
FAT1	-0.21529181	0.31884707	-0.2702183	-0.014474454	0.62982343	0.25175721
FAT1	-0.12853025	0.045453524	-0.12743472	0.25224496	8.3772428	0.37569304
FAT1	-0.27618098	0.060967629	-0.26574594	-0.35035179	-1.2165604	-0.088592486
FAT1	0.028456248	0.43524376	-0.046467897	0.28928393	0.59926805	0.33176518
FAT1	-0.058240758	0.063723684	-0.05882935	-0.23171066	-2.7222202	-0.17686795
FAT1	0.42977381	0.067501727	0.41971264	0.238751	-2.8298951	-0.18494828
FAT1	0.49557397	0.039486474	0.50425742	0.76236613	6.7565455	0.25412207
FAT1	-0.33096354	0.13351072	-0.35096527	-0.5302505	-1.4926664	-0.18327187
FAT1	0.85984014	0.26663567	0.91269889	0.89339706	0.12585308	-0.023288471
FAT1	0.014220674	0.17977531	-0.013203104	-0.25730275	-1.5103488	-0.24808629
FAT1	0.11418215	0.10850119	0.10284985	0.25212479	1.2713468	0.1452883
FAT1	-0.03671946	0.036393985	-0.03566201	-0.069269809	-0.89438814	-0.037594439
FAT1	0.30491776	0.092893461	0.290463	0.4035865	1.062171	0.10913686
FAT1	1.5930534	0.58179723	1.4910472	1.6761099	0.14275856	0.1810761
FAT1	0.27507235	0.079110576	0.25544216	0.42167393	1.8531224	0.16224513
FAT1	-0.10825715	0.17951765	-0.13610894	0.31792482	2.3740394	0.45004712
FAT1	0.65419172	0.061104601	0.65869139	0.76593378	1.8287012	0.10325575
FAT1	0.12154503	0.10409301	0.1030823	-0.070798021	-1.8477999	-0.17786696
FAT1	0.6930468	0.21769122	0.65584145	1.4147874	3.315433	0.75495935
FAT1	0.51615544	0.13943776	0.51941518	0.42199867	-0.67526021	-0.10140315
FAT1	-0.36579335	0.18090717	-0.39414877	-0.1870959	0.98778534	0.20306623
FAT1	1.1856392	0.59167469	1.0783882	1.2707153	0.14378863	0.18834045
SDHA	-1.2494028	0.15022036	-1.2346308	-0.97036014	1.8575555	0.26028402
SDHA	-0.11089376	0.097392107	-0.09877255	0.64845467	7.796817	0.74324058
SDHA	-0.23609783	0.23315994	-0.17664924	-0.23621529	-0.00050379234	-0.063552695
SDHA	0.25182178	0.068801659	0.24857853	0.77955506	7.670357	0.52698989
SDHA	0.10046732	0.06138036	0.098419244	-0.14209168	-3.9517363	-0.24449756
