Chr	start	end	gene	depth	sample20190415-I1-log2_ND
chr5	170817014	170817082	NPM1	444	0.80921442
chr5	170817109	170817175	NPM1	425	1.011889
chr5	170818274	170818343	NPM1	246	-0.25220957
chr5	170818674	170818742	NPM1	433	0.53171802
chr5	170819784	170819855	NPM1	414	0.51906242
chr5	170819949	170820030	NPM1	279	-0.5362206
chr5	170827189	170827262	NPM1	158	-1.0081701
chr5	170827804	170827881	NPM1	110	-1.9362422
chr5	170832274	170832340	NPM1	209	-0.21544243
chr5	170833369	170833618	NPM1	1918	0.088937317
chr5	170833624	170833698	NPM1	1193	1.8188765
chr5	170834659	170834729	NPM1	465	0.65605994
chr5	170834749	170834819	NPM1	487	0.73374377
chr5	170837564	170837627	NPM1	80	-1.0320938
chr5	175512149	175512222	FAM153B	178	-0.32791361
chr5	176514544	176514674	FGFR4	472	0.18581458
chr5	176516529	176516733	FGFR4	1110	0.35325458
chr5	176517364	176517690	FGFR4	1322	-0.055810079
chr5	176517709	176517849	FGFR4	891	0.33956129
chr5	176517904	176518127	FGFR4	1154	0.20612693
chr5	176518664	176518838	FGFR4	501	-0.37741339
chr5	176519289	176519539	FGFR4	782	-0.28086303
chr5	176519624	176519800	FGFR4	521	-0.42607155
chr5	176520114	176520286	FGFR4	683	0.46467353
chr5	176520299	176520575	FGFR4	1154	0.11849928
chr5	176520629	176520803	FGFR4	824	0.27982588
chr5	176522299	176522478	FGFR4	835	0.31431949
chr5	176522504	176522750	FGFR4	1172	0.66270389
chr5	176523034	176523208	FGFR4	741	-0.14640605
chr5	176523249	176523387	FGFR4	745	0.63537763
chr5	176523574	176523753	FGFR4	924	0.6184871
chr5	176524269	176524407	FGFR4	322	-0.36528321
chr5	176524504	176524719	FGFR4	1086	0.407909
chr5	176562074	176563055	NSD1	5983	-0.40725638
chr5	176618859	176619028	NSD1	1259	0.17173659
chr5	176631099	176631299	NSD1	1331	0.076768896
chr5	176636614	176639229	NSD1	16878	0.46240964
chr5	176662799	176662968	NSD1	770	-0.53394973
chr5	176665224	176665541	NSD1	1849	-0.14896092
chr5	176666734	176666894	NSD1	1010	0.20729232
chr5	176671159	176671293	NSD1	923	0.15627885
chr5	176673654	176673830	NSD1	660	-0.87446912
chr5	176674914	176675125	NSD1	1218	-0.05746656
chr5	176675159	176675370	NSD1	1695	0.29049278
chr5	176678699	176678886	NSD1	1298	0.078430982
chr5	176683929	176684176	NSD1	2290	0.41163274
chr5	176686959	176687206	NSD1	1949	0.18474194
chr5	176694539	176694742	NSD1	1396	-0.0097681323
chr5	176696579	176696817	NSD1	2092	0.42638143
chr5	176700649	176700814	NSD1	861	-0.19466549
chr5	176707534	176707844	NSD1	1966	-0.17673977
chr5	176709444	176709616	NSD1	704	-0.78333221
chr5	176710759	176710974	NSD1	1366	-0.072741661
chr5	176715794	176715959	NSD1	1251	0.27550369
chr5	176718919	176719180	NSD1	1214	-0.5442814
chr5	176720804	176722488	NSD1	9240	-0.054203379
chr5	179041709	179041783	HNRNPH1	157	-0.73092317
chr5	179041799	179041876	HNRNPH1	181	-1.2784126
chr5	180030211	180030427	FLT4	767	-0.16544797
chr5	180034731	180034838	FLT4	207	-1.4911199
chr5	180034886	180035015	FLT4	148	-1.8959314
chr5	180035926	180036077	FLT4	550	-0.27821823
chr5	180036881	180037057	FLT4	865	-0.042973737
chr5	180038301	180038516	FLT4	373	-1.0088403
chr5	180039476	180039659	FLT4	458	-0.39977631
chr5	180039981	180040123	FLT4	384	-0.32298463
chr5	180041041	180041214	FLT4	592	-0.24532245
chr5	180043336	180043513	FLT4	777	0.051798235
chr5	180043866	180044021	FLT4	493	-0.31049457
chr5	180045746	180045957	FLT4	649	0.020185018
chr5	180045991	180046129	FLT4	287	-0.43163839
chr5	180046231	180046401	FLT4	414	-0.24222042
chr5	180046641	180046774	FLT4	365	-0.31847558
chr5	180047151	180047320	FLT4	705	0.30159035
chr5	180047576	180047730	FLT4	295	-1.1467352
chr5	180047846	180048026	FLT4	398	-0.54414672
chr5	180048081	180048283	FLT4	460	-0.63737862
chr5	180048516	180048933	FLT4	1304	-0.38927553
chr5	180049706	180049884	FLT4	688	-0.38924606
chr5	180050906	180051099	FLT4	753	0.14899548
chr5	180052846	180053056	FLT4	448	-0.796668
chr5	180053086	180053295	FLT4	961	0.28749588
chr5	180055856	180056031	FLT4	493	-0.50510203
chr5	180056231	180056445	FLT4	1133	0.36592209
chr5	180056666	180056860	FLT4	613	-0.56680522
chr5	180056911	180057135	FLT4	738	-0.23839338
chr5	180057201	180057376	FLT4	556	-0.36983808
chr5	180057531	180057808	FLT4	1437	0.44396983
chr5	180058656	180058789	FLT4	346	-0.48363141
chr5	180076441	180076589	FLT4	93	-1.9885597
chr6	393130	393400	IRF4	631	-0.37578471
chr6	394790	395028	IRF4	972	-0.51027636
chr6	395810	395954	IRF4	904	0.4971618
chr6	397085	397290	IRF4	768	-0.46732043
chr6	398795	398978	IRF4	1030	0.26883107
chr6	401395	401819	IRF4	1992	-0.23849825
chr6	404995	405173	IRF4	1009	0.040947343
chr6	406740	406918	IRF4	954	0.012422953
chr6	407420	407632	IRF4	972	-0.61179678
chr6	6167477	6167553	F13A1	145	-1.3781109
chr6	24687849	24687921	ACOT13	91	-1.8127342
chr6	29909996	29911619	HLA-A	626	-3.346165
chr6	29911626	29911748	HLA-A	412	-0.62551284
chr6	29911766	29911935	HLA-A	499	-0.76514681
chr6	29912116	29913702	HLA-A	1045	-3.3076335
chr6	30708528	30708602	FLOT1	22	-3.9311974
chr6	31236023	31236682	HLA-C	1856	-1.515881
chr6	31236718	31237394	HLA-C	2275	-1.0000786
chr6	31237408	31237826	HLA-C	1143	-1.1693796
chr6	31237863	31238060	HLA-C	379	-1.1599168
chr6	31238228	31238332	HLA-C	74	-2.6663583
chr6	31238343	31238417	HLA-C	39	-2.2144499
chr6	31238468	31238857	HLA-C	849	-1.4814131
chr6	31238903	31239008	HLA-C	392	0.4940584
chr6	31239063	31239136	HLA-C	352	1.3280523
chr6	31239193	31239334	HLA-C	399	-0.29876554
chr6	31239368	31239470	HLA-C	605	0.81550846
chr6	31239663	31239802	HLA-C	410	0.10756963
chr6	31239813	31240260	HLA-C	1259	-0.8107941
chr6	31240263	31240355	HLA-C	397	-0.38949842
chr6	31321116	31321785	HLA-B	502	-3.3656829
chr6	31321806	31322286	HLA-B	363	-3.152276
chr6	31322311	31322605	HLA-B	736	-1.2323048
chr6	31322606	31322845	HLA-B	928	-0.48528405
chr6	31322846	31323168	HLA-B	631	-1.4520382
chr6	31323181	31323260	HLA-B	21	-4.03732
chr6	31323336	31323472	HLA-B	18	-5.2347191
chr6	31323501	31323968	HLA-B	49	-5.8722451
chr6	31324126	31324258	HLA-B	39	-3.1883486
chr6	31324286	31324417	HLA-B	70	-2.3136289
chr6	31324471	31324571	HLA-B	64	-2.3765959
chr6	31324576	31324651	HLA-B	107	-0.57042024
chr6	31324771	31324876	HLA-B	194	-0.50186164
chr6	31324901	31325254	HLA-B	493	-1.8242325
chr6	31797851	31797921	HSPA1B	203	-0.57296747
chr6	33286471	33286625	DAXX	118	-2.8232527
chr6	33286746	33287026	DAXX	402	-1.9336565
chr6	33287136	33287668	DAXX	1137	-1.7145837
chr6	33287756	33287875	DAXX	383	-0.72583904
chr6	33287911	33288015	DAXX	199	-1.1518557
chr6	33288121	33288409	DAXX	550	-1.6451364
chr6	33288481	33289359	DAXX	1295	-2.005622
chr6	33289466	33289786	DAXX	291	-2.5838851
chr6	33290586	33290725	DAXX	81	-2.4642834
chr6	36645584	36645733	CDKN1A	787	0.12672872
chr6	36646424	36646748	CDKN1A	1613	0.60017796
chr6	36651844	36652347	CDKN1A	1932	-0.16639204
chr6	36653479	36653614	CDKN1A	914	0.55483409
chr6	41903646	41903879	CCND3	1347	0.56777085
chr6	41904271	41904450	CCND3	530	-0.51030112
chr6	41904941	41905155	CCND3	972	-0.23115623
chr6	41908086	41908365	CCND3	656	-0.75154243
chr6	41908666	41909404	CCND3	2559	-0.091312078
chr6	43736306	43736461	rs699947	349	-1.2030056
chr6	43737756	43737881	rs1570360	95	-1.7565619
chr6	43738451	43738725	VEGFA	672	-0.30762934
chr6	43738741	43739091	VEGFA	861	-0.41264198
chr6	43739696	43739870	VEGFA	339	-0.56075523
chr6	43742031	43742174	VEGFA	542	0.056292072
chr6	43745181	43745427	VEGFA	757	-0.78846919
chr6	43746161	43746315	VEGFA	394	-1.1797394
chr6	43746566	43746708	VEGFA	956	0.093789996
chr6	43748446	43748621	VEGFA	898	-0.13961498
chr6	43749666	43749838	VEGFA	713	-0.62672136
chr6	43752236	43752390	VEGFA	569	-0.35686351
chr6	52272394	52272468	PAQR8	139	-1.2519861
chr6	52668604	52668750	rs3957357	605	-0.49004082
chr6	93953119	93953293	EPHA7	1494	0.34636491
chr6	93954994	93955207	EPHA7	1538	0.049167015
chr6	93956479	93956721	EPHA7	2961	0.82169694
chr6	93964339	93964510	EPHA7	1499	0.30907769
chr6	93965519	93965771	EPHA7	1723	-0.099239362
chr6	93967129	93967240	EPHA7	798	0.17816749
chr6	93967794	93968033	EPHA7	2869	0.75205089
chr6	93969049	93969215	EPHA7	1838	0.84271394
chr6	93970169	93970513	EPHA7	2274	0.61245107
chr6	93973534	93973673	EPHA7	1013	0.17237981
chr6	93974289	93974465	EPHA7	848	-0.50638833
chr6	93979169	93979401	EPHA7	2446	0.59433784
chr6	93981994	93982169	EPHA7	1166	0.029135852
chr6	94066399	94066786	EPHA7	5259	0.80819172
chr6	94067949	94068154	EPHA7	1080	-0.4141122
chr6	94120184	94120918	EPHA7	7792	0.30266767
chr6	94124379	94124513	EPHA7	932	0.43731853
chr6	94128929	94129076	EPHA7	747	-0.05732295
chr6	106534376	106534473	PRDM1	654	0.44341617
chr6	106536046	106536360	PRDM1	2987	0.54978852
chr6	106543466	106543637	PRDM1	1263	0.088073624
chr6	106546026	106546998	PRDM1	7876	0.045171881
chr6	106547146	106547437	PRDM1	2397	0.16848544
chr6	106552666	106553829	PRDM1	7505	0.079263874
chr6	106554221	106554400	PRDM1	918	-0.078901073
chr6	106554761	106555380	PRDM1	3323	-0.44881574
chr6	117609633	117609983	ROS1	3237	0.2616758
chr6	117622088	117622324	ROS1	1983	0.28801595
chr6	117629933	117630106	ROS1	1128	-0.10703162
chr6	117631213	117631463	ROS1	1918	0.12899538
chr6	117632148	117632328	ROS1	907	-0.34999237
chr6	117638273	117638528	ROS1	1534	-0.22457198
chr6	117639253	117639541	ROS1	2410	0.13560823
chr6	117641008	117641428	ROS1	5328	0.67488598
chr6	117641438	117642993	ROS1	13940	0.51613538
chr6	117643003	117643174	ROS1	1411	0.6743322
chr6	117643188	117645141	ROS1	17877	0.50617947
chr6	117645158	117646127	ROS1	6969	0.38864933
chr6	117646173	117647264	ROS1	6856	-0.32191595
chr6	117647288	117648778	ROS1	13339	0.17632009
chr6	117648783	117648918	ROS1	1773	1.3910081
chr6	117648933	117650611	ROS1	14744	0.24296203
chr6	117650623	117651171	ROS1	3101	-0.39879015
chr6	117651198	117651413	ROS1	554	-0.84279359
chr6	117651563	117651682	ROS1	180	-1.5842991
chr6	117651748	117651892	ROS1	244	-1.6349356
chr6	117651958	117652078	ROS1	150	-2.2400793
chr6	117652093	117652174	ROS1	92	-2.3911006
chr6	117652383	117652459	ROS1	179	-1.0126466
chr6	117652493	117652591	ROS1	303	-0.86564592
chr6	117654168	117654233	ROS1	191	-0.63050091
chr6	117657143	117657336	ROS1	1275	0.81800927
chr6	117657873	117658530	ROS1	5887	0.59328142
chr6	117662273	117662507	ROS1	2315	0.52363151
chr6	117662538	117662821	ROS1	2927	0.46559613
chr6	117663538	117663712	ROS1	2286	1.1643481
chr6	117665188	117665442	ROS1	2298	0.3329487
chr6	117674123	117674363	ROS1	2439	0.50951444
chr6	117677758	117678105	ROS1	3249	0.24710107
chr6	117678943	117679182	ROS1	1670	0.38675959
chr6	117680938	117681184	ROS1	1273	-0.42259794
chr6	117681453	117681589	ROS1	566	-0.69083937
chr6	117683743	117684059	ROS1	2995	0.28113309
chr6	117686198	117686396	ROS1	1713	0.35808448
chr6	117686708	117686920	ROS1	917	-0.74408032
chr6	117687203	117687491	ROS1	2326	0.097276012
chr6	117700188	117700336	ROS1	711	-0.27449233
chr6	117704398	117704683	ROS1	2537	0.23527117
chr6	117706823	117707066	ROS1	1651	-0.029086373
chr6	117708023	117708196	ROS1	1230	0.019631808
chr6	117708908	117709233	ROS1	2023	-0.28091605
chr6	117710483	117711047	ROS1	3718	-0.30920316
chr6	117714363	117714496	ROS1	842	-0.010422839
chr6	117715298	117715554	ROS1	1206	-0.59988705
chr6	117715743	117715929	ROS1	976	-0.096459064
chr6	117717313	117717454	ROS1	794	-0.20228149
chr6	117718053	117718294	ROS1	1938	0.15714049
chr6	117724268	117724463	ROS1	601	-0.92663177
chr6	117725408	117725620	ROS1	1340	-0.14896312
chr6	117730693	117730854	ROS1	1070	0.30133544
chr6	117737373	117737524	ROS1	462	-0.59587894
chr6	117739563	117739712	ROS1	776	-0.18746206
chr6	117746673	117746852	ROS1	801	-0.52407463
chr6	138192338	138192683	TNFAIP3	2994	0.19501665
chr6	138195958	138196191	TNFAIP3	1537	0.10707426
chr6	138196803	138197018	TNFAIP3	1409	-0.032298878
chr6	138197108	138197313	TNFAIP3	1974	0.50987529
chr6	138198178	138198443	TNFAIP3	1706	-0.16727349
chr6	138199543	138200525	TNFAIP3	6131	-0.017132751
chr6	138201173	138201423	TNFAIP3	1501	-0.024471193
chr6	138202138	138202494	TNFAIP3	1202	-0.63595325
chr6	148792440	148792513	SASH1	153	-0.55497495
chr6	152129024	152129507	ESR1	1870	0.16856493
chr6	152163704	152163949	ESR1	1607	-0.040599113
chr6	152201764	152201935	ESR1	722	-0.53306301
chr6	152265284	152265678	ESR1	2300	-0.22052269
chr6	152332759	152332952	ESR1	1737	0.65541351
chr6	152382104	152382286	ESR1	1212	0.071489673
chr6	152415494	152415746	ESR1	1033	-0.43742114
chr6	152419834	152420118	ESR1	1612	0.10971142
chr6	154762305	154762377	CNKSR3	84	-1.9179766
chr6	157098960	157099171	ARID1B	614	-0.046279309
chr6	157099175	157099321	ARID1B	394	0.096628368
chr6	157099435	157099984	ARID1B	736	-1.4029897
chr6	157100125	157100406	ARID1B	327	-1.4179224
chr6	157100445	157100610	ARID1B	303	-0.52076049
chr6	157150330	157150574	ARID1B	1920	0.63701342
chr6	157192690	157192844	ARID1B	815	-0.21105582
chr6	157222475	157222694	ARID1B	3038	1.592514
chr6	157256575	157256746	ARID1B	1720	0.52819737
chr6	157405770	157406051	ARID1B	2446	0.62162361
chr6	157431575	157431718	ARID1B	1191	0.77065892
chr6	157454140	157454381	ARID1B	1416	-0.20275449
chr6	157469730	157470132	ARID1B	1586	-0.50165082
chr6	157488140	157488361	ARID1B	1594	0.59817541
chr6	157495110	157495294	ARID1B	990	-0.0069858569
chr6	157495955	157496161	ARID1B	1000	-0.35855459
chr6	157502080	157502319	ARID1B	928	-0.39353282
chr6	157505330	157505594	ARID1B	1043	-0.56211685
chr6	157510750	157510928	ARID1B	966	0.09647101
chr6	157511140	157511357	ARID1B	950	-0.4533109
chr6	157517265	157517485	ARID1B	1008	-0.58070974
chr6	157519910	157520053	ARID1B	578	-0.10852753
chr6	157521805	157522644	ARID1B	5370	0.11026924
chr6	157524970	157525160	ARID1B	1854	0.58562535
chr6	157527285	157529053	ARID1B	10605	0.014357377
chr6	159190955	159191830	EZR_fus	5982	0.049674456
chr6	159459220	159459297	TAGAP	149	-1.5514863
chr6	159459310	159459383	TAGAP	185	-0.86067793
chr6	160113790	160113949	rs4880	492	-0.11726091
chr6	160670209	160670355	rs316019	538	-0.66105675
chr6	161523759	161523831	MAP3K4	132	-1.2467455
chr6	161523849	161523917	MAP3K4	169	-0.11576278
chr6	161771099	161771285	PARK2	814	0.35227946
chr6	161781094	161781273	PARK2	1184	0.2809836
chr6	161807789	161807937	PARK2	1158	0.50507029
chr6	161966109	161966495	PARK2	3259	0.080078383
chr6	161969864	161970074	PARK2	1065	0.16449924
chr6	161990339	161990483	PARK2	872	0.019671684
chr6	162137054	162137214	PARK2	739	-0.25842357
chr6	162206779	162206949	PARK2	961	-0.049203455
chr6	162394312	162394487	PARK2	1212	0.00085049524
chr6	162475082	162475224	PARK2	870	-0.029694583
chr6	162622137	162622321	PARK2	1523	0.51629153
chr6	162683522	162683816	PARK2	1450	-0.33766091
chr6	162864312	162864525	PARK2	1599	0.48658208
chr6	163148622	163148761	PARK2	195	-0.99729667
chr7	2946248	2946490	CARD11	922	0.06634493
chr7	2949658	2949838	CARD11	766	-0.069198207
chr7	2951783	2951963	CARD11	835	0.06876217
chr7	2952893	2953139	CARD11	956	0.17843989
chr7	2954848	2955021	CARD11	812	0.21313224
chr7	2956888	2957045	CARD11	409	-1.0050576
chr7	2958098	2958246	CARD11	984	1.4033848
chr7	2958448	2958729	CARD11	1628	-0.10876715
chr7	2958983	2959259	CARD11	1553	0.32880162
chr7	2962233	2962422	CARD11	667	-0.22659241
chr7	2962733	2962991	CARD11	723	-0.2140444
chr7	2963843	2964018	CARD11	441	-0.77400257
chr7	2966323	2966468	CARD11	517	-0.28336845
chr7	2968208	2968347	CARD11	684	0.5409621
chr7	2969593	2969738	CARD11	494	-0.043473853
chr7	2972118	2972226	CARD11	195	-1.6690187
chr7	2974063	2974303	CARD11	1101	-0.088541175
chr7	2976648	2976891	CARD11	1382	0.39778941
chr7	2977518	2977689	CARD11	866	0.10372205
chr7	2978288	2978493	CARD11	1091	0.55224902
chr7	2979358	2979597	CARD11	1770	0.3275289
chr7	2983818	2984205	CARD11	2161	0.10451854
chr7	2985428	2985596	CARD11	1054	0.10710441
chr7	2987183	2987458	CARD11	3310	0.9921061
chr7	2998078	2998225	CARD11	540	-0.33545537
chr7	5430005	5430081	TNRC18	35	-2.9363564
chr7	6012998	6013213	PMS2	1767	0.30327131
chr7	6017193	6017392	PMS2	989	-0.082191235
chr7	6018193	6018339	PMS2	302	-1.3559643
chr7	6022433	6022639	PMS2	1372	-0.023697508
chr7	6026368	6027278	PMS2	8255	0.17032316
chr7	6029403	6029610	PMS2	1152	-0.31776046
chr7	6031568	6031713	PMS2	461	-0.93262448
chr7	6035158	6035305	PMS2	803	-0.096796078
chr7	6036933	6037065	PMS2	263	-1.6510321
chr7	6038703	6038922	PMS2	1320	-0.17143545
chr7	6042163	6042231	PMS2	355	0.45701713
chr7	6043328	6043398	PMS2	216	-0.25697251
chr7	6043563	6043706	PMS2	857	0.33653554
chr7	6045528	6045607	PMS2	282	-0.49275999
chr7	6048558	6048725	PMS2	470	-0.20998634
chr7	6414384	6414453	RAC1	82	-0.58869042
chr7	6426794	6426865	RAC1	525	0.97744861
chr7	6426884	6426955	RAC1	481	0.75132657
chr7	6431619	6431696	RAC1	330	-0.25818403
chr7	6438244	6438378	RAC1	764	-0.12868519
chr7	6439704	6439774	RAC1	891	1.76789
chr7	6439794	6439868	RAC1	735	1.0702545
chr7	6441469	6441547	RAC1	463	0.27015637
chr7	6441599	6441676	RAC1	346	-0.039642059
chr7	6441914	6441994	RAC1	257	-0.45628694
chr7	13935459	13935750	ETV1	1847	-0.060363857
chr7	13940339	13940483	ETV1	1153	0.40591289
chr7	13946029	13946232	ETV1	1935	0.46418719
chr7	13949219	13949352	ETV1	827	-0.094778982
chr7	13950059	13950210	ETV1	600	0.25293985
chr7	13950814	13950972	ETV1	610	-0.71038862
chr7	13971094	13971411	ETV1	2842	0.46515203
chr7	13975299	13975558	ETV1	1989	0.35620481
chr7	13978719	13978887	ETV1	1558	0.53619516
chr7	14016999	14017112	ETV1	412	-0.79732742
chr7	14025709	14026182	ETV1	3259	-0.21438562
chr7	14026214	14026352	ETV1	1261	0.64972153
chr7	14027679	14027813	ETV1	1161	0.41678539
chr7	14028584	14028736	ETV1	460	-1.012019
chr7	23545140	23545207	TRA2A	127	-1.0458901
chr7	23545220	23545286	TRA2A	169	0.029372661
chr7	40228046	40228116	SUGCT	118	-0.98986636
chr7	41729226	41729744	INHBA	4637	0.49377231
chr7	41729746	41730171	INHBA	4105	0.72172507
chr7	41739561	41740012	INHBA	2637	-0.085773608
chr7	48308368	48308448	ABCA13	371	-0.37381599
chr7	48308463	48308532	ABCA13	411	1.3311971
chr7	50358609	50358746	IKZF1	698	-0.37393721
chr7	50367204	50367381	IKZF1	1128	0.47636851
chr7	55086931	55087077	EGFR	118	-1.6422591
chr7	55177391	55177662	EGFR	2484	0.36397154
chr7	55209956	55210157	EGFR	1392	0.015630652
chr7	55210966	55211214	EGFR	1188	-0.5635342
chr7	55214266	55214464	EGFR	714	-0.49866359
chr7	55218941	55219091	EGFR	609	-0.44547369
chr7	55220211	55220393	EGFR	519	-0.35047389
chr7	55221671	55221850	EGFR	992	0.29155876
chr7	55223491	55223672	EGFR	581	-0.45798836
chr7	55224191	55224384	EGFR	1128	-0.19184379
chr7	55224421	55224659	EGFR	1500	-0.13097141
chr7	55225316	55225466	EGFR	824	0.1039225
chr7	55227801	55228043	EGFR	1690	-0.044266486
chr7	55229156	55229343	EGFR	979	0.4566632
chr7	55231396	55231547	EGFR	729	0.19817538
chr7	55232951	55233168	EGFR	967	-0.26612424
chr7	55236191	55236358	EGFR	1430	1.1676671
chr7	55237966	55238089	EGFR	1155	0.57495712
chr7	55238106	55238666	EGFR	5677	0.49689916
chr7	55238676	55238775	EGFR	717	1.163883
chr7	55238816	55238962	EGFR	779	-0.12083007
chr7	55240516	55240861	EGFR	2032	0.123127
chr7	55241591	55241759	EGFR	756	-0.22655964
chr7	55242381	55242526	EGFR	516	-0.77674105
chr7	55248951	55249200	EGFR	1044	-0.14063764
chr7	55259376	55260579	EGFR	6261	-0.33710897
chr7	55266386	55266601	EGFR	1309	0.067693071
chr7	55267956	55269055	EGFR	7835	0.014355495
chr7	55269366	55269518	EGFR	921	0.018345426
chr7	55270181	55270359	EGFR	904	0.044912203
chr7	55272926	55273340	EGFR	2248	-0.28486817
chr7	80532039	80532176	rs7779029	1737	0.9380078
chr7	81331864	81332087	HGF	2059	0.36372951
chr7	81334674	81334893	HGF	1825	0.2308652
chr7	81334934	81335109	HGF	1373	0.17830512
chr7	81335579	81335754	HGF	1498	0.32879595
chr7	81336569	81336702	HGF	711	-0.26997226
chr7	81339434	81339580	HGF	1462	0.75800544
chr7	81340744	81340883	HGF	752	0.53597581
chr7	81346524	81346699	HGF	1842	0.67975325
chr7	81350039	81350173	HGF	1069	0.30610197
chr7	81355184	81355354	HGF	1713	0.63092238
chr7	81358899	81359108	HGF	1499	-0.0040008765
chr7	81371974	81372194	HGF	1258	-0.28700771
chr7	81372204	81372303	HGF	820	0.6065034
chr7	81372644	81372826	HGF	1018	-0.095753069
chr7	81374284	81374467	HGF	727	-0.65469296
chr7	81380254	81380458	HGF	1634	0.90093404
chr7	81380474	81381582	HGF	10731	0.25276493
chr7	81386479	81386650	HGF	1812	0.61112431
chr7	81387974	81388149	HGF	1638	0.63945087
chr7	81391999	81392200	HGF	2925	1.5977402
chr7	81399159	81399324	HGF	509	-0.64398942
chr7	87138572	87138725	rs1045642	1129	0.43183394
chr7	87160547	87160686	rs2032582	1104	0.66886178
chr7	87233527	87233671	rs4728709	771	-0.21291781
chr7	92244427	92244608	CDK6	1698	0.81020818
chr7	92247352	92247543	CDK6	873	-0.53407428
chr7	92252302	92252432	CDK6	669	0.56394881
chr7	92300717	92300892	CDK6	839	-0.31697833
chr7	92339957	92340206	CDK6	1218	-0.51696941
chr7	92354327	92354645	CDK6	2631	0.14917649
chr7	92354907	92355122	CDK6	1709	0.26235838
chr7	92403977	92404156	CDK6	1227	0.056587459
chr7	92462372	92462661	CDK6	1023	0.12646766
chr7	106507960	106509155	PIK3CG	6285	-0.0047340279
chr7	106509170	106510041	PIK3CG	6812	0.099318343
chr7	106512935	106513077	PIK3CG	1277	0.43582088
chr7	106513135	106513411	PIK3CG	2332	0.27413214
chr7	106515110	106515258	PIK3CG	635	-0.49675398
chr7	106519940	106520148	PIK3CG	1457	0.16803831
chr7	106522535	106522685	PIK3CG	877	-0.019726732
chr7	106523445	106523634	PIK3CG	655	-0.89384857
chr7	106524575	106524747	PIK3CG	1366	0.17618519
chr7	106526545	106526770	PIK3CG	1495	-0.092565464
chr7	106545530	106545850	PIK3CG	2147	-0.23890247
chr7	116335748	116335904	MET	504	-0.73969698
chr7	116339093	116341963	MET	23009	0.89356599
