Chr	start	end	gene	depth	R-181108-995555-BLD-101100_BC_E18111102-16-DNA_F1811112948-6_L181111-00002-A4_20181113-C11_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND
chr5	67584226	67584508	PIK3R1	1485	-0.62184574
chr5	67584516	67584613	PIK3R1	663	1.6292767
chr5	67586431	67586692	PIK3R1	732	-0.061256826
chr5	67588051	67588198	PIK3R1	407	-0.81581456
chr5	67588371	67588578	PIK3R1	629	-0.36519791
chr5	67588901	67589039	PIK3R1	388	-0.49447472
chr5	67589106	67589342	PIK3R1	183	-0.097086428
chr5	67589501	67589688	PIK3R1	37	-1.4911976
chr5	67590341	67590541	PIK3R1	437	0.88255266
chr5	67590951	67591195	PIK3R1	997	1.1206816
chr5	67591206	67591345	PIK3R1	783	0.80579085
chr5	67591966	67592193	PIK3R1	1302	-0.33292772
chr5	67593216	67593465	PIK3R1	2020	-0.0031014364
chr5	68548246	68548321	CDK7	45	-0.82701707
chr5	72800017	72800092	BTF3	81	0.35289021
chr5	72800107	72800172	BTF3	67	0.82942264
chr5	72853162	72853224	ANKRA2	84	-0.5207337
chr5	72853252	72853320	ANKRA2	136	1.049342
chr5	79921959	79922090	rs1650723	251	0.68016437
chr5	79950434	79950818	MSH3	2130	-0.75464939
chr5	79951414	79951559	rs442767	767	-0.60779459
chr5	79952204	79952370	MSH3	726	0.12896883
chr5	79960934	79961215	MSH3	928	0.028023946
chr5	79965894	79966138	MSH3	763	0.19408965
chr5	79968039	79968209	MSH3	604	0.34391723
chr5	79968534	79968697	MSH3	656	0.46185972
chr5	79970779	79970977	MSH3	257	0.30719444
chr5	79974724	79974945	MSH3	1731	-0.15296595
chr5	80021249	80021422	MSH3	250	-0.35672588
chr5	80024644	80024809	MSH3	191	0.006311755
chr5	80037244	80037393	MSH3	95	-0.40452141
chr5	80040299	80040456	MSH3	183	-1.2458514
chr5	80057334	80057515	MSH3	520	0.0018895812
chr5	80063729	80063968	MSH3	412	-0.29968246
chr5	80064629	80064834	MSH3	116	-0.89461222
chr5	80071474	80071599	MSH3	69	0.17503965
chr5	80074509	80074688	MSH3	661	0.011696334
chr5	80083359	80083527	MSH3	753	-0.017681127
chr5	80088519	80088699	MSH3	126	-0.45823581
chr5	80109379	80109592	MSH3	752	-0.20460463
chr5	80149924	80150166	MSH3	378	-1.0910342
chr5	80160609	80160792	MSH3	358	-0.8690633
chr5	80168899	80169127	MSH3	559	-0.64013677
chr5	80171544	80171713	MSH3	280	-0.12826541
chr5	96100950	96101026	CAST,ERAP1	109	-2.1409241
chr5	98216886	98216961	CHD1	72	0.66839203
chr5	98216971	98217036	CHD1	82	-1.4118838
chr5	112043386	112043602	APC	2753	0.71166879
chr5	112073516	112073657	APC	958	-0.30003128
chr5	112074001	112074185	APC	1383	-0.20916018
chr5	112090546	112090833	APC	221	-0.90296845
chr5	112101991	112102125	APC	52	-0.62742877
chr5	112102861	112103095	APC	738	-0.21659349
chr5	112111316	112111449	APC	26	-2.3633593
chr5	112116461	112116632	APC	301	-0.15062749
chr5	112128111	112128242	APC	123	-1.1337921
chr5	112136946	112137089	APC	283	-1.5746144
chr5	112151161	112151304	APC	514	-0.23731166
chr5	112154641	112155056	APC	3373	-0.21962897
chr5	112157556	112157705	APC	230	0.20110912
chr5	112162781	112162951	APC	283	-1.2343628
chr5	112163591	112163726	APC	373	0.043820105
chr5	112164531	112164696	APC	451	1.2511299
chr5	112170626	112170901	APC	849	-0.069113988
chr5	112173226	112179131	APC	32865	2.0073166
chr5	112179136	112179832	APC	4483	-0.26917286
chr5	115148760	115148830	CDO1	104	1.347729
chr5	122722286	122722362	CEP120	87	-1.5166743
chr5	122722386	122722457	CEP120	66	0.83424381
chr5	131892992	131893153	RAD50	1758	0.69636378
chr5	131894932	131895074	RAD50	54	-1.5487398
chr5	131911447	131911648	RAD50	322	-0.1018894
chr5	131914987	131915227	RAD50	553	-0.19031082
chr5	131915532	131915770	RAD50	172	-0.68853342
chr5	131923232	131923397	RAD50	138	0.34212031
chr5	131923592	131923794	RAD50	187	-1.1570181
chr5	131924372	131924606	RAD50	783	0.064108766
chr5	131925297	131925541	RAD50	129	-1.4251639
chr5	131926887	131927134	RAD50	387	-0.56752506
chr5	131927547	131927762	RAD50	53	-2.1161002
chr5	131930532	131930739	RAD50	361	0.53861936
chr5	131931242	131931453	RAD50	1557	0.5867455
chr5	131931457	131931531	RAD50	734	0.52616637
chr5	131938967	131939205	RAD50	368	-0.1497923
chr5	131939587	131939756	RAD50	149	-1.0210791
chr5	131940472	131940714	RAD50	669	0.6144043
chr5	131944297	131944425	RAD50	87	0.1962863
chr5	131944777	131944914	RAD50	54	-0.41978921
chr5	131944942	131945130	RAD50	71	-0.71911687
chr5	131951667	131951835	RAD50	92	-0.017194733
chr5	131953727	131954010	RAD50	202	-0.59835593
chr5	131972772	131972922	RAD50	227	-0.15564803
chr5	131973742	131973954	RAD50	1237	-0.18573874
chr5	131976342	131976522	RAD50	2150	0.6876841
chr5	131977847	131978091	RAD50	1083	1.0749491
chr5	132428422	132428502	HSPA4	264	-1.2116818
chr5	132437532	132437599	HSPA4	114	1.5337381
chr5	133642363	133642431	CDKL3	126	1.6093688
chr5	139496328	139496397	PURA	54	0.42588021
chr5	139496418	139496492	PURA	123	-1.3013186
chr5	140907183	140907260	DIAPH1	121	-0.78118036
chr5	145649222	145649288	RBM27	15	-2.4119796
chr5	149433608	149433830	CSF1R	1596	-0.3819344
chr5	149433863	149434042	CSF1R	998	-0.65285345
chr5	149434778	149434924	CSF1R	1293	0.058906433
chr5	149435563	149435732	CSF1R	1794	0.29551752
chr5	149435758	149435931	CSF1R	1923	0.2896804
chr5	149436823	149436955	CSF1R	1591	0.51183539
chr5	149437028	149437176	CSF1R	1058	-0.25492926
chr5	149439238	149439447	CSF1R	1836	-0.09529637
chr5	149440403	149440576	CSF1R	1629	0.077877495
chr5	149441028	149441164	CSF1R	1069	-0.15873523
chr5	149441253	149441437	CSF1R	2188	0.44650552
chr5	149447813	149447923	CSF1R	621	-0.64001848
chr5	149449408	149449665	CSF1R	2573	0.085072773
chr5	149449768	149449902	CSF1R	1169	0.035713901
chr5	149449993	149450167	CSF1R	1717	0.14619849
chr5	149452828	149453098	CSF1R	2916	0.23408146
chr5	149456803	149457020	CSF1R	2329	0.20744402
chr5	149457653	149457830	CSF1R	1282	-0.3588696
chr5	149459593	149459936	CSF1R	3000	-0.20178481
chr5	149460303	149460627	CSF1R	3528	0.059939477
chr5	149465888	149466038	CSF1R	690	-0.7726005
chr5	149495298	149495544	PDGFRB	2084	-0.06430987
chr5	149497148	149497442	PDGFRB	1967	-0.58431839
chr5	149498288	149498434	PDGFRB	1134	-0.17926101
chr5	149499008	149499153	PDGFRB	824	-0.60402093
chr5	149499553	149499723	PDGFRB	1376	-0.096310186
chr5	149500428	149500605	PDGFRB	1812	0.13931998
chr5	149500738	149500927	PDGFRB	1832	0.14877876
chr5	149501418	149501626	PDGFRB	2320	0.25969153
chr5	149502573	149502798	PDGFRB	3475	0.73967302
chr5	149503788	149503961	PDGFRB	1839	0.25377954
chr5	149504258	149504418	PDGFRB	643	-1.0829628
chr5	149504978	149505164	PDGFRB	1380	-0.25541116
chr5	149506048	149506210	PDGFRB	2028	0.57963693
chr5	149509298	149509550	PDGFRB	2122	-0.096586248
chr5	149510068	149510259	PDGFRB	1510	-0.1232912
chr5	149511518	149511698	PDGFRB	1270	-0.34716774
chr5	149512288	149512531	PDGFRB	2542	0.24978898
chr5	149513123	149513337	PDGFRB	2569	0.36550722
chr5	149513413	149513595	PDGFRB	1674	0.06986659
chr5	149514278	149514609	PDGFRB	4748	0.46219774
chr5	149515083	149515477	PDGFRB	4930	0.12258795
chr5	149516513	149516657	PDGFRB	980	-0.29038993
chr5	149782743	149783144	CD74_fus	5230	0.23258361
chr5	149783433	149783538	CD74_fus	1272	1.7434706
chr5	149783548	149784366	CD74_fus	7706	-0.44523483
chr5	154251132	154251200	CNOT8	41	0.11167815
chr5	170221299	170221370	GABRP	532	0.20107779
chr5	170221394	170221471	GABRP	550	-0.064647672
chr5	170814984	170815055	NPM1	159	-1.9502521
chr5	170817014	170817082	NPM1	123	0.55066134
chr5	170817109	170817175	NPM1	109	0.87944108
chr5	170818274	170818343	NPM1	275	0.2635733
chr5	170818674	170818742	NPM1	294	-0.11553898
chr5	170819784	170819855	NPM1	247	-1.0513415
chr5	170819949	170820030	NPM1	69	-0.44266548
chr5	170827189	170827262	NPM1	94	-0.52753948
chr5	170827804	170827881	NPM1	83	-1.5929562
chr5	170832274	170832340	NPM1	12	-2.7494284
chr5	170833369	170833618	NPM1	1380	0.11865712
chr5	170833624	170833698	NPM1	724	1.596563
chr5	170834659	170834729	NPM1	131	-0.71917269
chr5	170834749	170834819	NPM1	111	-1.1974945
chr5	170837564	170837627	NPM1	19	-0.98873904
chr5	175512149	175512222	FAM153B	106	1.0122849
chr5	176514544	176514674	FGFR4	861	-0.25843571
chr5	176516529	176516733	FGFR4	2659	0.60833764
chr5	176517364	176517690	FGFR4	2562	-0.35293549
chr5	176517709	176517849	FGFR4	1819	0.58403637
chr5	176517904	176518127	FGFR4	2254	0.12353438
chr5	176518664	176518838	FGFR4	1366	-0.17174752
chr5	176519289	176519539	FGFR4	2319	0.056355703
chr5	176519624	176519800	FGFR4	1240	-0.34562016
chr5	176520114	176520286	FGFR4	1985	0.62322666
chr5	176520299	176520575	FGFR4	2977	0.28628141
chr5	176520629	176520803	FGFR4	1971	0.34566184
chr5	176522299	176522478	FGFR4	1920	0.27782893
chr5	176522504	176522750	FGFR4	2616	0.47538522
chr5	176523034	176523208	FGFR4	2334	0.56208995
chr5	176523249	176523387	FGFR4	2153	0.9011465
chr5	176523574	176523753	FGFR4	2316	0.55802846
chr5	176524269	176524407	FGFR4	1136	0.13176864
chr5	176524504	176524719	FGFR4	2464	0.34054073
chr5	176562074	176563055	NSD1	6927	-0.030824904
chr5	176618859	176619028	NSD1	608	-0.3173837
chr5	176631099	176631299	NSD1	1290	-0.23359508
chr5	176636614	176639229	NSD1	18710	0.66023774
chr5	176662799	176662968	NSD1	343	-0.50937372
chr5	176665224	176665541	NSD1	2179	-0.56471011
chr5	176666734	176666894	NSD1	187	0.073136683
chr5	176671159	176671293	NSD1	493	1.0833019
chr5	176673654	176673830	NSD1	618	-0.45766164
chr5	176674914	176675125	NSD1	1661	-0.26951132
chr5	176675159	176675370	NSD1	2124	0.20249111
chr5	176678699	176678886	NSD1	1335	0.53038623
chr5	176683929	176684176	NSD1	2240	0.52844473
chr5	176686959	176687206	NSD1	2326	0.31256525
chr5	176694539	176694742	NSD1	1260	-0.0931977
chr5	176696579	176696817	NSD1	2418	0.31500538
chr5	176700649	176700814	NSD1	695	-0.42797378
chr5	176707534	176707844	NSD1	2388	-0.12527614
chr5	176709444	176709616	NSD1	427	-0.29902814
chr5	176710759	176710974	NSD1	1289	-0.033131494
chr5	176715794	176715959	NSD1	1056	0.016657791
chr5	176718919	176719180	NSD1	1749	-0.32252213
chr5	176720804	176722488	NSD1	15607	-0.22402306
chr5	179041709	179041783	HNRNPH1	98	0.49692247
chr5	179041799	179041876	HNRNPH1	169	-1.1063979
chr5	180030211	180030427	FLT4	1848	-0.090412665
chr5	180034731	180034838	FLT4	161	0.43421177
chr5	180034886	180035015	FLT4	184	-2.5162746
chr5	180035926	180036077	FLT4	1433	0.16909479
chr5	180036881	180037057	FLT4	1827	0.18582783
chr5	180038301	180038516	FLT4	1282	-0.53106735
chr5	180039476	180039659	FLT4	1433	-0.095959091
chr5	180039981	180040123	FLT4	1017	-0.2132587
chr5	180041041	180041214	FLT4	1342	-0.21036686
chr5	180043336	180043513	FLT4	2123	0.41123299
chr5	180043866	180044021	FLT4	1140	-0.20024948
chr5	180045746	180045957	FLT4	1852	0.11892218
chr5	180045991	180046129	FLT4	1220	0.25529723
chr5	180046231	180046401	FLT4	1558	0.34259511
chr5	180046641	180046774	FLT4	1063	-0.053275917
chr5	180047151	180047320	FLT4	1806	0.38422536
chr5	180047576	180047730	FLT4	813	-0.67675148
chr5	180047846	180048026	FLT4	1196	-0.30966965
chr5	180048081	180048283	FLT4	1402	-0.23729771
chr5	180048516	180048933	FLT4	4028	-0.14163207
chr5	180049706	180049884	FLT4	1654	0.042310435
chr5	180050906	180051099	FLT4	1979	0.30701241
chr5	180052846	180053056	FLT4	1252	-0.59763486
chr5	180053086	180053295	FLT4	2623	0.49440223
chr5	180055856	180056031	FLT4	1662	0.08571312
chr5	180056231	180056445	FLT4	3137	0.6687648
chr5	180056666	180056860	FLT4	1693	0
chr5	180056911	180057135	FLT4	2030	0.0051222243
chr5	180057201	180057376	FLT4	1756	0.16570786
chr5	180057531	180057808	FLT4	4041	0.70163487
chr5	180058656	180058789	FLT4	897	-0.32207284
chr5	180076441	180076589	FLT4	378	-1.5167815
chr6	393130	393400	IRF4	1911	-0.12850625
chr6	394790	395028	IRF4	1937	-0.16985976
chr6	395810	395954	IRF4	1501	0.26386563
chr6	397085	397290	IRF4	1733	-0.084181951
chr6	398795	398978	IRF4	1753	0.13318707
chr6	401395	401819	IRF4	3927	-0.30776066
chr6	404995	405173	IRF4	1441	-0.1639133
chr6	406740	406918	IRF4	443	1.236574
chr6	407420	407632	IRF4	1011	1.0198186
chr6	6167477	6167553	F13A1	149	-0.15022669
chr6	24687849	24687921	ACOT13	71	-0.98649476
chr6	29909996	29911619	HLA-A	2190	-3.0196032
chr6	29911626	29911748	HLA-A	235	-2.1142577
chr6	29911766	29911935	HLA-A	694	-1.0642843
chr6	29912116	29913702	HLA-A	2911	-2.6377515
chr6	30708528	30708602	FLOT1	73	-2.5033407
chr6	31236023	31236682	HLA-C	12	-9.2335061
chr6	31236718	31237394	HLA-C	25	-8.3870475
chr6	31237408	31237826	HLA-C	0.001	-22.174333
chr6	31237863	31238060	HLA-C	0.001	-20.683667
chr6	31238228	31238332	HLA-C	0.001	-19.771573
chr6	31238343	31238417	HLA-C	4	-7.3036539
chr6	31238468	31238857	HLA-C	4	-10.090642
chr6	31238903	31239008	HLA-C	24	-5.0060725
chr6	31239063	31239136	HLA-C	0.001	-19.117239
chr6	31239193	31239334	HLA-C	13	-6.5010108
chr6	31239368	31239470	HLA-C	8	-6.7305356
chr6	31239663	31239802	HLA-C	0.001	-19.949882
chr6	31239813	31240260	HLA-C	6	-9.6916618
chr6	31240263	31240355	HLA-C	0.001	-19.323201
chr6	31321116	31321785	HLA-B	1607	-2.2588411
chr6	31321806	31322286	HLA-B	2821	-0.97850486
chr6	31322311	31322605	HLA-B	1901	-0.65882892
chr6	31322606	31322845	HLA-B	1689	-0.37943915
chr6	31322846	31323168	HLA-B	1216	-1.4690747
chr6	31323181	31323260	HLA-B	513	-0.47437777
chr6	31323336	31323472	HLA-B	929	-0.35771745
chr6	31323501	31323968	HLA-B	2453	-1.124645
chr6	31324126	31324258	HLA-B	933	-0.047930969
chr6	31324286	31324417	HLA-B	460	-1.0300428
chr6	31324471	31324571	HLA-B	60	-3.7526968
chr6	31324576	31324651	HLA-B	0.001	-19.097723
chr6	31324771	31324876	HLA-B	51	-3.9186096
chr6	31324901	31325254	HLA-B	202	-4.2363423
chr6	31797851	31797921	HSPA1B	195	-0.40323176
chr6	33286471	33286625	DAXX	283	-2.0843823
chr6	33286746	33287026	DAXX	964	-1.4821599
chr6	33287136	33287668	DAXX	2305	-1.4771034
chr6	33287756	33287875	DAXX	834	-0.2746978
chr6	33287911	33288015	DAXX	637	-0.52416453
chr6	33288121	33288409	DAXX	1951	-0.56566814
chr6	33288481	33289359	DAXX	3274	-1.7820937
chr6	33289466	33289786	DAXX	790	-2.0809086
chr6	33290586	33290725	DAXX	465	-1.2347285
chr6	36645584	36645733	CDKN1A	1267	0.058363653
chr6	36646424	36646748	CDKN1A	4145	0.5537439
chr6	36651844	36652347	CDKN1A	4001	-0.53638453
chr6	36653479	36653614	CDKN1A	1572	0.38963093
chr6	41903646	41903879	CCND3	2434	0.22259001
chr6	41904271	41904450	CCND3	1004	-0.67263031
chr6	41904941	41905155	CCND3	1782	-0.14855023
chr6	41908086	41908365	CCND3	1514	-0.73420834
chr6	41908666	41909404	CCND3	5656	-0.52318241
chr6	43736306	43736461	rs699947	526	-1.3257666
chr6	43737756	43737881	rs1570360	183	-2.2454749
chr6	43738451	43738725	VEGFA	1992	-0.11846482
chr6	43738741	43739091	VEGFA	2697	-0.20145918
chr6	43739696	43739870	VEGFA	980	-0.45206664
chr6	43742031	43742174	VEGFA	1121	-0.11104025
chr6	43745181	43745427	VEGFA	1779	-0.34964419
chr6	43746161	43746315	VEGFA	733	-0.57791212
chr6	43746566	43746708	VEGFA	847	-0.23616755
chr6	43748446	43748621	VEGFA	2166	0.46620315
chr6	43749666	43749838	VEGFA	1347	-0.082570537
chr6	43752236	43752390	VEGFA	1256	-0.049929995
chr6	52272394	52272468	PAQR8	184	-1.3541823
chr6	52668604	52668750	rs3957357	601	-0.70895452
chr6	93953119	93953293	EPHA7	589	0.047496031
chr6	93954994	93955207	EPHA7	276	-0.78473818
chr6	93956479	93956721	EPHA7	1747	0.43739227
chr6	93964339	93964510	EPHA7	519	-0.29087825
chr6	93965519	93965771	EPHA7	907	-0.3610287
chr6	93967129	93967240	EPHA7	123	-0.99493654
chr6	93967794	93968033	EPHA7	1035	-0.10193689
chr6	93969049	93969215	EPHA7	1564	0.86631352
chr6	93970169	93970513	EPHA7	99	-1.0978329
chr6	93973534	93973673	EPHA7	118	-1.0608719
chr6	93974289	93974465	EPHA7	151	-2.4913129
chr6	93979169	93979401	EPHA7	555	-0.55124118
chr6	93981994	93982169	EPHA7	818	-0.50155611
chr6	94066399	94066786	EPHA7	4741	0.52386906
chr6	94067949	94068154	EPHA7	689	-1.0202479
chr6	94120184	94120918	EPHA7	5776	0.17090976
chr6	94124379	94124513	EPHA7	104	-0.30450966
chr6	94128929	94129076	EPHA7	1155	-0.016335551
chr6	106534376	106534473	PRDM1	767	-0.030547535
chr6	106536046	106536360	PRDM1	3663	0.24060064
chr6	106543466	106543637	PRDM1	466	-0.36527089
chr6	106546026	106546998	PRDM1	7525	0
chr6	106547146	106547437	PRDM1	2709	0.027413735
chr6	106552666	106553829	PRDM1	11887	-0.36758906
chr6	106554221	106554400	PRDM1	1318	-0.28838598
chr6	106554761	106555380	PRDM1	5353	-0.48461968
chr6	117609633	117609983	ROS1	2540	0.12605834
chr6	117622088	117622324	ROS1	641	0.11755363
chr6	117629933	117630106	ROS1	457	-0.17573869
chr6	117631213	117631463	ROS1	1597	0.00097529629
chr6	117632148	117632328	ROS1	192	-1.3472946
chr6	117638273	117638528	ROS1	1488	-0.12721802
chr6	117639253	117639541	ROS1	1079	0.09855647
chr6	117641008	117641428	ROS1	3099	0.33452668
chr6	117641438	117642993	ROS1	4662	1.0957576
chr6	117643003	117643174	ROS1	254	0.77004954
chr6	117643188	117645141	ROS1	7984	0.79509607
chr6	117645158	117646127	ROS1	1441	0.5931685
chr6	117646173	117647264	ROS1	2516	-0.18648077
chr6	117647288	117648778	ROS1	6460	0.11570544
chr6	117648783	117648918	ROS1	607	2.257167
chr6	117648933	117650611	ROS1	8916	0.34789581
chr6	117650623	117651171	ROS1	2255	-1.4870518
chr6	117651198	117651413	ROS1	749	-1.4193388
chr6	117651563	117651682	ROS1	248	-2.0292087
chr6	117651748	117651892	ROS1	273	-2.1898891
chr6	117651958	117652078	ROS1	182	-1.9269539
chr6	117652093	117652174	ROS1	109	-2.4205811
chr6	117652383	117652459	ROS1	88	-0.5227471
chr6	117652493	117652591	ROS1	239	-0.94113273
chr6	117654168	117654233	ROS1	74	-1.5585204
chr6	117657143	117657336	ROS1	160	0.73462735
chr6	117657873	117658530	ROS1	665	-0.073651866
chr6	117662273	117662507	ROS1	1094	0.54171037
chr6	117662538	117662821	ROS1	2260	0.68097681
chr6	117663538	117663712	ROS1	174	-0.33486854
chr6	117665188	117665442	ROS1	875	-0.0026869411
chr6	117674123	117674363	ROS1	1205	0.2320712
chr6	117677758	117678105	ROS1	2374	0.43750813
chr6	117678943	117679182	ROS1	225	0
chr6	117680938	117681184	ROS1	600	-0.38946702
chr6	117681453	117681589	ROS1	530	0.59863744
chr6	117683743	117684059	ROS1	1149	0.10260566
chr6	117686198	117686396	ROS1	516	-0.13384977
chr6	117686708	117686920	ROS1	509	-0.72951081
chr6	117687203	117687491	ROS1	1745	0.12398408
chr6	117700188	117700336	ROS1	276	-1.5227582
chr6	117704398	117704683	ROS1	1253	0.26127258
chr6	117706823	117707066	ROS1	1534	0.087309901
chr6	117708023	117708196	ROS1	238	-1.1176379
chr6	117708908	117709233	ROS1	2157	-0.39006512
chr6	117710483	117711047	ROS1	4559	-0.45584049
chr6	117714363	117714496	ROS1	320	0.16050072
chr6	117715298	117715554	ROS1	269	-1.3786961
chr6	117715743	117715929	ROS1	226	0.022182852
chr6	117717313	117717454	ROS1	785	0.32589675
chr6	117718053	117718294	ROS1	1443	0.52162391
chr6	117724268	117724463	ROS1	544	-1.5833439
chr6	117725408	117725620	ROS1	1965	0.85911925
chr6	117730693	117730854	ROS1	918	-0.5389056
chr6	117737373	117737524	ROS1	161	0.2507217
chr6	117739563	117739712	ROS1	489	-0.28677945
chr6	117746673	117746852	ROS1	442	-0.39673668
chr6	138192338	138192683	TNFAIP3	3552	0.4599626
chr6	138195958	138196191	TNFAIP3	1893	-0.094181592
chr6	138196803	138197018	TNFAIP3	1524	0.10166959
chr6	138197108	138197313	TNFAIP3	2111	0.4913549
chr6	138198178	138198443	TNFAIP3	1147	0.34268962
chr6	138199543	138200525	TNFAIP3	9236	-0.41698688
chr6	138201173	138201423	TNFAIP3	1981	-0.19208233
chr6	138202138	138202494	TNFAIP3	2425	-0.68553532
chr6	148792440	148792513	SASH1	47	-0.16787717
chr6	152129024	152129507	ESR1	4059	-0.20613975
chr6	152163704	152163949	ESR1	1910	0.059203174
chr6	152201764	152201935	ESR1	938	-0.53568872
chr6	152265284	152265678	ESR1	3156	-0.50507335
chr6	152332759	152332952	ESR1	1668	0.048214139
chr6	152382104	152382286	ESR1	959	0.21570973
chr6	152415494	152415746	ESR1	1603	-0.56500749
chr6	152419834	152420118	ESR1	2446	-0.16049703
chr6	154762305	154762377	CNKSR3	58	-2.5290514
chr6	157098960	157099171	ARID1B	1689	-0.00011991208
chr6	157099175	157099321	ARID1B	1130	0.079481766
chr6	157099435	157099984	ARID1B	2204	-1.3957114
chr6	157100125	157100406	ARID1B	1081	-1.0739954
chr6	157100445	157100610	ARID1B	803	-0.53162444
chr6	157150330	157150574	ARID1B	2471	0.15388673
chr6	157192690	157192844	ARID1B	949	0.45329185
chr6	157222475	157222694	ARID1B	4477	1.1346167
chr6	157256575	157256746	ARID1B	921	0.60478171
chr6	157405770	157406051	ARID1B	2669	-0.014260714
chr6	157431575	157431718	ARID1B	1307	0.07671543
chr6	157454140	157454381	ARID1B	1850	-0.095240192
chr6	157469730	157470132	ARID1B	3083	-0.5599454
chr6	157488140	157488361	ARID1B	2447	0.23075888
chr6	157495110	157495294	ARID1B	1368	-0.22953448
chr6	157495955	157496161	ARID1B	956	-0.87024792
chr6	157502080	157502319	ARID1B	1468	-0.59215004
chr6	157505330	157505594	ARID1B	1762	-0.49503039
chr6	157510750	157510928	ARID1B	1085	-0.57464713
chr6	157511140	157511357	ARID1B	1325	-0.60335481
chr6	157517265	157517485	ARID1B	1609	-0.077858434
chr6	157519910	157520053	ARID1B	894	-0.4673582
chr6	157521805	157522644	ARID1B	8505	-0.35343781
chr6	157524970	157525160	ARID1B	2109	0.81655554
chr6	157527285	157529053	ARID1B	17184	-0.10326738
chr6	159190955	159191830	EZR_fus	10350	-0.11085076
chr6	159459220	159459297	TAGAP	252	-0.23295767
chr6	159459310	159459383	TAGAP	277	0.031613839
chr6	160113790	160113949	rs4880	985	-0.40898307
chr6	160670209	160670355	rs316019	535	-0.79666669
chr6	161523759	161523831	MAP3K4	70	-2.8731426
chr6	161523849	161523917	MAP3K4	75	0.68402984
chr6	161771099	161771285	PARK2	1253	-0.32048282
chr6	161781094	161781273	PARK2	1815	0.18127948
chr6	161807789	161807937	PARK2	1470	0.40293741
chr6	161966109	161966495	PARK2	2025	0.9370843
chr6	161969864	161970074	PARK2	1511	-0.3638361
chr6	161990339	161990483	PARK2	1099	0.33643317
chr6	162137054	162137214	PARK2	1059	-0.35157036
chr6	162206779	162206949	PARK2	1033	-0.46505766
chr6	162394312	162394487	PARK2	1469	0.89933539
chr6	162475082	162475224	PARK2	681	-0.38628675
chr6	162622137	162622321	PARK2	1695	0.19309099
chr6	162683522	162683816	PARK2	2479	-0.2770839
chr6	162864312	162864525	PARK2	2187	0.14126854
