Chr	start	end	gene	depth	R-181105-501025-BLD-485154_BC_E18110806-2-DNA_F1811082897-14_L181108-00003-A3_20181110-C8_panel12_P181110411-2_sample20181110-nextseq-TPNB500304-log2_ND
chr5	67569721	67569878	PIK3R1	1457	0.4021833
chr5	67575406	67575571	PIK3R1	1719	1.1815361
chr5	67576346	67576588	PIK3R1	1225	0.59455797
chr5	67576711	67576869	PIK3R1	198	0.17996446
chr5	67584226	67584508	PIK3R1	1419	-0.52152911
chr5	67584516	67584613	PIK3R1	540	1.2872365
chr5	67586431	67586692	PIK3R1	960	0.091158591
chr5	67588051	67588198	PIK3R1	473	-0.72968869
chr5	67588371	67588578	PIK3R1	777	-0.29765807
chr5	67588901	67589039	PIK3R1	487	-0.2795823
chr5	67589106	67589342	PIK3R1	219	0.10103555
chr5	67589501	67589688	PIK3R1	31	-1.7468777
chr5	67590341	67590541	PIK3R1	456	0.75336478
chr5	67590951	67591195	PIK3R1	1086	0.95361147
chr5	67591206	67591345	PIK3R1	796	0.56843772
chr5	67591966	67592193	PIK3R1	1463	-0.34051556
chr5	67593216	67593465	PIK3R1	2284	0.018920012
chr5	68548246	68548321	CDK7	31	-1.3196972
chr5	72800017	72800092	BTF3	54	-0.16258516
chr5	72800107	72800172	BTF3	32	0.065887936
chr5	72853162	72853224	ANKRA2	78	-0.49273256
chr5	72853252	72853320	ANKRA2	76	0.36277285
chr5	79921959	79922090	rs1650723	321	0.87763612
chr5	79950434	79950818	MSH3	1740	-0.84382398
chr5	79951414	79951559	rs442767	841	-0.46119752
chr5	79952204	79952370	MSH3	898	0.26396326
chr5	79960934	79961215	MSH3	1037	-0.091534145
chr5	79965894	79966138	MSH3	916	0.22177449
chr5	79968039	79968209	MSH3	713	0.34212814
chr5	79968534	79968697	MSH3	737	0.41289727
chr5	79970779	79970977	MSH3	204	-0.1974868
chr5	79974724	79974945	MSH3	1766	-0.19007952
chr5	80021249	80021422	MSH3	301	-0.30809292
chr5	80024644	80024809	MSH3	235	0.1312229
chr5	80037244	80037393	MSH3	90	-0.60498302
chr5	80040299	80040456	MSH3	219	-1.1920088
chr5	80057334	80057515	MSH3	612	0.032040576
chr5	80063729	80063968	MSH3	523	-0.19789474
chr5	80064629	80064834	MSH3	134	-0.90393229
chr5	80071474	80071599	MSH3	68	0.17339421
chr5	80074509	80074688	MSH3	778	0.0064528884
chr5	80083359	80083527	MSH3	946	0.10058528
chr5	80088519	80088699	MSH3	160	-0.31155366
chr5	80109379	80109592	MSH3	896	-0.14080309
chr5	80149924	80150166	MSH3	482	-1.0141531
chr5	80160609	80160792	MSH3	523	-0.56505389
chr5	80168899	80169127	MSH3	605	-0.79237039
chr5	80171544	80171713	MSH3	328	-0.14734279
chr5	96100950	96101026	CAST,ERAP1	69	-2.795464
chr5	98216886	98216961	CHD1	49	0.33498729
chr5	98216971	98217036	CHD1	58	-1.83451
chr5	112043386	112043602	APC	2574	0.80803716
chr5	112073516	112073657	APC	668	-0.63743105
chr5	112074001	112074185	APC	1507	-0.11618611
chr5	112090546	112090833	APC	267	-0.85595053
chr5	112101991	112102125	APC	38	-1.0472391
chr5	112102861	112103095	APC	964	-0.075190273
chr5	112111316	112111449	APC	17	-3.1185566
chr5	112116461	112116632	APC	369	-0.11684381
chr5	112128111	112128242	APC	142	-1.1086848
chr5	112136946	112137089	APC	362	-1.3535814
chr5	112151161	112151304	APC	552	-0.28928348
chr5	112154641	112155056	APC	3736	-0.19514857
chr5	112157556	112157705	APC	266	0.24377765
chr5	112162781	112162951	APC	376	-1.0408113
chr5	112163591	112163726	APC	382	-0.092218479
chr5	112164531	112164696	APC	345	0.68886798
chr5	112170626	112170901	APC	1133	0.094064254
chr5	112173226	112179131	APC	36785	1.958167
chr5	112179136	112179832	APC	4957	-0.27243702
chr5	115148760	115148830	CDO1	67	0.95167514
chr5	122722286	122722362	CEP120	74	-1.8047212
chr5	122722386	122722457	CEP120	40	0.32547478
chr5	131892992	131893153	RAD50	1636	0.46896114
chr5	131894932	131895074	RAD50	55	-1.7108647
chr5	131911447	131911648	RAD50	379	-0.10617788
chr5	131914987	131915227	RAD50	700	-0.058199098
chr5	131915532	131915770	RAD50	236	-0.42960314
chr5	131923232	131923397	RAD50	99	-0.25149439
chr5	131923592	131923794	RAD50	239	-1.0751522
chr5	131924372	131924606	RAD50	870	-0.032245638
chr5	131925297	131925541	RAD50	148	-1.4529426
chr5	131926887	131927134	RAD50	520	-0.39236737
chr5	131927547	131927762	RAD50	73	-1.8514482
chr5	131930532	131930739	RAD50	450	0.62739777
chr5	131931242	131931453	RAD50	1809	0.60893443
chr5	131931457	131931531	RAD50	839	0.80441829
chr5	131938967	131939205	RAD50	496	0.078561222
chr5	131939587	131939756	RAD50	197	-0.85772053
chr5	131940472	131940714	RAD50	727	0.5347139
chr5	131944297	131944425	RAD50	105	0.46976987
chr5	131944777	131944914	RAD50	41	-0.83227255
chr5	131944942	131945130	RAD50	71	-0.70831238
chr5	131951667	131951835	RAD50	106	0.14018975
chr5	131953727	131954010	RAD50	235	-0.59649872
chr5	131972772	131972922	RAD50	237	-0.28978988
chr5	131973742	131973954	RAD50	1288	-0.31911687
chr5	131976342	131976522	RAD50	2264	0.6584254
chr5	131977847	131978091	RAD50	1098	0.82989097
chr5	132428422	132428502	HSPA4	212	-1.4672251
chr5	132437532	132437599	HSPA4	51	0.65669557
chr5	133642363	133642431	CDKL3	98	1.5439995
chr5	139496328	139496397	PURA	32	-0.060393849
chr5	139496418	139496492	PURA	112	-1.3282976
chr5	140907183	140907260	DIAPH1	119	-0.83194151
chr5	145649222	145649288	RBM27	14	-2.3365631
chr5	149433608	149433830	CSF1R	1480	-0.41711566
chr5	149433863	149434042	CSF1R	934	-0.59046743
chr5	149434778	149434924	CSF1R	1311	0.13031903
chr5	149435563	149435732	CSF1R	1512	0.15259594
chr5	149435758	149435931	CSF1R	1545	0.042686921
chr5	149436823	149436955	CSF1R	1502	0.59374188
chr5	149437028	149437176	CSF1R	793	-0.57521449
chr5	149439238	149439447	CSF1R	1743	-0.08777579
chr5	149440403	149440576	CSF1R	1604	0.16276109
chr5	149441028	149441164	CSF1R	980	-0.1384472
chr5	149441253	149441437	CSF1R	1917	0.29018281
chr5	149447813	149447923	CSF1R	609	-0.50284057
chr5	149449408	149449665	CSF1R	2333	0.01056362
chr5	149449768	149449902	CSF1R	1149	0.13856232
chr5	149449993	149450167	CSF1R	1664	0.26972411
chr5	149452828	149453098	CSF1R	2939	0.25974917
chr5	149456803	149457020	CSF1R	2464	0.30318722
chr5	149457653	149457830	CSF1R	1200	-0.34927529
chr5	149459593	149459936	CSF1R	2869	-0.13523743
chr5	149460303	149460627	CSF1R	3281	0.073344356
chr5	149465888	149466038	CSF1R	665	-0.65038431
chr5	149495298	149495544	PDGFRB	1977	0.0011518373
chr5	149497148	149497442	PDGFRB	1710	-0.66525433
chr5	149498288	149498434	PDGFRB	1029	-0.21910567
chr5	149499008	149499153	PDGFRB	926	-0.29186825
chr5	149499553	149499723	PDGFRB	1314	-0.14969792
chr5	149500428	149500605	PDGFRB	1515	-0.012991907
chr5	149500738	149500927	PDGFRB	1324	-0.26643547
chr5	149501418	149501626	PDGFRB	2421	0.3262845
chr5	149502573	149502798	PDGFRB	3044	0.67431596
chr5	149503788	149503961	PDGFRB	1589	0.21311097
chr5	149504258	149504418	PDGFRB	566	-1.1502496
chr5	149504978	149505164	PDGFRB	1332	-0.19047209
chr5	149506048	149506210	PDGFRB	2117	0.74769865
chr5	149509298	149509550	PDGFRB	1810	-0.21832546
chr5	149510068	149510259	PDGFRB	1523	0.013913599
chr5	149511518	149511698	PDGFRB	1235	-0.27180289
chr5	149512288	149512531	PDGFRB	2256	0.19745833
chr5	149513123	149513337	PDGFRB	2322	0.29599812
chr5	149513413	149513595	PDGFRB	1592	0.050495802
chr5	149514278	149514609	PDGFRB	4657	0.42877173
chr5	149515083	149515477	PDGFRB	4817	0.20772651
chr5	149516513	149516657	PDGFRB	903	-0.20350786
chr5	149782743	149783144	CD74_fus	5162	0.22915938
chr5	149783433	149783538	CD74_fus	1449	1.8599382
chr5	149783548	149784366	CD74_fus	7286	-0.46270636
chr5	154251132	154251200	CNOT8	43	0.43217572
chr5	170221299	170221370	GABRP	332	-0.39104214
chr5	170221394	170221471	GABRP	296	-0.87942423
chr5	170814984	170815055	NPM1	94	-2.2661866
chr5	170817014	170817082	NPM1	122	0.63585897
chr5	170817109	170817175	NPM1	105	1.09243
chr5	170818274	170818343	NPM1	272	0.27423135
chr5	170818674	170818742	NPM1	382	0.40469757
chr5	170819784	170819855	NPM1	269	-0.7796093
chr5	170819949	170820030	NPM1	72	-0.37503943
chr5	170827189	170827262	NPM1	148	0.22734407
chr5	170827804	170827881	NPM1	71	-1.8409969
chr5	170832274	170832340	NPM1	17	-2.0680899
chr5	170833369	170833618	NPM1	1654	0.1335693
chr5	170833624	170833698	NPM1	793	1.7290482
chr5	170834659	170834729	NPM1	224	0.093109404
chr5	170834749	170834819	NPM1	171	-0.54297689
chr5	170837564	170837627	NPM1	15	-1.0272215
chr5	175512149	175512222	FAM153B	75	0.70184589
chr5	176514544	176514674	FGFR4	883	-0.021555877
chr5	176516529	176516733	FGFR4	2305	0.4866175
chr5	176517364	176517690	FGFR4	2620	-0.14963036
chr5	176517709	176517849	FGFR4	1798	0.61310142
chr5	176517904	176518127	FGFR4	2398	0.29413792
chr5	176518664	176518838	FGFR4	1209	-0.15879936
chr5	176519289	176519539	FGFR4	2098	0.022075244
chr5	176519624	176519800	FGFR4	1145	-0.30572828
chr5	176520114	176520286	FGFR4	1744	0.62490757
chr5	176520299	176520575	FGFR4	2698	0.27621292
chr5	176520629	176520803	FGFR4	1839	0.41199395
chr5	176522299	176522478	FGFR4	1788	0.32014794
chr5	176522504	176522750	FGFR4	2554	0.58661955
chr5	176523034	176523208	FGFR4	1754	0.24527531
chr5	176523249	176523387	FGFR4	1844	0.86921462
chr5	176523574	176523753	FGFR4	2096	0.5784415
chr5	176524269	176524407	FGFR4	820	-0.11568206
chr5	176524504	176524719	FGFR4	2135	0.30769326
chr5	176562074	176563055	NSD1	8081	0.043810846
chr5	176618859	176619028	NSD1	703	-0.29710352
chr5	176631099	176631299	NSD1	1434	-0.19267652
chr5	176636614	176639229	NSD1	20294	0.60211145
chr5	176662799	176662968	NSD1	449	-0.3801702
chr5	176665224	176665541	NSD1	2345	-0.45080499
chr5	176666734	176666894	NSD1	238	0.25181959
chr5	176671159	176671293	NSD1	541	1.0591654
chr5	176673654	176673830	NSD1	727	-0.41553915
chr5	176674914	176675125	NSD1	1679	-0.26812029
chr5	176675159	176675370	NSD1	2160	0.17802786
chr5	176678699	176678886	NSD1	1582	0.60714679
chr5	176683929	176684176	NSD1	2226	0.31227993
chr5	176686959	176687206	NSD1	2289	0.13045361
chr5	176694539	176694742	NSD1	1344	-0.18574182
chr5	176696579	176696817	NSD1	2603	0.33387303
chr5	176700649	176700814	NSD1	869	-0.26064744
chr5	176707534	176707844	NSD1	2395	-0.2510852
chr5	176709444	176709616	NSD1	536	-0.21465101
chr5	176710759	176710974	NSD1	1540	0.093300787
chr5	176715794	176715959	NSD1	1166	0.00069988579
chr5	176718919	176719180	NSD1	1900	-0.31296639
chr5	176720804	176722488	NSD1	15015	-0.26361562
chr5	179041709	179041783	HNRNPH1	69	0.064428276
chr5	179041799	179041876	HNRNPH1	155	-1.2156223
chr5	180030211	180030427	FLT4	1768	-0.0072665742
chr5	180034731	180034838	FLT4	149	0.1985316
chr5	180034886	180035015	FLT4	202	-2.2252551
chr5	180035926	180036077	FLT4	1327	0.15112407
chr5	180036881	180037057	FLT4	1717	0.1599619
chr5	180038301	180038516	FLT4	1026	-0.69527672
chr5	180039476	180039659	FLT4	1325	-0.072024074
chr5	180039981	180040123	FLT4	947	-0.14382333
chr5	180041041	180041214	FLT4	1167	-0.2746294
chr5	180043336	180043513	FLT4	1800	0.28289386
chr5	180043866	180044021	FLT4	1053	-0.19085271
chr5	180045746	180045957	FLT4	1827	0.31238995
chr5	180045991	180046129	FLT4	1037	0.26250855
chr5	180046231	180046401	FLT4	1443	0.37619788
chr5	180046641	180046774	FLT4	913	-0.073848021
chr5	180047151	180047320	FLT4	1580	0.35455433
chr5	180047576	180047730	FLT4	745	-0.68677015
chr5	180047846	180048026	FLT4	1074	-0.29495983
chr5	180048081	180048283	FLT4	1355	-0.15770517
chr5	180048516	180048933	FLT4	3878	-0.049647757
chr5	180049706	180049884	FLT4	1534	-0.011809247
chr5	180050906	180051099	FLT4	1937	0.4058017
chr5	180052846	180053056	FLT4	1149	-0.59113938
chr5	180053086	180053295	FLT4	2436	0.52731795
chr5	180055856	180056031	FLT4	1448	0.040188281
chr5	180056231	180056445	FLT4	2754	0.62069548
chr5	180056666	180056860	FLT4	1525	-0.082205117
chr5	180056911	180057135	FLT4	1887	0.044122938
chr5	180057201	180057376	FLT4	1473	0.040091324
chr5	180057531	180057808	FLT4	3677	0.68914704
chr5	180058656	180058789	FLT4	798	-0.26838147
chr5	180076441	180076589	FLT4	345	-1.4042645
chr6	393130	393400	IRF4	1578	-0.24521341
chr6	394790	395028	IRF4	1971	-0.153022
chr6	395810	395954	IRF4	1336	0.22598594
chr6	397085	397290	IRF4	1439	-0.30700448
chr6	398795	398978	IRF4	1779	0.20051344
chr6	401395	401819	IRF4	3578	-0.35094204
chr6	404995	405173	IRF4	1600	0.0056149484
chr6	406740	406918	IRF4	439	1.040748
chr6	407420	407632	IRF4	794	0.45881634
chr6	6167477	6167553	F13A1	63	-1.4272079
chr6	24687849	24687921	ACOT13	39	-1.8250965
chr6	29909996	29911619	HLA-A	3070	-2.4188392
chr6	29911626	29911748	HLA-A	405	-1.2918088
chr6	29911766	29911935	HLA-A	1110	-0.3519208
chr6	29912116	29913702	HLA-A	4091	-2.16712
chr6	30708528	30708602	FLOT1	40	-3.2827924
chr6	31236023	31236682	HLA-C	801	-3.2324096
chr6	31236718	31237394	HLA-C	38	-7.7085044
chr6	31237408	31237826	HLA-C	0.001	-22.137011
chr6	31237863	31238060	HLA-C	0.001	-20.597575
chr6	31238228	31238332	HLA-C	0.001	-19.540256
chr6	31238343	31238417	HLA-C	0.001	-18.85949
chr6	31238468	31238857	HLA-C	2	-11.016058
chr6	31238903	31239008	HLA-C	26	-4.5615329
chr6	31239063	31239136	HLA-C	19	-4.4477755
chr6	31239193	31239334	HLA-C	4	-8.0160218
chr6	31239368	31239470	HLA-C	144	-2.2006197
chr6	31239663	31239802	HLA-C	20	-5.4312289
chr6	31239813	31240260	HLA-C	55	-6.3884814
chr6	31240263	31240355	HLA-C	0.001	-19.29402
chr6	31321116	31321785	HLA-B	313	-4.6417844
chr6	31321806	31322286	HLA-B	63	-6.4282541
chr6	31322311	31322605	HLA-B	122	-4.5848707
chr6	31322606	31322845	HLA-B	98	-4.4560533
chr6	31322846	31323168	HLA-B	19	-7.3607647
chr6	31323181	31323260	HLA-B	12	-5.6533791
chr6	31323336	31323472	HLA-B	66	-4.0827666
chr6	31323501	31323968	HLA-B	223	-4.5031808
chr6	31324126	31324258	HLA-B	51	-3.9919048
chr6	31324286	31324417	HLA-B	37	-4.4070569
chr6	31324471	31324571	HLA-B	36	-4.1760466
chr6	31324576	31324651	HLA-B	1	-8.722131
chr6	31324771	31324876	HLA-B	4	-7.2608834
chr6	31324901	31325254	HLA-B	8	-8.7437775
chr6	31797851	31797921	HSPA1B	130	-0.93514886
chr6	33286471	33286625	DAXX	231	-2.4000009
chr6	33286746	33287026	DAXX	714	-1.8800562
chr6	33287136	33287668	DAXX	2119	-1.5914128
chr6	33287756	33287875	DAXX	713	-0.46917784
chr6	33287911	33288015	DAXX	439	-0.81317508
chr6	33288121	33288409	DAXX	1702	-0.7355967
chr6	33288481	33289359	DAXX	2612	-1.9990269
chr6	33289466	33289786	DAXX	543	-2.5139445
chr6	33290586	33290725	DAXX	221	-2.1295837
chr6	36645584	36645733	CDKN1A	1293	0.13517414
chr6	36646424	36646748	CDKN1A	3585	0.53526271
chr6	36651844	36652347	CDKN1A	3712	-0.496717
chr6	36653479	36653614	CDKN1A	1398	0.35409757
chr6	41903646	41903879	CCND3	2370	0.34018453
chr6	41904271	41904450	CCND3	937	-0.66482634
chr6	41904941	41905155	CCND3	1762	-0.11798977
chr6	41908086	41908365	CCND3	1220	-0.89743753
chr6	41908666	41909404	CCND3	5189	-0.44249111
chr6	43736306	43736461	rs699947	596	-1.1226823
chr6	43737756	43737881	rs1570360	186	-1.9673082
chr6	43738451	43738725	VEGFA	1603	-0.24616222
chr6	43738741	43739091	VEGFA	2248	-0.26523874
chr6	43739696	43739870	VEGFA	881	-0.3937852
chr6	43742031	43742174	VEGFA	887	-0.26076172
chr6	43745181	43745427	VEGFA	1646	-0.43644461
chr6	43746161	43746315	VEGFA	797	-0.53892401
chr6	43746566	43746708	VEGFA	919	-0.22936236
chr6	43748446	43748621	VEGFA	1742	0.16488817
chr6	43749666	43749838	VEGFA	1483	0.00020728083
chr6	43752236	43752390	VEGFA	1215	-0.014790823
chr6	52272394	52272468	PAQR8	153	-1.5522536
chr6	52668604	52668750	rs3957357	869	-0.26635095
chr6	93953119	93953293	EPHA7	824	0.30784657
chr6	93954994	93955207	EPHA7	399	-0.47288735
chr6	93956479	93956721	EPHA7	2057	0.47948606
chr6	93964339	93964510	EPHA7	584	-0.36497849
chr6	93965519	93965771	EPHA7	1077	-0.33308635
chr6	93967129	93967240	EPHA7	147	-0.89966527
chr6	93967794	93968033	EPHA7	1323	0.061468212
chr6	93969049	93969215	EPHA7	1847	0.94575644
chr6	93970169	93970513	EPHA7	126	-0.77652048
chr6	93973534	93973673	EPHA7	230	-0.30437371
chr6	93974289	93974465	EPHA7	251	-1.9603282
chr6	93979169	93979401	EPHA7	737	-0.41478014
chr6	93981994	93982169	EPHA7	1011	-0.35648136
chr6	94066399	94066786	EPHA7	5262	0.51953768
chr6	94067949	94068154	EPHA7	796	-1.0012579
chr6	94120184	94120918	EPHA7	6686	0.20015957
chr6	94124379	94124513	EPHA7	164	0.1927038
chr6	94128929	94129076	EPHA7	988	-0.23771243
chr6	106534376	106534473	PRDM1	783	0.16387181
chr6	106536046	106536360	PRDM1	3988	0.35338328
chr6	106543466	106543637	PRDM1	570	-0.33817869
chr6	106546026	106546998	PRDM1	7952	-0.068129068
chr6	106547146	106547437	PRDM1	2983	0.040495753
chr6	106552666	106553829	PRDM1	10812	-0.43718055
chr6	106554221	106554400	PRDM1	1430	-0.16726156
chr6	106554761	106555380	PRDM1	5359	-0.47738875
chr6	117609633	117609983	ROS1	3119	0.27741353
chr6	117622088	117622324	ROS1	760	0.15288965
chr6	117629933	117630106	ROS1	596	-0.0015128085
chr6	117631213	117631463	ROS1	1877	0.036575923
chr6	117632148	117632328	ROS1	225	-1.3141713
chr6	117638273	117638528	ROS1	1811	-0.045809123
chr6	117639253	117639541	ROS1	1288	0.10192435
chr6	117641008	117641428	ROS1	3597	0.34644501
chr6	117641438	117642993	ROS1	4998	1.0426845
chr6	117643003	117643174	ROS1	209	0.3165146
chr6	117643188	117645141	ROS1	9458	0.77819378
chr6	117645158	117646127	ROS1	1636	0.68808328
chr6	117646173	117647264	ROS1	3115	-0.10719698
chr6	117647288	117648778	ROS1	7549	0.10403182
chr6	117648783	117648918	ROS1	761	2.4362782
chr6	117648933	117650611	ROS1	10173	0.24908945
chr6	117650623	117651171	ROS1	2373	-1.4498212
chr6	117651198	117651413	ROS1	730	-1.3521745
chr6	117651563	117651682	ROS1	233	-2.004038
chr6	117651748	117651892	ROS1	300	-2.0079597
chr6	117651958	117652078	ROS1	208	-1.8462776
chr6	117652093	117652174	ROS1	128	-2.1614468
chr6	117652383	117652459	ROS1	127	0.034983862
chr6	117652493	117652591	ROS1	326	-0.50826018
chr6	117654168	117654233	ROS1	118	-0.80585706
chr6	117657143	117657336	ROS1	154	0.60812336
chr6	117657873	117658530	ROS1	866	0.2881119
chr6	117662273	117662507	ROS1	1376	0.62671876
chr6	117662538	117662821	ROS1	2571	0.64474134
chr6	117663538	117663712	ROS1	184	-0.42117866
chr6	117665188	117665442	ROS1	1016	-0.084768816
chr6	117674123	117674363	ROS1	1522	0.37538861
chr6	117677758	117678105	ROS1	2875	0.55161632
chr6	117678943	117679182	ROS1	294	0.22761549
chr6	117680938	117681184	ROS1	742	-0.35500374
chr6	117681453	117681589	ROS1	468	0.24279943
chr6	117683743	117684059	ROS1	1537	0.3086926
chr6	117686198	117686396	ROS1	565	-0.2686124
chr6	117686708	117686920	ROS1	626	-0.62720477
chr6	117687203	117687491	ROS1	1910	0.060448419
chr6	117700188	117700336	ROS1	351	-1.3045294
chr6	117704398	117704683	ROS1	1651	0.35887369
chr6	117706823	117707066	ROS1	1700	0.068211195
chr6	117708023	117708196	ROS1	325	-0.87844883
chr6	117708908	117709233	ROS1	2510	-0.27370073
chr6	117710483	117711047	ROS1	4798	-0.45778536
chr6	117714363	117714496	ROS1	448	0.47227598
chr6	117715298	117715554	ROS1	331	-1.3275914
chr6	117715743	117715929	ROS1	239	-0.08542258
chr6	117717313	117717454	ROS1	845	0.24274644
chr6	117718053	117718294	ROS1	1581	0.44391181
chr6	117724268	117724463	ROS1	632	-1.3995927
chr6	117725408	117725620	ROS1	1768	0.51066519
chr6	117730693	117730854	ROS1	1013	-0.3991684
chr6	117737373	117737524	ROS1	168	0.16602077
chr6	117739563	117739712	ROS1	587	-0.16671669
chr6	117746673	117746852	ROS1	525	-0.37619336
chr6	138192338	138192683	TNFAIP3	3896	0.41061419
chr6	138195958	138196191	TNFAIP3	2078	-0.0013625599
chr6	138196803	138197018	TNFAIP3	1728	0.086943401
chr6	138197108	138197313	TNFAIP3	2518	0.60000114
chr6	138198178	138198443	TNFAIP3	1312	0.2696147
chr6	138199543	138200525	TNFAIP3	9027	-0.393907
chr6	138201173	138201423	TNFAIP3	2205	-0.094822451
chr6	138202138	138202494	TNFAIP3	2178	-0.70188628
chr6	148792440	148792513	SASH1	40	-0.2255807
chr6	152129024	152129507	ESR1	3527	-0.19199988
chr6	152163704	152163949	ESR1	2093	0.052004781
chr6	152201764	152201935	ESR1	996	-0.52489631
chr6	152265284	152265678	ESR1	2946	-0.57834607
chr6	152332759	152332952	ESR1	1954	0.24550592
chr6	152382104	152382286	ESR1	1146	0.28258705
chr6	152415494	152415746	ESR1	1598	-0.56602523
chr6	152419834	152420118	ESR1	2467	-0.098173381
chr6	154762305	154762377	CNKSR3	67	-2.2479011
chr6	157098960	157099171	ARID1B	1365	-0.11815384
chr6	157099175	157099321	ARID1B	697	-0.38375453
chr6	157099435	157099984	ARID1B	1631	-1.616312
chr6	157100125	157100406	ARID1B	908	-1.158555
chr6	157100445	157100610	ARID1B	817	-0.30484554
chr6	157150330	157150574	ARID1B	2283	0.095581924
chr6	157192690	157192844	ARID1B	1019	0.37139883
chr6	157222475	157222694	ARID1B	3940	1.0449295
chr6	157256575	157256746	ARID1B	1024	0.49299827
chr6	157405770	157406051	ARID1B	2638	-0.015917255
chr6	157431575	157431718	ARID1B	1447	0.31202707
chr6	157454140	157454381	ARID1B	2014	-0.10957665
chr6	157469730	157470132	ARID1B	3071	-0.47861627
chr6	157488140	157488361	ARID1B	2464	0.3329115
chr6	157495110	157495294	ARID1B	1528	-0.09691479
chr6	157495955	157496161	ARID1B	800	-1.1933816
chr6	157502080	157502319	ARID1B	1512	-0.47919329
chr6	157505330	157505594	ARID1B	1715	-0.53222387
chr6	157510750	157510928	ARID1B	1149	-0.43623647
chr6	157511140	157511357	ARID1B	1485	-0.44807387
chr6	157517265	157517485	ARID1B	1658	-0.15514827
chr6	157519910	157520053	ARID1B	804	-0.48416733
chr6	157521805	157522644	ARID1B	8022	-0.32224739
chr6	157524970	157525160	ARID1B	2497	0.88801413
chr6	157527285	157529053	ARID1B	16543	-0.18306256
chr6	159190955	159191830	EZR_fus	9802	-0.12284668
chr6	159459220	159459297	TAGAP	179	-0.7495918
chr6	159459310	159459383	TAGAP	199	-0.37681101
chr6	160113790	160113949	rs4880	903	-0.37090435
chr6	160670209	160670355	rs316019	666	-0.60613296
chr6	161523759	161523831	MAP3K4	63	-2.8924791
chr6	161523849	161523917	MAP3K4	39	0.083988208
chr6	161771099	161771285	PARK2	1183	-0.25171991
chr6	161781094	161781273	PARK2	1889	0.23837925
chr6	161807789	161807937	PARK2	1630	0.50562321
chr6	161966109	161966495	PARK2	2298	0.89674794
chr6	161969864	161970074	PARK2	1394	-0.38956123
chr6	161990339	161990483	PARK2	1228	0.34843076
chr6	162137054	162137214	PARK2	1035	-0.38594348
chr6	162206779	162206949	PARK2	1053	-0.4813784
chr6	162394312	162394487	PARK2	1575	0.84211574
